A¤o;Mes;ID_Empresa;Tamano;Categoria;Sexo;Grupo;Division;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;12;231;3;I;2;2;1;45898612;3870;49420216;3870;44363250;4064;47688737;4064
2019;12;231;3;I;2;3;1;23769045;3993;26236428;3993;21294693;3715;23274938;3722
2019;12;231;3;I;2;4;1;10011475;2451;11433512;2451;12357602;2432;13535671;2432
2019;12;231;3;I;2;5;1;2479820;581;2745625;581;14377800;4683;15861953;4741
2019;12;231;3;I;2;6;1;1784801;400;2061936;457;2426602;460;2797194;526
2019;12;231;3;I;2;7;1;247500;71;268588;71;296700;84;340211;88
2019;12;231;3;I;2;8;1;16806221;4212;18828091;4222;22282881;6076;24583890;6091
2019;12;231;3;I;2;9;1;2482731;774;2780076;774;3807912;1529;4206440;1533
2019;12;232;3;I;1;1;2;;;;;;;;
2019;12;232;3;I;1;2;2;;;;;;;;
2019;12;232;3;I;1;3;2;3625525;1344;4338340;1344;3763485;1358;4544412;1358
2019;12;232;3;I;1;4;2;3604987;1164;4191448;1178;3644659;1164;4250910;1168
2019;12;232;3;I;1;5;2;;;;;;;;
2019;12;232;3;I;1;6;2;;;;;;;;
2019;12;232;3;I;1;7;2;291287723;101639;322457126;102707;292173249;101744;326943104;102716
2019;12;232;3;I;1;8;2;;;;;;;;
2019;12;232;3;I;1;9;2;540000;291;674430;291;540000;291;674430;291
2019;12;232;3;I;2;1;2;;;;;;;;
2019;12;232;3;I;2;2;2;;;;;;;;
2019;12;232;3;I;2;3;2;13371690;2962;15176302;2989;13674486;3104;15660408;3124
2019;12;232;3;I;2;4;2;1675105;582;2329006;668;1672511;582;2274436;648
2019;12;232;3;I;2;5;2;;;;;;;;
2019;12;232;3;I;2;6;2;;;;;;;;
2019;12;232;3;I;2;7;2;3550270;1552;4481948;1613;3855534;1603;4789777;1643
2019;12;232;3;I;2;8;2;4615946;1940;6326085;2162;5193565;2127;7004861;2334
2019;12;232;3;I;2;9;2;427969;194;553266;202;450779;194;585937;203
2019;12;233;3;R;1;1;3;6313938;194;6469593;194;6313979;194;7276064;194
2019;12;233;3;R;1;2;3;17449568;2150;18254090;2150;18780563;2322;19847104;2322
2019;12;233;3;R;1;3;3;19974980;4951;21075605;4995;18831127;5225;20477164;5281
2019;12;233;3;R;1;4;3;11643662;2322;12173602;2322;11361904;2451;12087809;2451
2019;12;233;3;R;1;5;3;4691010;1355;4898748;1357;4519016;1355;4863086;1355
2019;12;233;3;R;1;6;3;;;;;;;;
2019;12;233;3;R;1;7;3;;;;;;;;
2019;12;233;3;R;1;8;3;;;;;;;;
2019;12;233;3;R;1;9;3;69522933;23774;75347109;24006;66348730;24059;74268053;24313
2019;12;233;3;R;2;1;3;32106263;581;32425580;581;32106386;581;32426694;581
2019;12;233;3;R;2;2;3;57763459;6037;60301059;6037;57840129;6192;60909307;6192
2019;12;233;3;R;2;3;3;40102151;7968;42165212;7984;37640512;7547;40572945;7573
2019;12;233;3;R;2;4;3;15678049;2466;16383091;2466;15274589;2516;16258294;2516
2019;12;233;3;R;2;5;3;56097941;15562;58644146;15562;53524477;15287;56758203;15287
2019;12;233;3;R;2;6;3;;;;;;;;
2019;12;233;3;R;2;7;3;;;;;;;;
2019;12;233;3;R;2;8;3;;;;;;;;
2019;12;233;3;R;2;9;3;82031202;24065;86972050;24226;79852682;24768;87078933;24965
2019;12;234;3;C;1;1;21;6964960;194;7094707;194;6964960;194;7094707;194
2019;12;234;3;C;1;2;21;35055776;3290;40107875;3383;34395219;3122;39259538;3199
2019;12;234;3;C;1;3;21;58331114;8345;70827536;8723;59573274;8693;72945793;9093
2019;12;234;3;C;1;4;21;48277856;9555;59748634;9859;42318232;8878;52544069;9105
2019;12;234;3;C;1;5;21;;;;;;;;
2019;12;234;3;C;1;6;21;;;;;;;;
2019;12;234;3;C;1;7;21;3843709;935;4682772;962;4529677;1103;5333904;1107
2019;12;234;3;C;1;8;21;261029;32;349246;32;261029;32;349246;32
2019;12;234;3;C;1;9;21;11150853;4283;14237794;4311;13030643;4857;17000461;4926
2019;12;234;3;C;2;1;21;67192653;1355;68726847;1355;67961883;1355;69499488;1355
2019;12;234;3;C;2;2;21;688265352;42783;787393362;43924;690926850;42867;786551330;44027
2019;12;234;3;C;2;3;21;564449433;63558;693454684;66131;571241941;66358;702362827;69448
2019;12;234;3;C;2;4;21;153312142;24903;191510235;25706;157112552;26722;195375296;27568
2019;12;234;3;C;2;5;21;;;;;;;;
2019;12;234;3;C;2;6;21;;;;;;;;
2019;12;234;3;C;2;7;21;2603018975;548824;3559136033;562141;2706082259;590659;3663873772;601222
2019;12;234;3;C;2;8;21;288997854;46563;368695346;48664;312688823;52097;398884725;54198
2019;12;234;3;C;2;9;21;2335476;619;2695200;642;2714749;768;3027889;768
2019;12;235;3;G;1;1;2;69919821;2638;73006995;2638;72569476;2709;76919487;2709
2019;12;235;3;G;1;2;2;151863890;12203;167078612;12203;154886390;12474;174980280;12474
2019;12;235;3;G;1;3;2;6561494;968;7790502;1018;6317300;968;7349478;973
2019;12;235;3;G;1;4;2;26119798;5231;31036358;5272;27315516;5470;33899502;5481
2019;12;235;3;G;1;5;2;;;;;;;;
2019;12;235;3;G;1;6;2;;;;;;;;
2019;12;235;3;G;1;7;2;;;;;;;;
2019;12;235;3;G;1;8;2;;;;;;;;
2019;12;235;3;G;1;9;2;;;;;;;;
2019;12;235;3;G;2;1;2;221804927;6663;230077077;6663;216844797;6540;228325245;6540
2019;12;235;3;G;2;2;2;318124285;21827;343146535;21827;312752657;21537;344767620;21537
2019;12;235;3;G;2;3;2;93545853;14629;112981612;15396;96355196;15132;117933588;15571
2019;12;235;3;G;2;4;2;49809166;7830;57697072;7991;48337412;7521;57183323;7568
2019;12;235;3;G;2;5;2;;;;;;;;
2019;12;235;3;G;2;6;2;;;;;;;;
2019;12;235;3;G;2;7;2;;;;;;;;
2019;12;235;3;G;2;8;2;;;;;;;;
2019;12;235;3;G;2;9;2;;;;;;;;
2019;12;236;1;L;1;1;1;0;;0;;;;;
2019;12;236;1;L;1;2;1;3341835;387;3637027;387;3281834;387;3622447;387
2019;12;236;1;L;1;3;1;1061146;194;1185473;194;919660;168;1035040;168
2019;12;236;1;L;1;4;1;701141;194;790386;194;701141;194;810272;194
2019;12;236;1;L;1;5;1;1265015;301;1525661;301;1275830;301;1581470;301
2019;12;236;1;L;1;6;1;0;;0;;;;;
2019;12;236;1;L;1;7;1;0;;0;;;;;
2019;12;236;1;L;1;8;1;0;;0;;;;;
2019;12;236;1;L;1;9;1;0;;0;;;;;
2019;12;236;1;L;2;1;1;5782851;194;6250526;194;5782851;194;6250947;194
2019;12;236;1;L;2;2;1;2766697;387;2957189;387;2766696;387;3092226;387
2019;12;236;1;L;2;3;1;2721802;387;3063607;387;2481802;387;2794489;387
2019;12;236;1;L;2;4;1;;;;;;;;
2019;12;236;1;L;2;5;1;305807;86;387058;86;310705;86;407017;86
2019;12;236;1;L;2;6;1;;;;;;;;
2019;12;236;1;L;2;7;1;;;;;;;;
2019;12;236;1;L;2;8;1;;;;;;;;
2019;12;236;1;L;2;9;1;;;;;;;;
2019;12;237;3;I;1;1;2;6222500;388;7407065;388;6222500;388;7408481;388
2019;12;237;3;I;1;2;2;8471389;1164;9638174;1192;9304201;1358;10487916;1374
2019;12;237;3;I;1;3;2;18854304;4753;21452739;4753;18224554;4610;21046513;4612
2019;12;237;3;I;1;4;2;24270964;6658;27816067;6675;26055263;7145;29896209;7145
2019;12;237;3;I;1;5;2;152652104;67645;173913015;68991;149090629;64971;170422134;66118
2019;12;237;3;I;1;6;2;0;0;0;0;0;0;0;0
2019;12;237;3;I;1;7;2;0;0;0;0;0;0;0;0
2019;12;237;3;I;1;8;2;0;0;0;0;0;0;0;0
2019;12;237;3;I;1;9;2;22976454;10201;25766585;10389;22849892;10130;25423285;10219
2019;12;237;3;I;2;1;2;3104712;201;3755920;201;3066739;200;3737854;200
2019;12;237;3;I;2;2;2;7100000;1164;8149229;1164;7100000;1164;8150266;1164
2019;12;237;3;I;2;3;2;5465000;1164;6058562;1164;5465000;1164;6813596;1164
2019;12;237;3;I;2;4;2;3943750;970;4587966;970;3228750;795;3803045;795
2019;12;237;3;I;2;5;2;43352645;17101;49641078;17422;43894578;17449;50220488;17734
2019;12;237;3;I;2;6;2;0;0;0;0;0;0;0;0
2019;12;237;3;I;2;7;2;0;0;0;0;0;0;0;0
2019;12;237;3;I;2;8;2;0;0;0;0;0;0;0;0
2019;12;237;3;I;2;9;2;1703057;776;1900793;789;1494390;691;1654683;693
2019;12;238;3;H;1;1;1;12101074;388;12700304;388;12103074;388;12703524;388
2019;12;238;3;H;1;2;1;6238136;581;8028704;581;6319136;581;8128483;581
2019;12;238;3;H;1;3;1;64775770;9862;86591275;10079;66555418;9527;89085599;9804
2019;12;238;3;H;1;4;1;84721495;22351;131552252;26021;87998890;22081;131888668;24902
2019;12;238;3;H;1;5;1;;;;;;;;
2019;12;238;3;H;1;6;1;;;;;;;;
2019;12;238;3;H;1;7;1;;;;;;;;
2019;12;238;3;H;1;8;1;106264137;26307;187812273;34293;110145273;24383;186338868;31280
2019;12;238;3;H;1;9;1;4911101;1445;7437268;1627;4799560;1355;7204258;1516
2019;12;238;3;H;2;1;1;85962254;1940;89763976;1940;107281069;2328;111688901;2328
2019;12;238;3;H;2;2;1;2109511;387;2723134;387;2109511;387;2723134;387
2019;12;238;3;H;2;3;1;596234115;98077;898725595;115659;604875542;97128;895579434;112021
2019;12;238;3;H;2;4;1;176766406;42351;272557774;51038;186621648;42912;279874462;50495
2019;12;238;3;H;2;5;1;6321561;1355;9996119;1656;6932094;1303;9854094;1475
2019;12;238;3;H;2;6;1;;;;;;;;
2019;12;238;3;H;2;7;1;8601588;1746;13079237;1778;8601588;1746;13079237;1778
2019;12;238;3;H;2;8;1;1862929395;438373;3101566377;534932;1889001836;419383;3005041561;492154
2019;12;238;3;H;2;9;1;49639191;14681;84096182;19137;50438335;14055;79070323;16829
2019;12;239;2;N;1;1;1;;;;;;;;
2019;12;239;2;N;1;2;1;2282836;260;2822384;365;2131830;241;2620648;340
2019;12;239;2;N;1;3;1;;;;;;;;
2019;12;239;2;N;1;4;1;10288228;4058;11018400;4087;8907292;3896;9466335;3933
2019;12;239;2;N;1;5;1;;;;;;;;
2019;12;239;2;N;1;6;1;7581654;1967;8275824;1982;7534832;1847;8075346;1848
2019;12;239;2;N;1;7;1;;;;;;;;
2019;12;239;2;N;1;8;1;;;;;;;;
2019;12;239;2;N;1;9;1;893263;387;930614;387;920116;388;958957;388
2019;12;239;2;N;2;1;1;3942131;185;4559527;186;3979779;189;4525800;191
2019;12;239;2;N;2;2;1;7571732;1356;9350746;1356;8852663;1463;10962664;1474
2019;12;239;2;N;2;3;1;3596964;937;4468238;941;3566007;1088;4479261;1108
2019;12;239;2;N;2;4;1;993587;399;1103610;399;978207;401;1106321;405
2019;12;239;2;N;2;5;1;352090;173;404297;173;416106;205;479563;205
2019;12;239;2;N;2;6;1;31879181;6020;38398707;6710;31410844;6020;34022207;6058
2019;12;239;2;N;2;7;1;;;;;;;;
2019;12;239;2;N;2;8;1;;;;;;;;
2019;12;239;2;N;2;9;1;24638820;10625;28737447;10665;29019491;12070;33639755;12189
2019;12;240;1;M;1;1;2;;;;;;;;
2019;12;240;1;M;1;2;2;3095044;387;3245463;387;3095044;387;3250605;387
2019;12;240;1;M;1;3;2;;;;;;;;
2019;12;240;1;M;1;4;2;4611635;581;4828136;581;4611635;581;4839882;581
2019;12;240;1;M;1;5;2;;;;;;;;
2019;12;240;1;M;1;6;2;;;;;;;;
2019;12;240;1;M;1;7;2;;;;;;;;
2019;12;240;1;M;1;8;2;;;;;;;;
2019;12;240;1;M;1;9;2;771616;194;838408;194;771616;194;849926;194
2019;12;240;1;M;2;1;2;25650163;581;25949346;581;25650163;581;25950275;581
2019;12;240;1;M;2;2;2;12581954;968;13150911;968;12581954;968;13151845;968
2019;12;240;1;M;2;3;2;2170346;390;2279952;409;2426843;447;2526157;465
2019;12;240;1;M;2;4;2;;;;;;;;
2019;12;240;1;M;2;5;2;;;;;;;;
2019;12;240;1;M;2;6;2;;;;;;;;
2019;12;240;1;M;2;7;2;;;;;;;;
2019;12;240;1;M;2;8;2;;;;;;;;
2019;12;240;1;M;2;9;2;849027;194;960289;194;849028;194;965919;194
2019;12;241;3;I;1;1;2;23423982;572;24548563;572;23423982;572;24548563;572
2019;12;241;3;I;1;2;2;63429781;4940;66474410;4940;63429781;4940;66474410;4940
2019;12;241;3;I;1;3;2;34124567;13870;35762546;13870;34124567;13870;35762546;13870
2019;12;241;3;I;1;4;2;72460239;27930;75719071;27930;74471240;27930;77730072;27930
2019;12;241;3;I;1;5;2;422180000;244420;468331840;254197;437304000;253110;475786754;262887
2019;12;241;3;I;1;6;2;;;;;;;;
2019;12;241;3;I;1;7;2;;;;;;;;
2019;12;241;3;I;1;8;2;;;;;;;;
2019;12;241;3;I;1;9;2;;;;;;;;
2019;12;241;3;I;2;1;2;26089638;774;27341941;774;26089638;774;27341941;774
2019;12;241;3;I;2;2;2;58678900;4450;61495487;4450;58678900;4450;61495487;4450
2019;12;241;3;I;2;3;2;53789002;12020;56610874;12020;53789002;12020;56610874;12020
2019;12;241;3;I;2;4;2;101221104;27740;105908458;27740;102974892;27740;107662246;27740
2019;12;241;3;I;2;5;2;331740000;209520;360933120;217901;343596000;216960;373832448;224915
2019;12;241;3;I;2;6;2;;;;;;;;
2019;12;241;3;I;2;7;2;;;;;;;;
2019;12;241;3;I;2;8;2;;;;;;;;
2019;12;241;3;I;2;9;2;;;;;;;;
2019;12;242;3;I;1;1;2;26523599;2646;29932633;2648;26523599;2646;29932633;2648
2019;12;242;3;I;1;2;2;;;;;;;;
2019;12;242;3;I;1;3;2;;;;;;;;
2019;12;242;3;I;1;4;2;108758468;34502;127805227;34502;108758468;34502;127805227;34502
2019;12;242;3;I;1;5;2;50500428;24629;55313757;24629;50500428;24629;55313757;24629
2019;12;242;3;I;1;6;2;;;;;;;;
2019;12;242;3;I;1;7;2;1276961;473;1381025;473;1276961;473;1381025;473
2019;12;242;3;I;1;8;2;4378204;1786;4712149;1786;4378204;1786;4712149;1786
2019;12;242;3;I;1;9;2;11243619;3625;12423065;3625;11243619;3625;12423065;3625
2019;12;242;3;I;2;1;2;47820877;3969;55413546;3969;47820877;3969;55413546;3969
2019;12;242;3;I;2;2;2;;;;;;;;
2019;12;242;3;I;2;3;2;;;;;;;;
2019;12;242;3;I;2;4;2;89301376;26700;106112613;26700;89301376;26700;106112613;26700
2019;12;242;3;I;2;5;2;69472613;33495;76448914;33495;69472613;33495;76448914;33495
2019;12;242;3;I;2;6;2;;;;;;;;
2019;12;242;3;I;2;7;2;22713182;7962;24666089;7962;22713182;7962;24666089;7962
2019;12;242;3;I;2;8;2;27705139;10610;30028534;10610;27705139;10610;30028534;10610
2019;12;242;3;I;2;9;2;7026996;2007;7862496;2007;7026996;2007;7862496;2007
2019;12;244;3;I;1;1;2;50018430;1293;50910258;1293;36536090;1164;37295197;1164
2019;12;244;3;I;1;2;2;64818984;4986;67500343;4986;57658668;4468;61283032;4468
2019;12;244;3;I;1;3;2;78365901;8717;82635521;8717;72344228;8122;76308201;8122
2019;12;244;3;I;1;4;2;126336544;20739;134132076;20932;122151775;20622;132660502;20674
2019;12;244;3;I;1;5;2;602525671;173468;642143193;174288;533817562;152937;672333070;153723
2019;12;244;3;I;1;6;2;;;;;;;;
2019;12;244;3;I;1;7;2;373692776;77538;397615879;78290;363103313;74713;391093087;75800
2019;12;244;3;I;1;8;2;6256828;1164;6659949;1164;5482281;1164;5746843;1164
2019;12;244;3;I;1;9;2;529283567;157948;562704541;158393;463828009;134733;613895236;135242
2019;12;244;3;I;2;1;2;90730385;2134;92108819;2134;86515590;2043;87876064;2043
2019;12;244;3;I;2;2;2;191604462;13826;205289090;13826;176961256;13004;184521270;13004
2019;12;244;3;I;2;3;2;139793814;14534;146875483;14534;131961492;14598;142123511;14627
2019;12;244;3;I;2;4;2;118026700;15837;124512353;15916;106463820;14285;122624895;14306
2019;12;244;3;I;2;5;2;352780382;86647;376655158;86976;314034888;75311;390816724;75555
2019;12;244;3;I;2;6;2;;;;;;;;
2019;12;244;3;I;2;7;2;879042664;136712;928498268;137219;791148592;120519;934219150;120944
2019;12;244;3;I;2;8;2;129290444;22892;137057235;22892;131252024;22659;150108914;22679
2019;12;244;3;I;2;9;2;244655681;63632;259991681;63866;218488583;55684;276118074;55774
2019;12;245;1;L;1;1;1;;;;;;;;
2019;12;245;1;L;1;2;1;12773170;1226;14117635;1230;11239352;1058;12578514;1058
2019;12;245;1;L;1;3;1;2488097;496;2832963;496;3694499;776;4283333;776
2019;12;245;1;L;1;4;1;1424866;387;1618628;387;1424866;387;1670844;387
2019;12;245;1;L;1;5;1;1000722;301;1275134;301;1010635;301;1337462;301
2019;12;245;1;L;1;6;1;;;;;;;;
2019;12;245;1;L;1;7;1;;;;;;;;
2019;12;245;1;L;1;8;1;;;;;;;;
2019;12;245;1;L;1;9;1;;;;;;;;
2019;12;245;1;L;2;1;1;18166988;774;20123632;774;18166988;774;20127982;774
2019;12;245;1;L;2;2;1;10825165;968;11751450;968;10945165;968;11935052;968
2019;12;245;1;L;2;3;1;3011762;506;3501991;506;2180681;388;2568508;388
2019;12;245;1;L;2;4;1;;;;;;;;
2019;12;245;1;L;2;5;1;993347;269;1297373;269;1039597;286;1339841;286
2019;12;245;1;L;2;6;1;;;;;;;;
2019;12;245;1;L;2;7;1;;;;;;;;
2019;12;245;1;L;2;8;1;;;;;;;;
2019;12;245;1;L;2;9;1;;;;;;;;
2019;12;246;3;C;1;1;1;73057862;2903;76107432;2903;71851904;2902;75082088;2902
2019;12;246;3;C;1;2;1;139410434;11727;151327975;11727;140977835;12075;154234630;12075
2019;12;246;3;C;1;3;1;52415958;8450;64594017;9217;47321832;7915;57688077;8388
2019;12;246;3;C;1;4;1;13005892;2709;15243489;2807;12853977;2903;15372308;2964
2019;12;246;3;C;1;5;1;;;;;;;;
2019;12;246;3;C;1;6;1;;;;;;;;
2019;12;246;3;C;1;7;1;25046234;5999;34061023;7092;23847479;5983;32024061;6673
2019;12;246;3;C;1;8;1;3014456;774;4338513;971;2931026;774;4353240;978
2019;12;246;3;C;1;9;1;;;;;;;;
2019;12;246;3;C;2;1;1;150312414;5031;155583596;5031;149285200;5225;155086929;5225
2019;12;246;3;C;2;2;1;276545031;22137;297569242;22137;267955157;21653;290136085;21653
2019;12;246;3;C;2;3;1;310420332;39900;397770949;46437;298452835;40719;384313697;46406
2019;12;246;3;C;2;4;1;28134143;4838;36827876;5638;28279587;4837;35986517;5389
2019;12;246;3;C;2;5;1;;;;;;;;
2019;12;246;3;C;2;6;1;;;;;;;;
2019;12;246;3;C;2;7;1;434516755;70170;588662720;85967;411182158;70138;552406542;82007
2019;12;246;3;C;2;8;1;113851296;21485;157803135;26560;108848944;21685;148173326;25741
2019;12;246;3;C;2;9;1;;;;;;;;
2019;12;247;3;C;1;1;1;3154635;194;3300531;194;3154635;194;3300750;194
2019;12;247;3;C;1;2;1;21235478;2322;23271748;2337;21919390;2322;24148808;2332
2019;12;247;3;C;1;3;1;8714881;2516;10354255;2700;9492954;2516;11010897;2599
2019;12;247;3;C;1;4;1;1043787;194;1076562;194;1065115;194;1126608;194
2019;12;247;3;C;1;5;1;0;0;0;0;;0;;0
2019;12;247;3;C;1;6;1;0;0;0;0;;0;;0
2019;12;247;3;C;1;7;1;7537052;3677;8936796;3964;6723376;3483;7590251;3563
2019;12;247;3;C;1;8;1;416489;194;472244;205;403733;194;453454;200
2019;12;247;3;C;1;9;1;0;0;0;0;;0;;0
2019;12;247;3;C;2;1;1;8596261;193;9402726;193;8846133;197;9681259;197
2019;12;247;3;C;2;2;1;25700892;2709;28577213;2766;25102561;2709;28058905;2767
2019;12;247;3;C;2;3;1;32962168;6579;39425195;7079;34280379;6579;40176903;6845
2019;12;247;3;C;2;4;1;;;;;;0;;0
2019;12;247;3;C;2;5;1;;;;;;0;;0
2019;12;247;3;C;2;6;1;;;;;;0;;0
2019;12;247;3;C;2;7;1;28364139;9288;33561619;9991;30721690;9288;34473133;9502
2019;12;247;3;C;2;8;1;24756258;7353;29951162;7970;27351416;7353;31033608;7498
2019;12;247;3;C;2;9;1;;;;;;0;;0
2019;12;248;2;G;1;1;2;;;;;;;;
2019;12;248;2;G;1;2;2;4069620;704;4656149;704;4462546;774;5060526;774
2019;12;248;2;G;1;3;2;;;;;;;;
2019;12;248;2;G;1;4;2;;;;;;;;
2019;12;248;2;G;1;5;2;;;;;;;;
2019;12;248;2;G;1;6;2;10012047;3870;10578116;3870;10867671;4300;13099084;4300
2019;12;248;2;G;1;7;2;;;;;;;;
2019;12;248;2;G;1;8;2;;;;;;;;
2019;12;248;2;G;1;9;2;1810602;774;2010761;774;1861288;775;2074233;775
2019;12;248;2;G;2;1;2;12170574;387;12341345;387;12170574;387;12340257;387
2019;12;248;2;G;2;2;2;7502909;774;7982873;774;7502909;774;7982873;774
2019;12;248;2;G;2;3;2;;;;;;;;
2019;12;248;2;G;2;4;2;;;;;;;;
2019;12;248;2;G;2;5;2;;;;;;;;
2019;12;248;2;G;2;6;2;42424975;13158;45980804;13158;42603073;13545;47472350;13545
2019;12;248;2;G;2;7;2;;;;;;;;
2019;12;248;2;G;2;8;2;;;;;;;;
2019;12;248;2;G;2;9;2;8201088;2322;8635370;2322;8363022;2516;9184138;2516
2019;12;249;2;B;1;1;3;;;;;;;;
2019;12;249;2;B;1;2;3;;;;;;;;
2019;12;249;2;B;1;3;3;437500;194;606663;194;393750;174;548359;174
2019;12;249;2;B;1;4;3;1128750;581;1784144;581;1116209;574;1771042;574
2019;12;249;2;B;1;5;3;;;;;;;;
2019;12;249;2;B;1;6;3;;;;;;;;
2019;12;249;2;B;1;7;3;;;;;;;;
2019;12;249;2;B;1;8;3;;;;;;;;
2019;12;249;2;B;1;9;3;4092500;2090;5154295;2090;4043334;2064;5112464;2064
2019;12;249;2;B;2;1;3;;;;;;;;
2019;12;249;2;B;2;2;3;3857438;774;6548758;774;3857438;774;6548758;774
2019;12;249;2;B;2;3;3;3915581;974;6248371;974;3915581;974;6005487;974
2019;12;249;2;B;2;4;3;719146;194;1185971;194;719146;194;1185971;194
2019;12;249;2;B;2;5;3;;;;;;;;
2019;12;249;2;B;2;6;3;;;;;;;;
2019;12;249;2;B;2;7;3;;;;;;;;
2019;12;249;2;B;2;8;3;7291562;3354;13141457;3354;6417812;2909;11512015;2909
2019;12;249;2;B;2;9;3;12501334;6263;16920086;6263;11906750;5960;16122905;5960
2019;12;250;1;L;1;1;1;;;;;;;;
2019;12;250;1;L;1;2;1;;;;;;;;
2019;12;250;1;L;1;3;1;39821311;2819;41607585;3089;49368137;3120;51854520;3884
2019;12;250;1;L;1;4;1;1821709;221;1942130;221;1786174;219;1958752;219
2019;12;250;1;L;1;5;1;;;;;;;;
2019;12;250;1;L;1;6;1;;;;;;;;
2019;12;250;1;L;1;7;1;;;;;;;;
2019;12;250;1;L;1;8;1;;;;;;;;
2019;12;250;1;L;1;9;1;;;;;;;;
2019;12;250;1;L;2;1;1;;;;;;;;
2019;12;250;1;L;2;2;1;;;;;;;;
2019;12;250;1;L;2;3;1;21278511;2046;22872381;2046;19091476;1900;20652404;1900
2019;12;250;1;L;2;4;1;2085680;194;2175224;194;2009227;194;2122284;194
2019;12;250;1;L;2;5;1;;;;;;;;
2019;12;250;1;L;2;6;1;;;;;;;;
2019;12;250;1;L;2;7;1;;;;;;;;
2019;12;250;1;L;2;8;1;;;;;;;;
2019;12;250;1;L;2;9;1;;;;;;;;
2019;12;251;1;K;1;1;1;2867299;97;2979597;97;2867299;97;2980553;97
2019;12;251;1;K;1;2;1;34551901;2101;37658820;2101;31277260;1870;34292997;1870
2019;12;251;1;K;1;3;1;;;;;;;;
2019;12;251;1;K;1;4;1;1042481;194;1276518;196;619146;194;851796;195
2019;12;251;1;K;1;5;1;;;;;;;;
2019;12;251;1;K;1;6;1;;;;;;;;
2019;12;251;1;K;1;7;1;;;;;;;;
2019;12;251;1;K;1;8;1;;;;;;;;
2019;12;251;1;K;1;9;1;;;;;;;;
2019;12;251;1;K;2;1;1;64256158;968;65469005;968;91913163;968;93087268;968
2019;12;251;1;K;2;2;1;33571275;2554;38299498;2651;32301627;2574;36654538;2622
2019;12;251;1;K;2;3;1;;;;;;;;
2019;12;251;1;K;2;4;1;1231543;194;1466531;194;1231543;194;1489020;194
2019;12;251;1;K;2;5;1;;;;;;;;
2019;12;251;1;K;2;6;1;;;;;;;;
2019;12;251;1;K;2;7;1;;;;;;;;
2019;12;251;1;K;2;8;1;;;;;;;;
2019;12;251;1;K;2;9;1;;;;;;;;
2019;12;252;3;N;1;1;2;;;;;;;;
2019;12;252;3;N;1;2;2;791586;230;955917;231;734575;223;891531;224
2019;12;252;3;N;1;3;2;1678892;582;2022886;582;1692642;582;2045322;582
2019;12;252;3;N;1;4;2;45718487;22369;65601316;22369;48034698;23494;68931156;23494
2019;12;252;3;N;1;5;2;;;;;;;;
2019;12;252;3;N;1;6;2;;;;;;;;
2019;12;252;3;N;1;7;2;;;;;;;;
2019;12;252;3;N;1;8;2;;;;;;;;
2019;12;252;3;N;1;9;2;;;;;;;;
2019;12;252;3;N;2;1;2;;;;;;;;
2019;12;252;3;N;2;2;2;3989837;239;4714527;239;2883321;237;3454569;237
2019;12;252;3;N;2;3;2;1965752;388;2301288;388;2166642;582;2528067;582
2019;12;252;3;N;2;4;2;14839061;6044;20775032;6044;15894036;6650;22591534;6650
2019;12;252;3;N;2;5;2;;;;;;;;
2019;12;252;3;N;2;6;2;;;;;;;;
2019;12;252;3;N;2;7;2;;;;;;;;
2019;12;252;3;N;2;8;2;;;;;;;;
2019;12;252;3;N;2;9;2;;;;;;;;
2019;12;253;3;F;1;1;1;;;;;;;;
2019;12;253;3;F;1;2;1;9899417;776;10860425;783;9624274;776;10536629;781
2019;12;253;3;F;1;3;1;8813043;1746;9986425;1746;8625959;1746;9852115;1746
2019;12;253;3;F;1;4;1;3453114;1164;4565582;1164;3447029;1164;4165995;1164
2019;12;253;3;F;1;5;1;;;;;;;;
2019;12;253;3;F;1;6;1;;;;;;;;
2019;12;253;3;F;1;7;1;;;;;;;;
2019;12;253;3;F;1;8;1;;;;;;;;
2019;12;253;3;F;1;9;1;;;;;;;;
2019;12;253;3;F;2;1;1;21102641;1552;22527373;1552;22080849;1552;23438819;1552
2019;12;253;3;F;2;2;1;36432575;3686;39957115;3741;36384979;3673;40466972;3728
2019;12;253;3;F;2;3;1;27304923;4896;31990193;5074;26868975;4844;31648872;5041
2019;12;253;3;F;2;4;1;44616138;10366;54897776;11022;42280527;9869;52357524;10542
2019;12;253;3;F;2;5;1;;;;;;;;
2019;12;253;3;F;2;6;1;;;;;;;;
2019;12;253;3;F;2;7;1;154772488;43801;187959223;45701;162397273;45348;196765932;47293
2019;12;253;3;F;2;8;1;1253438;194;1402879;194;1253438;194;1442879;194
2019;12;253;3;F;2;9;1;139384856;48521;174627443;50746;146406907;51768;182817869;53961
2019;12;254;3;J;1;1;4;3388292;388;4193484;388;1919146;194;2309978;194
2019;12;254;3;J;1;2;4;6110452;1170;7745113;1170;6915506;1306;8674495;1306
2019;12;254;3;J;1;3;4;22233614;6298;27669134;6404;21556241;6129;26889738;6230
2019;12;254;3;J;1;4;4;27090006;11090;32541973;11250;27101639;10890;32469804;11054
2019;12;254;3;J;1;5;4;420000;194;511840;194;429000;194;523181;194
2019;12;254;3;J;1;6;4;109060;19;116118;19;130081;20;138834;20
2019;12;254;3;J;1;7;4;;;;;;;;
