A¤o;Mes;ID_Empresa;Tamano;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;5;22;1;K;2;6;3;;;;;;;;
2019;5;22;1;K;2;7;3;;;;;;;;
2019;5;22;1;K;2;8;3;;;;;;;;
2019;5;22;1;K;2;9;3;;;;;;;;
2019;5;23;3;P;1;1;1;;;;;;;;
2019;5;23;3;P;1;2;1;58928268;8372;64854544;8372;47215142;8408;52777254;8408
2019;5;23;3;P;1;3;1;68494020;12076;74422709;12076;55286504;12038;60766490;12038
2019;5;23;3;P;1;4;1;65823735;18255;74739387;18327;60042180;18392;68492102;18488
2019;5;23;3;P;1;5;1;;;;;;;;
2019;5;23;3;P;1;6;1;;;;;;;;
2019;5;23;3;P;1;7;1;;;;;;;;
2019;5;23;3;P;1;8;1;;;;;;;;
2019;5;23;3;P;1;9;1;5873300;3384;6987410;3394;5953031;3483;7059949;3483
2019;5;23;3;P;2;1;1;1626402;194;1789035;194;1626402;194;1791092;194
2019;5;23;3;P;2;2;1;39219098;6357;43083085;6357;35630045;5844;39210753;5844
2019;5;23;3;P;2;3;1;37718518;6132;40903057;6132;31606432;6425;34484983;6425
2019;5;23;3;P;2;4;1;26644614;6190;29695210;6198;20315997;5780;22954598;5781
2019;5;23;3;P;2;5;1;806046;336;992273;342;806046;336;1059729;369
2019;5;23;3;P;2;6;1;;;;;;;;
2019;5;23;3;P;2;7;1;;;;;;;;
2019;5;23;3;P;2;8;1;;;;;;;;
2019;5;23;3;P;2;9;1;2930587;1251;3596112;1284;2864944;1282;3507322;1316
2019;5;24;3;F;1;1;2;;;;;;;;
2019;5;24;3;F;1;2;2;4600065;386;5203928;386;4600065;386;5204048;386
2019;5;24;3;F;1;3;2;563839;119;686582;128;581169;122;711595;132
2019;5;24;3;F;1;4;2;899146;193;994854;193;899146;193;1008854;193
2019;5;24;3;F;1;5;2;;;;;;;;
2019;5;24;3;F;1;6;2;;;;;;;;
2019;5;24;3;F;1;7;2;;;;;;;;
2019;5;24;3;F;1;8;2;;;;;;;;
2019;5;24;3;F;1;9;2;256250;75;301940;75;256250;75;301940;75
2019;5;24;3;F;2;1;2;27238272;1157;28661250;1157;38174524;1157;39601969;1157
2019;5;24;3;F;2;2;2;23703625;1704;26966646;1755;31400350;2038;35076003;2089
2019;5;24;3;F;2;3;2;28410449;3921;34212977;4094;28845103;4024;34770456;4210
2019;5;24;3;F;2;4;2;23020313;3844;27225563;3991;22093486;3728;25963979;3865
2019;5;24;3;F;2;5;2;;;;;;;;
2019;5;24;3;F;2;6;2;;;;;;;;
2019;5;24;3;F;2;7;2;37987683;11494;48053052;12546;39304491;11899;49989355;13010
2019;5;24;3;F;2;8;2;20957205;4249;25969864;4535;19757044;3979;24385646;4259
2019;5;24;3;F;2;9;2;30954350;13101;39779231;14365;30908222;13179;39631652;14411
2019;5;25;3;F;1;1;1;2826686;193;3022766;193;2826686;193;3022766;193
2019;5;25;3;F;1;2;1;9906133;1158;10600583;1158;9906133;1158;10600583;1158
2019;5;25;3;F;1;3;1;3144233;772;3360738;772;3144233;772;3360738;772
2019;5;25;3;F;1;4;1;4900912;1930;5235696;1930;4900912;1930;5235696;1930
2019;5;25;3;F;1;5;1;2280553;579;2437409;579;2280553;579;2437409;579
2019;5;25;3;F;1;6;1;;;;;;;;
2019;5;25;3;F;1;7;1;;;;;;;;
2019;5;25;3;F;1;8;1;;;;;;;;
2019;5;25;3;F;1;9;1;2301020;1351;2472590;1351;2301020;1351;2472590;1351
2019;5;25;3;F;2;1;1;2047046;386;2190021;386;2047046;386;2190021;386
2019;5;25;3;F;2;2;1;44699012;5404;47733726;5404;44699012;5404;47733726;5404
2019;5;25;3;F;2;3;1;30856593;4632;32799003;4632;30856593;4632;32799003;4632
2019;5;25;3;F;2;4;1;4562663;965;4872747;965;4562663;965;4872747;965
2019;5;25;3;F;2;5;1;3587321;1158;3832421;1158;3587321;1158;3832421;1158
2019;5;25;3;F;2;6;1;;;;;;;;
2019;5;25;3;F;2;7;1;;;;;;;;
2019;5;25;3;F;2;8;1;35211250;5018;37802794;5018;35211250;5018;37802794;5018
2019;5;25;3;F;2;9;1;158906418;78358;184860501;83386;157597772;77779;187797357;84242
2019;5;26;1;K;1;1;3;;;;;;;;
2019;5;26;1;K;1;2;3;;;;;;;;
2019;5;26;1;K;1;3;3;9023848;1548;10439535;1614;9401831;1548;10981942;1657
2019;5;26;1;K;1;4;3;;;;;;;;
2019;5;26;1;K;1;5;3;;;;;;;;
2019;5;26;1;K;1;6;3;;;;;;;;
2019;5;26;1;K;1;7;3;;;;;;;;
2019;5;26;1;K;1;8;3;;;;;;;;
2019;5;26;1;K;1;9;3;;;;;;;;
2019;5;26;1;K;2;1;3;3903020;387;4277074;387;3903020;387;4277074;387
2019;5;26;1;K;2;2;3;;;;;;;;
2019;5;26;1;K;2;3;3;7251425;1161;9140943;1356;7294821;1161;8675075;1264
2019;5;26;1;K;2;4;3;450896;194;573892;194;450896;194;573892;194
2019;5;26;1;K;2;5;3;;;;;;;;
2019;5;26;1;K;2;6;3;;;;;;;;
2019;5;26;1;K;2;7;3;;;;;;;;
2019;5;26;1;K;2;8;3;;;;;;;;
2019;5;26;1;K;2;9;3;;;;;;;;
2019;5;27;3;C;1;1;1;4541428;194;4726825;194;4545688;194;4730046;194
2019;5;27;3;C;1;2;1;17796350;2508;19862042;2508;18560306;2670;20780809;2670
2019;5;27;3;C;1;3;1;9720416;2129;11278158;2141;9595379;2129;11250942;2169
2019;5;27;3;C;1;4;1;13585778;3218;14860233;3227;14608377;3483;15947301;3483
2019;5;27;3;C;1;5;1;792108;194;866084;194;796368;194;869780;194
2019;5;27;3;C;1;6;1;;;;;;;;
2019;5;27;3;C;1;7;1;244641938;62726;295485127;64914;249628812;63705;300743714;65569
2019;5;27;3;C;1;8;1;;;;;;;;
2019;5;27;3;C;1;9;1;318446;154;363004;154;318446;154;363004;154
2019;5;27;3;C;2;1;1;18742523;581;19194531;581;18755303;581;19203896;581
2019;5;27;3;C;2;2;1;99805199;12344;107130580;12399;100511108;12454;107944437;12498
2019;5;27;3;C;2;3;1;166033620;30821;192080253;31651;166208675;30977;194460134;32142
2019;5;27;3;C;2;4;1;29039480;6314;33169125;6604;29322276;6346;33492397;6633
2019;5;27;3;C;2;5;1;;;;;;;;
2019;5;27;3;C;2;6;1;;;;;;;;
2019;5;27;3;C;2;7;1;1005592183;255204;1199356986;266081;1014687328;253936;1203966158;262706
2019;5;27;3;C;2;8;1;;;;;;;;
2019;5;27;3;C;2;9;1;1393205;675;1566253;675;26537;13;30730;13
2019;5;28;3;P;1;1;1;21474506;1299;22406248;1299;21474506;1299;22406391;1299
2019;5;28;3;P;1;2;1;101155867;14868;107262212;14868;100639464;14751;106577414;14751
2019;5;28;3;P;1;3;1;10196477;3106;11511555;3214;9853485;3059;11739282;3268
2019;5;28;3;P;1;4;1;15479808;4998;16751821;5053;15656173;4821;17296117;5003
2019;5;28;3;P;1;5;1;;;;;;;;
2019;5;28;3;P;1;6;1;;;;;;;;
2019;5;28;3;P;1;7;1;;;;;;;;
2019;5;28;3;P;1;8;1;;;;;;;;
2019;5;28;3;P;1;9;1;6824878;2902;7553612;2917;6779766;2838;7776367;2961
2019;5;28;3;P;2;1;1;25211881;692;25877867;692;25211881;692;25873611;692
2019;5;28;3;P;2;2;1;34255846;5184;36658096;5184;34590498;5233;36652697;5233
2019;5;28;3;P;2;3;1;2727768;569;2913875;569;2616592;556;2798120;556
2019;5;28;3;P;2;4;1;1115224;387;1308007;423;1105304;378;1327080;422
2019;5;28;3;P;2;5;1;;;;;;;;
2019;5;28;3;P;2;6;1;;;;;;;;
2019;5;28;3;P;2;7;1;;;;;;;;
2019;5;28;3;P;2;8;1;;;;;;;;
2019;5;28;3;P;2;9;1;5626268;2086;6929635;2328;6186369;2275;7517522;2525
2019;5;29;2;F;1;1;2;;;;;;;;
2019;5;29;2;F;1;2;2;15639980;1002;16404530;1002;15057230;970;15787321;970
2019;5;29;2;F;1;3;2;;;;;;;;
2019;5;29;2;F;1;4;2;1263392;388;1391048;400;1263392;388;1391048;399
2019;5;29;2;F;1;5;2;;;;;;;;
2019;5;29;2;F;1;6;2;;;;;;;;
2019;5;29;2;F;1;7;2;;;;;;;;
2019;5;29;2;F;1;8;2;;;;;;;;
2019;5;29;2;F;1;9;2;;;;;;;;
2019;5;29;2;F;2;1;2;;;;;;;;
2019;5;29;2;F;2;2;2;15620543;808;16298666;808;15176584;776;15829452;776
2019;5;29;2;F;2;3;2;669377;129;711012;129;669377;129;711012;129
2019;5;29;2;F;2;4;2;1300119;149;1603343;149;1659546;194;1962770;194
2019;5;29;2;F;2;5;2;;;;;;;;
2019;5;29;2;F;2;6;2;;;;;;;;
2019;5;29;2;F;2;7;2;;;;;;;;
2019;5;29;2;F;2;8;2;;;;;;;;
2019;5;29;2;F;2;9;2;;;;;;;;
2019;5;30;3;Q;1;1;1;;;;;;;;
2019;5;30;3;Q;1;2;1;94726790;16308;105524164;16308;98558389;16999;110475944;17066
2019;5;30;3;Q;1;3;1;12056403;4728;14060309;4728;12194363;4741;14305500;4762
2019;5;30;3;Q;1;4;1;29905937;14420;36161892;14420;30553609;14780;36767607;14780
2019;5;30;3;Q;1;5;1;;;;;;;;
2019;5;30;3;Q;1;6;1;;;;;;;;
2019;5;30;3;Q;1;7;1;;;;;;;;
2019;5;30;3;Q;1;8;1;;;;;;;;
2019;5;30;3;Q;1;9;1;;;;;;;;
2019;5;30;3;Q;2;1;1;;;;;;;;
2019;5;30;3;Q;2;2;1;92050393;10463;98511969;10463;91218199;10470;97610856;10470
2019;5;30;3;Q;2;3;1;8023026;2471;10069872;2557;8214982;2523;9376056;2523
2019;5;30;3;Q;2;4;1;5612774;2522;6601763;2522;5585753;2509;6574491;2509
2019;5;30;3;Q;2;5;1;;;;;;;;
2019;5;30;3;Q;2;6;1;;;;;;;;
2019;5;30;3;Q;2;7;1;;;;;;;;
2019;5;30;3;Q;2;8;1;;;;;;;;
2019;5;30;3;Q;2;9;1;;;;;;;;
2019;5;31;3;P;1;1;1;8820895;1514;9151855;1514;8820895;1514;9156767;1514
2019;5;31;3;P;1;2;1;211338613;34631;221378760;34631;212323869;34851;222293790;34851
2019;5;31;3;P;1;3;1;61711543;21999;67471743;22008;62628691;22537;68621957;22563
2019;5;31;3;P;1;4;1;4849158;1307;5238937;1319;4942596;1333;5340732;1345
2019;5;31;3;P;1;5;1;;;;;;;;
2019;5;31;3;P;1;6;1;;;;;;;;
2019;5;31;3;P;1;7;1;;;;;;;;
2019;5;31;3;P;1;8;1;;;;;;;;
2019;5;31;3;P;1;9;1;11791528;5547;13278244;5564;11390600;5351;12848045;5366
2019;5;31;3;P;2;1;1;19768435;2081;20361406;2081;19268125;2031;19861970;2031
2019;5;31;3;P;2;2;1;80168847;12105;84210523;12105;80304334;11752;84341774;11752
2019;5;31;3;P;2;3;1;14368219;4184;15505896;4184;14534725;4184;15690731;4184
2019;5;31;3;P;2;4;1;3750582;740;4159232;767;3062656;670;3384778;680
2019;5;31;3;P;2;5;1;;;;;;;;
2019;5;31;3;P;2;6;1;;;;;;;;
2019;5;31;3;P;2;7;1;;;;;;;;
2019;5;31;3;P;2;8;1;;;;;;;;
2019;5;31;3;P;2;9;1;17768650;7688;20760325;7939;17785834;7485;20898114;7758
2019;5;32;1;H;1;1;1;1668535;194;1668535;194;1729034;194;1729034;194
2019;5;32;1;H;1;2;1;2172201;385;2334903;385;2305783;388;2476845;388
2019;5;32;1;H;1;3;1;;;;;;;;
2019;5;32;1;H;1;4;1;491250;194;555125;194;638400;252;725309;252
2019;5;32;1;H;1;5;1;;;;;;;;
2019;5;32;1;H;1;6;1;;;;;;;;
2019;5;32;1;H;1;7;1;;;;;;;;
2019;5;32;1;H;1;8;1;;;;;;;;
2019;5;32;1;H;1;9;1;;;;;;;;
2019;5;32;1;H;2;1;1;;;;;;;;
2019;5;32;1;H;2;2;1;;;;;;;;
2019;5;32;1;H;2;3;1;919076;194;1063743;194;867955;188;1006804;188
2019;5;32;1;H;2;4;1;1236967;388;1406583;388;1226876;385;1395002;385
2019;5;32;1;H;2;5;1;161872;70;181796;70;164305;71;186076;72
2019;5;32;1;H;2;6;1;;;;;;;;
2019;5;32;1;H;2;7;1;;;;;;;;
2019;5;32;1;H;2;8;1;2106574;512;2333861;520;2474408;580;2801075;587
2019;5;32;1;H;2;9;1;816250;388;883773;388;941492;388;1027419;391
2019;5;33;3;Q;1;1;1;5983273;388;6423229;388;6294369;388;6726643;388
2019;5;33;3;Q;1;2;1;46752924;7010;52060182;7050;43582620;6984;51556577;7325
2019;5;33;3;Q;1;3;1;26580848;10224;33077003;10374;28514039;10250;37431706;11024
2019;5;33;3;Q;1;4;1;23931841;8355;29293779;8531;24142492;8193;30271385;8510
2019;5;33;3;Q;1;5;1;;;;;;;;
2019;5;33;3;Q;1;6;1;;;;;;;;
2019;5;33;3;Q;1;7;1;;;;;;;;
2019;5;33;3;Q;1;8;1;;;;;;;;
2019;5;33;3;Q;1;9;1;1032980;517;1355913;517;789552;388;1129639;407
2019;5;33;3;Q;2;1;1;10715988;388;11114194;388;10715988;388;11067728;388
2019;5;33;3;Q;2;2;1;13483842;2121;15115374;2154;13547061;2134;14791797;2182
2019;5;33;3;Q;2;3;1;4819921;1746;6008683;1776;5018256;1733;6100982;1818
2019;5;33;3;Q;2;4;1;5195371;1733;6329210;1773;5814865;1979;6713957;2031
2019;5;33;3;Q;2;5;1;;;;;;;;
2019;5;33;3;Q;2;6;1;;;;;;;;
2019;5;33;3;Q;2;7;1;;;;;;;;
2019;5;33;3;Q;2;8;1;;;;;;;;
2019;5;33;3;Q;2;9;1;1097203;388;1410711;414;1098243;388;1287499;398
2019;5;34;2;P;1;1;1;2410994;194;2605802;194;2410994;194;2606025;194
2019;5;34;2;P;1;2;1;7941100;1516;8929740;1516;7031030;1355;7925487;1355
2019;5;34;2;P;1;3;1;4070572;774;4579992;777;4070572;774;4570242;774
2019;5;34;2;P;1;4;1;2582234;761;3116066;784;2585567;774;3000360;774
2019;5;34;2;P;1;5;1;0;0;0;0;0;0;0;0
2019;5;34;2;P;1;6;1;685101;194;740274;194;685101;194;740274;194
2019;5;34;2;P;1;7;1;0;0;0;0;0;0;0;0
2019;5;34;2;P;1;8;1;0;0;0;0;0;0;0;0
2019;5;34;2;P;1;9;1;0;0;0;0;0;0;0;0
2019;5;34;2;P;2;1;1;9844706;387;10257658;387;9844706;387;10258390;387
2019;5;34;2;P;2;2;1;15197320;3412;17420835;3412;13877094;3270;16064707;3270
2019;5;34;2;P;2;3;1;1737536;233;1887638;235;1728249;239;1866245;240
2019;5;34;2;P;2;4;1;3617064;1155;4274705;1155;3632826;1161;4298488;1161
2019;5;34;2;P;2;5;1;0;0;0;0;0;0;0;0
2019;5;34;2;P;2;6;1;619423;194;709504;194;619423;194;709504;194
2019;5;34;2;P;2;7;1;0;0;0;0;0;0;0;0
2019;5;34;2;P;2;8;1;0;0;0;0;0;0;0;0
2019;5;34;2;P;2;9;1;0;0;0;0;0;0;0;0
2019;5;36;3;P;1;1;1;27147500;2128;28193908;2128;26316732;2019;27347209;2019
2019;5;36;3;P;1;2;1;198067762;31747;209045138;31747;195485932;31618;206223983;31618
2019;5;36;3;P;1;3;1;21219796;8269;22959547;8269;21399279;8288;23427812;8288
2019;5;36;3;P;1;4;1;26523217;7663;28188594;7663;26173692;7592;27837811;7592
2019;5;36;3;P;1;5;1;;;;;;;;
2019;5;36;3;P;1;6;1;;;;;;;;
2019;5;36;3;P;1;7;1;;;;;;;;
2019;5;36;3;P;1;8;1;;;;;;;;
2019;5;36;3;P;1;9;1;12663191;7295;14101450;7295;12903383;7243;14305531;7243
2019;5;36;3;P;2;1;1;23180619;1161;23906943;1161;23180619;1161;23908630;1161
2019;5;36;3;P;2;2;1;68484926;11029;72060581;11029;69194119;11029;72813717;11029
2019;5;36;3;P;2;3;1;;;;;;;;
2019;5;36;3;P;2;4;1;8875256;1742;9367354;1742;8770592;1729;9238606;1729
2019;5;36;3;P;2;5;1;2363034;967;2770300;967;2353647;967;2730870;967
2019;5;36;3;P;2;6;1;;;;;;;;
2019;5;36;3;P;2;7;1;;;;;;;;
2019;5;36;3;P;2;8;1;;;;;;;;
2019;5;36;3;P;2;9;1;6275174;2316;6752465;2316;6304970;2322;6851571;2322
2019;5;37;3;O;1;1;1;14177712;756;14415806;756;14177712;756;14416590;756
2019;5;37;3;O;1;2;1;506503275;41814;517997817;41814;502533298;41813;513976489;41813
2019;5;37;3;O;1;3;1;1724071;378;1787234;378;1733066;378;1796451;378
2019;5;37;3;O;1;4;1;43446527;9839;44856992;9839;43767994;9839;45189107;9839
2019;5;37;3;O;1;5;1;;;;;;;;
2019;5;37;3;O;1;6;1;;;;;;;;
2019;5;37;3;O;1;7;1;;;;;;;;
2019;5;37;3;O;1;8;1;;;;;;;;
2019;5;37;3;O;1;9;1;;;;;;;;
2019;5;37;3;O;2;1;1;43414723;1892;43872411;1892;40463184;1703;40906719;1703
2019;5;37;3;O;2;2;1;426048339;38975;436484777;38975;428343223;38786;438752544;38786
2019;5;37;3;O;2;3;1;;;;;;;;
2019;5;37;3;O;2;4;1;20533723;4919;21993652;5076;20551713;4919;21863557;5048
2019;5;37;3;O;2;5;1;;;;;;;;
2019;5;37;3;O;2;6;1;;;;;;;;
2019;5;37;3;O;2;7;1;;;;;;;;
2019;5;37;3;O;2;8;1;;;;;;;;
2019;5;37;3;O;2;9;1;;;;;;;;
2019;5;38;3;O;1;1;1;18732643;1512;19229018;1512;18697396;1512;19336125;1512
2019;5;38;3;O;1;2;1;76469185;7371;80053987;7552;73178642;6993;77246728;7154
2019;5;38;3;O;1;3;1;53804835;12096;57083495;12470;53504016;12096;57999330;12453
2019;5;38;3;O;1;4;1;54037523;14364;57170700;14793;55244478;14742;59844729;15209
2019;5;38;3;O;1;5;1;;;;;;;;
2019;5;38;3;O;1;6;1;;;;;;;;
2019;5;38;3;O;1;7;1;;;;;;;;
2019;5;38;3;O;1;8;1;;;;;;;;
2019;5;38;3;O;1;9;1;3736276;1323;3859742;1327;3671250;1323;3889119;1330
2019;5;38;3;O;2;1;1;63869652;4347;67111286;4580;62815811;4347;65676784;4538
2019;5;38;3;O;2;2;1;79873591;7938;84552309;8295;83699315;8127;88347546;8367
2019;5;38;3;O;2;3;1;32768501;7560;36339578;8063;32714663;7560;36194624;7970
2019;5;38;3;O;2;4;1;57809733;14742;65121687;16166;57247643;14742;65802669;16178
2019;5;38;3;O;2;5;1;;;;;;;;
2019;5;38;3;O;2;6;1;;;;;;;;
2019;5;38;3;O;2;7;1;;;;;;;;
2019;5;38;3;O;2;8;1;26620383;6993;34899243;9261;26555357;6993;35139242;9102
2019;5;38;3;O;2;9;1;29688060;9072;34684645;10521;31146868;9639;36992241;11236
2019;5;39;2;F;1;1;3;4347496;193;4431186;193;4347496;193;4431490;193
2019;5;39;2;F;1;2;3;696845;193;780189;193;658332;180;736614;180
2019;5;39;2;F;1;3;3;;;;;;;;
2019;5;39;2;F;1;4;3;4386659;1152;4898173;1152;4359989;1152;4869845;1152
2019;5;39;2;F;1;5;3;;;;;;;;
2019;5;39;2;F;1;6;3;;;;;;;;
2019;5;39;2;F;1;7;3;;;;;;;;
2019;5;39;2;F;1;8;3;;;;;;;;
2019;5;39;2;F;1;9;3;;;;;;;;
2019;5;39;2;F;2;1;3;6998038;386;7205418;386;6998038;386;7206026;386
2019;5;39;2;F;2;2;3;9414867;772;10141718;772;9414867;772;10192687;777
2019;5;39;2;F;2;3;3;1120922;160;1208974;162;1107664;160;1214530;163
2019;5;39;2;F;2;4;3;13032515;2515;14648527;2553;12863317;2497;14393910;2528
2019;5;39;2;F;2;5;3;396356;193;524048;218;390421;193;492528;208
2019;5;39;2;F;2;6;3;;;;;;;;
2019;5;39;2;F;2;7;3;5944300;1718;7193489;1813;5075870;1364;6293060;1416
2019;5;39;2;F;2;8;3;33416275;8261;39372258;8620;34491469;8558;41708679;8794
2019;5;39;2;F;2;9;3;9020985;3607;10521032;3607;7407591;2785;9352074;2802
2019;5;41;2;R;1;1;4;;;;;;;;
2019;5;41;2;R;1;2;4;1334637;387;1561458;387;1334637;387;1530406;387
2019;5;41;2;R;1;3;4;887128;194;982860;194;887128;194;950627;194
2019;5;41;2;R;1;4;4;439615;194;546055;204;439615;194;546752;211
2019;5;41;2;R;1;5;4;;;;;;;;
2019;5;41;2;R;1;6;4;;;;;;;;
2019;5;41;2;R;1;7;4;376250;194;396793;194;376250;194;396793;194
2019;5;41;2;R;1;8;4;;;;;;;;
2019;5;41;2;R;1;9;4;495614;215;588626;233;477958;211;600756;227
2019;5;41;2;R;2;1;4;5656580;677;6820821;677;7081580;774;8210506;774
2019;5;41;2;R;2;2;4;93200428;10062;138683603;10062;79523464;10062;124742716;10066
2019;5;41;2;R;2;3;4;977500;387;1551351;387;977500;387;1541885;387
2019;5;41;2;R;2;4;4;1118698;225;1335953;225;1072746;227;1298576;227
2019;5;41;2;R;2;5;4;245218;12;260078;12;196173;12;208060;12
2019;5;41;2;R;2;6;4;;;;;;;;
2019;5;41;2;R;2;7;4;2006666;1032;2498545;1032;2257500;1161;2754927;1161
2019;5;41;2;R;2;8;4;;;;;;;;
2019;5;41;2;R;2;9;4;520383;196;690991;210;501799;192;686559;205
2019;5;42;2;E;1;1;1;4188547;189;4338719;189;4188547;189;4358117;189
2019;5;42;2;E;1;2;1;11013777;1071;12815174;1073;8936841;863;10380039;872
2019;5;42;2;E;1;3;1;4504541;945;6346399;946;4424256;945;5712306;945
2019;5;42;2;E;1;4;1;2211633;378;3046700;403;2211633;378;2779861;387
2019;5;42;2;E;1;5;1;;;;;;;;
2019;5;42;2;E;1;6;1;;;;;;;;
2019;5;42;2;E;1;7;1;;;;;;;;
2019;5;42;2;E;1;8;1;;;;;;;;
2019;5;42;2;E;1;9;1;;;;;;;;
2019;5;42;2;E;2;1;1;34909066;1323;36504965;1323;34982791;1323;36786283;1323
2019;5;42;2;E;2;2;1;27295922;3402;32814291;3465;27479739;3402;32952305;3486
2019;5;42;2;E;2;3;1;39241381;6237;49661224;6396;41142804;6048;50254749;6189
2019;5;42;2;E;2;4;1;2123485;378;2526342;378;2123485;378;2648796;378
2019;5;42;2;E;2;5;1;;;;;;;;
2019;5;42;2;E;2;6;1;;;;;;;;
2019;5;42;2;E;2;7;1;;;;;;;;
2019;5;42;2;E;2;8;1;42850402;9828;60385445;10171;46877676;9828;63534937;10204
2019;5;42;2;E;2;9;1;;;;;;;;
2019;5;43;3;N;1;1;2;;;;;;;;
2019;5;43;3;N;1;2;2;2123367;387;2409149;402;2169000;387;2421322;399
2019;5;43;3;N;1;3;2;;;;;;;;
2019;5;43;3;N;1;4;2;1154554;387;1335687;410;1154554;387;1354521;414
2019;5;43;3;N;1;5;2;;;;;;;;
2019;5;43;3;N;1;6;2;;;;;;;;
2019;5;43;3;N;1;7;2;;;;;;;;
2019;5;43;3;N;1;8;2;;;;;;;;
2019;5;43;3;N;1;9;2;20017948;13158;22316298;13451;18604005;12693;20860059;13029
2019;5;43;3;N;2;1;2;4553000;387;4832554;387;4553000;387;4832554;387
2019;5;43;3;N;2;2;2;592830;194;647478;198;592830;194;662030;201
2019;5;43;3;N;2;3;2;2635326;581;4131599;779;2635326;581;4593653;847
2019;5;43;3;N;2;4;2;14747155;5225;16200279;5300;11942070;4064;13278274;4205
2019;5;43;3;N;2;5;2;;;;;;;;
2019;5;43;3;N;2;6;2;;;;;;;;
2019;5;43;3;N;2;7;2;;;;;;;;
2019;5;43;3;N;2;8;2;;;;;;;;
2019;5;43;3;N;2;9;2;165228660;80690;187130563;83409;163549864;82625;188599729;87112
2019;5;44;3;O;1;1;1;17904662;945;18601351;945;17996042;945;18850453;945
2019;5;44;3;O;1;2;1;508419460;43817;536897177;44484;497416670;42891;528275044;44004
2019;5;44;3;O;1;3;1;29809078;4685;32309347;5039;31437324;4813;33216558;5024
2019;5;44;3;O;1;4;1;35956718;8737;38860496;8737;38363736;9109;41923195;9121
2019;5;44;3;O;1;5;1;;;;;;;;
2019;5;44;3;O;1;6;1;;;;;;;;
2019;5;44;3;O;1;7;1;;;;;;;;
2019;5;44;3;O;1;8;1;;;;;;;;
2019;5;44;3;O;1;9;1;8395386;2462;9688449;2728;8012460;2116;9043489;2390
2019;5;44;3;O;2;1;1;10741363;611;11882941;641;10617051;567;11460176;594
2019;5;44;3;O;2;2;1;475949640;38339;517489769;40640;453045543;37592;492658174;39735
2019;5;44;3;O;2;3;1;29367548;7904;35269550;8725;28141009;7968;32972208;8845
2019;5;44;3;O;2;4;1;5625642;1386;6310258;1386;6251013;1442;6956310;1454
2019;5;44;3;O;2;5;1;;;;;;;;
2019;5;44;3;O;2;6;1;;;;;;;;
2019;5;44;3;O;2;7;1;;;;;;;;
2019;5;44;3;O;2;8;1;28842862;8869;38116059;9606;29334453;9309;41585609;10520
2019;5;44;3;O;2;9;1;6111763;2457;7191148;2787;6159757;1890;7023332;1972
2019;5;45;3;O;1;1;1;30269294;3024;31388605;3119;30276662;3024;31268562;3057
2019;5;45;3;O;1;2;1;55077855;6993;56781856;7048;54706596;6993;57281785;7105
2019;5;45;3;O;1;3;1;19254091;3591;21477045;3944;19956512;3780;21610405;3932
2019;5;45;3;O;1;4;1;67631629;17766;74238848;19179;67411216;17388;71772016;17842
2019;5;45;3;O;1;5;1;;;;;;;;
2019;5;45;3;O;1;6;1;;;;;;;;
2019;5;45;3;O;1;7;1;;;;;;;;
2019;5;45;3;O;1;8;1;;;;;;;;
2019;5;45;3;O;1;9;1;;;;;;;;
2019;5;45;3;O;2;1;1;82788868;5670;86533037;5985;82801088;5670;85303156;5801
2019;5;45;3;O;2;2;1;75446881;8505;77545255;8578;76491915;8694;79158381;8783
2019;5;45;3;O;2;3;1;41817258;7560;45953520;8368;42639008;7749;45967583;8128
2019;5;45;3;O;2;4;1;40930938;10584;48066710;12430;40855855;10395;45468947;11297
2019;5;45;3;O;2;5;1;;;;;;;;
2019;5;45;3;O;2;6;1;;;;;;;;
2019;5;45;3;O;2;7;1;;;;;;;;
2019;5;45;3;O;2;8;1;;;;;;;;
2019;5;45;3;O;2;9;1;43167188;12096;50913724;14205;43748169;12285;51123768;14078
2019;5;46;3;C;1;1;2;20495388;775;21385014;775;20495388;775;21464979;775
2019;5;46;3;C;1;2;2;27496118;3767;32688431;3783;26589267;3593;32022056;3608
2019;5;46;3;C;1;3;2;3252393;445;3865013;445;3826571;581;4638547;601
2019;5;46;3;C;1;4;2;11483293;2503;14255956;2513;11281406;2322;14183361;2327
2019;5;46;3;C;1;5;2;;;;;;;;
2019;5;46;3;C;1;6;2;4179047;581;6076795;581;4664517;581;6222509;581
2019;5;46;3;C;1;7;2;5860469;2516;9607771;2870;6314492;2483;10298071;2803
2019;5;46;3;C;1;8;2;;;;;;;;
2019;5;46;3;C;1;9;2;3361168;1548;5380724;1748;1897292;851;3529518;1011
2019;5;46;3;C;2;1;2;65915559;2516;68925253;2516;65915559;2516;69118309;2516
2019;5;46;3;C;2;2;2;84012337;8901;96693536;8933;82875714;8959;96995318;8995
2019;5;46;3;C;2;3;2;3861270;612;4987010;655;3889628;581;4769297;603
2019;5;46;3;C;2;4;2;4081984;774;5090971;804;4589731;774;5681912;796
2019;5;46;3;C;2;5;2;;;;;;;;
2019;5;46;3;C;2;6;2;69317476;9701;101617155;9701;90082808;9946;124688602;9946
2019;5;46;3;C;2;7;2;61177871;16009;88560644;17503;65878484;15183;97486986;17090
2019;5;46;3;C;2;8;2;7575891;1742;10895500;1967;8240585;1709;11479882;1861
