ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2022;11;380;3;G;2;9;2;162484836;41783;194203929;43546;169859876;43715;207113306;46377
2022;11;457;3;C;1;1;6;;;;;;;;
2022;11;457;3;C;1;2;6;11603432;1085;12630511;1085;11922342;1163;12963226;1163
2022;11;457;3;C;1;3;6;;;;;;;;
2022;11;457;3;C;1;4;6;2960021;536;3575305;543;3110021;581;3872382;594
2022;11;457;3;C;1;5;6;;;;;;;;
2022;11;457;3;C;1;6;6;;;;;;;;
2022;11;457;3;C;1;7;6;2192580;504;2830330;504;2497882;581;3199982;581
2022;11;457;3;C;1;8;6;;;;;;;;
2022;11;457;3;C;1;9;6;;;;;;;;
2022;11;457;3;C;2;1;6;;;;;;;;
2022;11;457;3;C;2;2;6;28261676;1550;29891994;1550;28199401;1550;29811980;1550
2022;11;457;3;C;2;3;6;;;;;;;;
2022;11;457;3;C;2;4;6;46134081;7261;54548116;7339;46845355;7345;55702341;7498
2022;11;457;3;C;2;5;6;;;;;;;;
2022;11;457;3;C;2;6;6;;;;;;;;
2022;11;457;3;C;2;7;6;164614148;39387;206704900;39505;166489141;39380;205590720;39575
2022;11;457;3;C;2;8;6;93195292;17746;114957974;17877;94097035;17920;115162788;18014
2022;11;457;3;C;2;9;6;;;;;;;;
2022;11;487;3;C;1;1;6;3008333;194;3159870;194;3008333;194;3160355;194
2022;11;487;3;C;1;2;6;964333;84;1064179;84;592333;45;631536;45
2022;11;487;3;C;1;3;6;4228332;774;4543268;778;4470332;774;4803158;778
2022;11;487;3;C;1;4;6;5904621;1155;6303172;1180;6947281;1348;7423856;1374
2022;11;487;3;C;1;5;6;;;;;;;;
2022;11;487;3;C;1;6;6;;;;;;;;
2022;11;487;3;C;1;7;6;;;;;;;;
2022;11;487;3;C;1;8;6;;;;;;;;
2022;11;487;3;C;1;9;6;24946406;7472;28717252;7691;23883627;6876;27255487;6991
2022;11;487;3;C;2;1;6;15876205;774;16520055;774;14873161;703;15510755;703
2022;11;487;3;C;2;2;6;9524627;1103;10126051;1103;9732575;1161;10397713;1169
2022;11;487;3;C;2;3;6;13054683;2206;14793931;2344;12397923;2096;13788458;2226
2022;11;487;3;C;2;4;6;15246514;2706;16627990;2782;16116920;2819;17741086;2925
2022;11;487;3;C;2;5;6;5946896;1742;7521716;1999;5756236;1716;7001006;1899
2022;11;487;3;C;2;6;6;;;;;;;;
2022;11;487;3;C;2;7;6;7185780;1729;8239840;1862;6535372;1585;7293121;1659
2022;11;487;3;C;2;8;6;10571854;2322;12593169;2626;11125576;2432;12838892;2660
2022;11;487;3;C;2;9;6;130124757;30796;152360869;33330;137878024;33186;158000148;34855
2022;11;677;3;C;1;1;1;;;;;;;;
2022;11;677;3;C;1;2;1;;;;;;;;
2022;11;677;3;C;1;3;1;2172173;353;2340917;353;2127243;367;2291279;367
2022;11;677;3;C;1;4;1;15331826;5440;17419089;5523;15914437;5526;17925380;5587
2022;11;677;3;C;1;5;1;9070558;3854;10815617;3946;10201481;4365;12006833;4411
2022;11;677;3;C;1;6;1;10906130;4306;13112332;4486;14930940;6020;17284596;6159
2022;11;677;3;C;1;7;1;4828779;1940;6039946;2006;8112500;3096;9450367;3111
2022;11;677;3;C;1;8;1;;;;;;;;
2022;11;677;3;C;1;9;1;11782147;4323;13931725;4474;15217814;5891;17571471;6033
2022;11;677;3;C;2;1;1;;;;;;;;
2022;11;677;3;C;2;2;1;;;;;;;;
2022;11;677;3;C;2;3;1;1189050;194;1234620;194;1189050;194;1234620;194
2022;11;677;3;C;2;4;1;20546741;6051;24034466;6271;22362854;6859;25973790;7056
2022;11;677;3;C;2;5;1;8963953;3403;11275622;3708;9343345;3655;11372266;3856
2022;11;677;3;C;2;6;1;8708680;3522;10242315;3599;10279967;4064;11837699;4086
2022;11;677;3;C;2;7;1;5948338;2046;7744018;2172;8591666;3169;10445850;3235
2022;11;677;3;C;2;8;1;703125;194;823988;194;703125;194;823797;194
2022;11;677;3;C;2;9;1;5747614;2260;7147674;2439;5770093;2302;6806509;2371
2022;11;910;3;C;1;1;11;34369178;1742;37410821;1744;34533754;1742;37834834;1754
2022;11;910;3;C;1;2;11;57344954;6211;66677875;6418;57025971;6037;65948668;6157
2022;11;910;3;C;1;3;11;54923333;8385;61850356;8614;56579361;8404;63863672;8609
2022;11;910;3;C;1;4;11;40702080;8301;49708192;8547;45358205;8901;56343957;9192
2022;11;910;3;C;1;5;11;244582;103;372826;108;230535;103;366406;107
2022;11;910;3;C;1;6;11;563099;67;595906;67;654889;68;687863;68
2022;11;910;3;C;1;7;11;25043894;9501;33530296;9712;31259260;11017;41223962;11087
2022;11;910;3;C;1;8;11;20804039;4999;25653837;5101;23922758;5270;29420133;5357
2022;11;910;3;C;1;9;11;2256112;774;3186189;851;2561230;774;3600330;842
2022;11;910;3;C;2;1;11;62499716;2103;68088015;2164;62615326;2129;67939595;2163
2022;11;910;3;C;2;2;11;36127795;3464;41815956;3570;35980052;3380;42276886;3489
2022;11;910;3;C;2;3;11;65870529;7908;71683147;7994;72009489;8063;78191986;8122
2022;11;910;3;C;2;4;11;21728348;4367;27911644;4579;23118773;4328;29752784;4536
2022;11;910;3;C;2;5;11;1671454;658;2182608;675;2419832;774;3033254;781
2022;11;910;3;C;2;6;11;;;;;;;;
2022;11;910;3;C;2;7;11;53933415;15841;70126411;16262;57250841;15041;75219104;15414
2022;11;910;3;C;2;8;11;19020417;5766;24585467;5952;21797649;5895;28419181;6038
2022;11;910;3;C;2;9;11;6005649;1742;8677413;1907;6555877;1696;9186553;1849
2022;11;956;3;C;1;1;6;10277179;180;10789891;180;10988871;194;11536734;194
2022;11;956;3;C;1;2;6;7519070;467;8873047;468;7868557;482;9232551;483
2022;11;956;3;C;1;3;6;10386439;1545;11190990;1559;10293923;1480;10951882;1497
2022;11;956;3;C;1;4;6;;;;;;;;
2022;11;956;3;C;1;5;6;;;;;;;;
2022;11;956;3;C;1;6;6;3633928;98;4134002;100;3657568;98;4200624;101
2022;11;956;3;C;1;7;6;;;;;;;;
2022;11;956;3;C;1;8;6;6981568;2346;8257182;2430;7597111;2525;8652881;2567
2022;11;956;3;C;1;9;6;2312822;968;2729539;981;2356942;977;2761050;990
2022;11;956;3;C;2;1;6;7901198;193;8510349;193;7989461;194;8580541;194
2022;11;956;3;C;2;2;6;30465591;2679;36376617;2691;31577342;2723;37538689;2731
2022;11;956;3;C;2;3;6;22091623;2843;24832008;2937;22350638;2809;24693088;2878
2022;11;956;3;C;2;4;6;;;;;;;;
2022;11;956;3;C;2;5;6;2178195;900;3249284;1015;2266631;894;3345891;1001
2022;11;956;3;C;2;6;6;5651659;134;5932206;134;5166853;140;5481762;140
2022;11;956;3;C;2;7;6;;;;;;;;
2022;11;956;3;C;2;8;6;114287926;29742;130199581;30527;119099211;29940;131957749;30399
2022;11;956;3;C;2;9;6;1612120;535;1908798;549;1642508;544;1940582;558
2022;11;957;2;C;1;1;6;;;;;;;;
2022;11;957;2;C;1;2;6;7032358;968;7582732;968;6996175;1058;7547663;1058
2022;11;957;2;C;1;3;6;;;;;;;;
2022;11;957;2;C;1;4;6;1272765;387;1556235;402;1270405;387;1543774;400
2022;11;957;2;C;1;5;6;;;;;;;;
2022;11;957;2;C;1;6;6;;;;;;;;
2022;11;957;2;C;1;7;6;;;;;;;;
2022;11;957;2;C;1;8;6;4095628;1238;4741349;1251;4230297;1238;4898926;1271
2022;11;957;2;C;1;9;6;;;;;;;;
2022;11;957;2;C;2;1;6;17597460;774;18702984;774;16485800;774;17579931;774
2022;11;957;2;C;2;2;6;32670335;2890;36549610;2890;30391365;2780;34173717;2780
2022;11;957;2;C;2;3;6;18386554;3489;23469907;3859;17762522;3373;22436663;3683
2022;11;957;2;C;2;4;6;828583;194;1039986;226;828583;194;1033144;224
2022;11;957;2;C;2;5;6;;;;;;;;
2022;11;957;2;C;2;6;6;;;;;;;;
2022;11;957;2;C;2;7;6;;;;;;;;
2022;11;957;2;C;2;8;6;74364446;19808;86435533;20592;74954241;20382;86591269;21062
2022;11;957;2;C;2;9;6;;;;;;;;
2022;11;961;3;C;1;1;1;16643678;369;16952136;369;17243055;385;17757387;385
2022;11;961;3;C;1;2;1;;;;;;;;
2022;11;961;3;C;1;3;1;;;;;;;;
2022;11;961;3;C;1;4;1;;;;;;;;
2022;11;961;3;C;1;5;1;61574025;3619;65168974;3624;66655641;3809;69833226;3809
2022;11;961;3;C;1;6;1;;;;;;;;
2022;11;961;3;C;1;7;1;21802639;2519;23638503;2525;22444361;2582;24643832;2592
2022;11;961;3;C;1;8;1;12356162;1269;13175156;1270;11799709;1238;12511628;1241
2022;11;961;3;C;1;9;1;4980731;710;6171440;760;5091139;719;6163560;776
2022;11;961;3;C;2;1;1;81225125;1260;82530823;1260;80389167;1254;81772386;1254
2022;11;961;3;C;2;2;1;1357309;186;1499634;186;1418172;193;1567561;193
2022;11;961;3;C;2;3;1;;;;;;;;
2022;11;961;3;C;2;4;1;;;;;;;;
2022;11;961;3;C;2;5;1;97026192;5738;104665008;5885;96049180;5609;103555081;5773
2022;11;961;3;C;2;6;1;;;;;;;;
2022;11;961;3;C;2;7;1;162893967;16604;204248441;18219;167723905;17100;212952271;18838
2022;11;961;3;C;2;8;1;123979255;8978;134163086;9192;126119091;9046;138107721;9353
2022;11;961;3;C;2;9;1;201078439;33875;251470558;36147;206215492;35083;257110813;37739
2022;11;967;3;C;1;1;1;30869510;1548;32302398;1548;27236198;1445;28489763;1445
2022;11;967;3;C;1;2;1;;;;;;;;
2022;11;967;3;C;1;3;1;24626211;3232;27619541;3267;24059679;3199;27016194;3239
2022;11;967;3;C;1;4;1;49953411;9836;59776669;10056;48545471;9810;57853001;10005
2022;11;967;3;C;1;5;1;;;;;;;;
2022;11;967;3;C;1;6;1;;;;;;;;
2022;11;967;3;C;1;7;1;33745758;7379;38368059;7404;32474177;7553;36926319;7583
2022;11;967;3;C;1;8;1;;;;;;;;
2022;11;967;3;C;1;9;1;24672715;5940;29326502;6077;23095333;5809;27535461;5979
2022;11;967;3;C;2;1;1;146702395;6192;152932138;6192;125027766;5999;131241394;5999
2022;11;967;3;C;2;2;1;;;;;;;;
