anio;mes;id;tamano;categoria;sexo;grupo;div;ro;ho;c;ht
2020;feb;19;2;G;1;1;2;NA;NA;NA;NA
2020;feb;19;2;G;1;2;2;552296;184;682152;184
2020;feb;19;2;G;1;3;2;2780575;387;3113882;387
2020;feb;19;2;G;1;4;2;7220383;2483;8907829;2490
2020;feb;19;2;G;1;6;2;NA;NA;NA;NA
2020;feb;19;2;G;1;7;2;46815305;22907;56492232;22962
2020;feb;19;2;G;1;9;2;NA;NA;NA;NA
2020;feb;19;2;G;2;1;2;16985773;581;17632637;581
2020;feb;19;2;G;2;2;2;14087867;1561;15562357;1561
2020;feb;19;2;G;2;3;2;1453094;563;1845896;571
2020;feb;19;2;G;2;4;2;5450639;1471;6524660;1489
2020;feb;19;2;G;2;6;2;NA;NA;NA;NA
2020;feb;19;2;G;2;7;2;25622229;12172;31271281;12230
2020;feb;19;2;G;2;8;2;821565;387;1069080;387
2020;feb;19;2;G;2;9;2;NA;NA;NA;NA
2020;feb;20;3;O;1;1;1;7772360;1134;8129921;1134
2020;feb;20;3;O;1;2;1;1550113327;138512;1672385886;145680
2020;feb;20;3;O;1;3;1;476119053;126346;556510511;137414
2020;feb;20;3;O;1;4;1;190525526;57635;216305907;60476
2020;feb;20;3;O;1;9;1;96385229;34169;120228322;39125
2020;feb;20;3;O;2;1;1;10644376;331;11137740;331
2020;feb;20;3;O;2;2;1;1516858190;87319;1592135487;91364
2020;feb;20;3;O;2;3;1;97250929;21975;111921605;23906
2020;feb;20;3;O;2;4;1;41700809;11444;48761356;12278
2020;feb;20;3;O;2;5;1;NA;NA;NA;NA
2020;feb;20;3;O;2;7;1;NA;NA;NA;NA
2020;feb;20;3;O;2;8;1;31211368;8782;41669075;10581
2020;feb;20;3;O;2;9;1;72593455;22080;91889683;25452
2020;feb;21;3;O;1;1;1;NA;NA;NA;NA
2020;feb;21;3;O;1;2;1;338734548;29894;357977564;30292
2020;feb;21;3;O;1;3;1;NA;NA;NA;NA
2020;feb;21;3;O;1;4;1;77858929;13433;81558434;13498
2020;feb;21;3;O;1;9;1;NA;NA;NA;NA
2020;feb;21;3;O;2;1;1;22127270;757;22747325;757
2020;feb;21;3;O;2;2;1;759733330;59409;799791246;60078
2020;feb;21;3;O;2;3;1;NA;NA;NA;NA
2020;feb;21;3;O;2;4;1;61925884;11920;67304048;11984
2020;feb;21;3;O;2;5;1;NA;NA;NA;NA
2020;feb;21;3;O;2;7;1;NA;NA;NA;NA
2020;feb;21;3;O;2;8;1;697788;189;728054;189
2020;feb;21;3;O;2;9;1;NA;NA;NA;NA
