Tamano;Seccion;Sexo;Grupo;IR_Wi;IR_Wtam;IR_Wcat;IR_Wsex;IR_Wgru;ICMO_Wi;ICMO_Wtam;ICMO_Wcat;ICMO_Wsex;ICMO_Wgru;IPC_Wi;EST_ROHO_Wtam;EST_ROHO_Wcat;EST_ROHO_Wsex;EST_ROHO_Wgru;EST_ROHO_Wi;EST_CHT_Wtam;EST_CHT_Wcat;EST_CHT_Wsex;EST_CHT_Wgru;EST_CHT_Wi;EST_NT_Wtam;EST_NT_Wcat;EST_NT_Wsex;EST_NT_Wgru;EST_NT_Wi;EST_RORE_Wtam;EST_RORE_Wcat;EST_RORE_Wsex;EST_RORE_Wgru;EST_RORE_Wi
2;F;1;9;0,020788805;0,111249071;0,197177986;0,066962445;0,34458457;0,021602147;0,116840932;0,20003299;0,07028312;0,334284277;;1,439612981;5,939468285;0,834482506;1,888704523;0,386958469;1,423393134;5,943188129;0,822243461;1,90758738;0,383012755;0,307893497;0,451905146;0,149069165;0,377919548;0,05552268;1,445433927;5,933985902;0,83659551;1,900537614;0,3883249
2;F;2;9;0,372809164;1,99504847;3,536026275;0,540659414;6,179493558;0,40212241;2,174985559;3,723599739;0,580563939;6,222677811;;1,299102398;5,359758209;0,651122729;1,704361246;0,349190151;1,244249004;5,195195715;0,626763082;1,667503967;0,334807881;4,621274235;6,782792193;1,327981402;5,672318151;0,833358074;1,306641473;5,364196824;0,655131824;1,718045509;0,351037436
2;G;1;9;0,032830614;0,175689528;0,222496345;0,105750099;0,544183423;0,03232811;0,174855146;0,219361172;0,105180308;0,500264122;;1,555887585;4,107313778;0,901881956;2,041251335;0,418212315;1,599455579;4,21298412;0,923948458;2,143540815;0,430388396;0,588225892;0,579170008;0,284794397;0,722009609;0,106075245;1,549891085;4,092968653;0,897053749;2,037883745;0,416387971
2;G;2;9;0,130507296;0,698395871;0,884460959;0,189265729;2,163222022;0,133716909;0,723243318;0,907331041;0,193053691;2,069213808;;1,264163017;3,33720394;0,633610772;1,658522422;0,339798676;1,287668984;3,391734695;0,648634943;1,72569408;0,346491516;1,764400234;1,737236854;0,507022647;2,165688285;0,318175703;1,262764024;3,334720494;0,633132282;1,660352977;0,339249483
2;L;2;9;0,008735483;0,046747006;0,949526528;0,012668469;0,144794889;0,00877273;0,047449633;0,988852553;0,012665622;0,135754362;;1,340277159;7,380556765;0,671759918;1,758380595;0,360257655;1,352571575;7,332972579;0,681328196;1,812674521;0,363955785;0,104295513;2,845251579;0,02997063;0,128016062;0,018807693;1,333364814;7,323288002;0,668530535;1,753182857;0,358216829
2;M;1;9;0,005070893;0,027136344;0,080600229;0,016333763;0,084052527;0,005180101;0,028017949;0,084436957;0,016853588;0,080159922;;1,428646723;6,630206941;0,828125832;1,874317307;0,384010811;1,422386253;6,564216312;0,821661822;1,90623799;0,382741819;0,06715708;0,279018481;0,032514652;0,082431015;0,01211049;1,41973738;6,574450443;0,821722734;1,866750353;0,381421361
2;M;2;9;0,016316837;0,087317814;0,25935092;0,023663184;0,270459529;0,016939722;0,091622975;0,27612175;0,024456712;0,26213519;;1,129907911;5,243789911;0,56632081;1,482386036;0,30371179;1,111340997;5,128763504;0,559813596;1,489384774;0,299044422;0,174608373;0,725447899;0,050175917;0,214320595;0,031487267;1,127294559;5,220220525;0,565209781;1,482230126;0,302854761
2;N;1;9;0,059226519;0,316944399;0,854932913;0,190773474;0,981708416;0,063158354;0,341608688;0,881145685;0,205487272;0,977349387;;1,752307367;5,528332732;1,015738162;2,298944851;0,471008656;1,682350914;5,385277059;0,971834137;2,254634575;0,45269423;1,046299416;1,589824568;0,506574456;1,284265523;0,188680009;1,752485606;5,52817793;1,014312424;2,304266387;0,470816261
2;N;2;9;0,054277293;0,290459143;0,78349099;0,078714614;0,899672579;0,057715465;0,312169377;0,805209906;0,08332666;0,89312292;;1,664819517;5,252318401;0,834423698;2,184164906;0,447492499;1,571981699;5,031980491;0,791851222;2,106721171;0,422995606;0,926765197;1,408195452;0,266317661;1,137544924;0,167124308;1,674753205;5,282972754;0,839697916;2,202059465;0,449932964
2;P;1;9;0,050715712;0,271399724;0,576627063;0,163359467;0,840637645;0,051261628;0,277262093;0,615138803;0,166780978;0,793252474;;1,500658572;8,40233901;0,869868043;1,968793467;0,403367121;1,505639461;8,284877025;0,869754232;2,01781136;0,405143951;0,896464849;1,953451243;0,43403082;1,100353188;0,161660222;1,489086772;8,370847942;0,861861123;1,957934823;0,400052511
2;P;2;9;0,060263831;0,322495465;0,685187184;0,087396478;0,998902371;0,062428801;0,337662706;0,749144719;0,090131537;0,966059853;;1,256664438;7,036191195;0,629852411;1,648684639;0,337783108;1,264415295;6,957525685;0,636921408;1,694530205;0,340234314;0,72610208;1,582220443;0,208654585;0,891243799;0,130938568;1,23922001;6,96623089;0,621327642;1,629395987;0,332924236
2;R;1;9;0,003631192;0,019431937;0,600694909;0,011696368;0,060188779;0,003985334;0,021555737;0,662418554;0,012966384;0,0616714;;1,514589466;4,174084587;0,877943191;1,987070145;0,407111653;1,438735189;3,981560849;0,831106019;1,928148328;0,387141062;0,08538027;2,118298778;0,041337559;0,104798813;0,015396692;1,484993332;4,095666697;0,859491902;1,952552539;0,398952782
2;R;2;9;0,012453045;0,066641141;2,060061913;0,018059792;0,206415287;0,013797551;0,07462771;2,293346804;0,019920205;0,213511392;;1,117295101;3,079173839;0,559999147;1,465838623;0,30032155;1,047245372;2,898150543;0,527526833;1,403485802;0,281797295;0,149764761;3,715688766;0,043036792;0,183826652;0,027007199;1,092494252;3,013139673;0,547761392;1,436472729;0,29350544
3;B;1;1;0,02215382;0,034164596;0,366296018;0,071359269;0,155983749;0,020362393;0,031151169;0,334818965;0,06624955;0,154149638;;0,041681215;0,454358999;0,041849507;0,484378495;0,019406064;0,045471443;0,502643939;0,04512512;0,492885172;0,021019926;0,004279177;0,103822776;0,007286161;0,077340343;0,002713822;0,041855083;0,455499776;0,041968057;0,483716738;0,019480432
3;B;2;1;0,408247207;0,629579967;6,750047096;0,592052763;2,874444722;0,373166662;0,57088466;6,135981947;0,5387591;2,824987513;;0,034859956;0,380001754;0,030263894;0,405108467;0,016230202;0,038248604;0,422802263;0,033099068;0,414593612;0,017681049;0,064009924;1,553029554;0,064688757;1,156892954;0,040594618;0,035010421;0,381010809;0,030410459;0,404613383;0,01629475
3;C;1;1;0,097680554;0,150638435;0,76884279;0,314637073;0,687763073;0,090152245;0,137918359;0,695626665;0,293312565;0,68248049;;0,066288221;0,366652413;0,066555867;0,770337163;0,030862668;0,072044995;0,398461109;0,07149628;0,780927703;0,033303989;0,028941111;0,136127454;0,049278076;0,523071499;0,018354237;0,066563467;0,368225038;0,066743134;0,769270088;0,030980349
3;C;2;1;0,717936631;1,107168678;5,650872952;1,041173971;5,054949852;0,65551248;1,002828111;5,058021127;0,94639567;4,962433028;;0,050977181;0,281964221;0,044256166;0,592407168;0,023734108;0,056009337;0,309772284;0,048468615;0,607110086;0,025891241;0,162437927;0,764043288;0,164160601;2,935846202;0,103016926;0,051148211;0,282948781;0,04442793;0,591116874;0,023805692
3;D;1;1;0,005043137;0,007777292;0,527337664;0,016244357;0,03550843;0,004868452;0,007447945;0,495354831;0,015839631;0,036855696;;0,05728169;1,852184277;0,057512971;0,665672029;0,02666938;0,059498251;1,972211527;0,059045095;0,644927973;0,027504049;0,00132302;0,201124895;0,002252709;0,023911809;0,00083905;0,057520633;1,8598588;0,057675892;0,664762589;0,026771582
3;D;2;1;0,104666307;0,16141154;10,9444756;0,151790326;0,736949353;0,098711695;0,151012933;10,04370809;0,142514938;0,747278181;;0,042618996;1,378070967;0,036999954;0,495276473;0,019842679;0,045617364;1,512096394;0,039475747;0,494466871;0,02108738;0,019990832;3,038996047;0,020202837;0,361307296;0,012678037;0,04299406;1,390159957;0,03734514;0,496879835;0,020010541
3;E;1;1;0,002574834;0,00397079;0,535753268;0,008293751;0,018129255;0,002380188;0,003641303;0,481192677;0,007744001;0,018018764;;0,096222824;0,846643296;0,096611335;1,118207973;0,04479971;0,104477224;0,940189327;0,103681496;1,132475044;0,048296323;0,001104754;0,120721148;0,001881066;0,019966934;0,000700627;0,096678797;0,856419088;0,096939751;1,117311187;0,044996798
3;E;2;1;0,029273267;0,045143879;6,090974684;0,042453;0,206111362;0,02706803;0,04140971;5,47223036;0,039079449;0,204913395;;0,05359786;0,471595687;0,046531325;0,622862143;0,024954252;0,058138874;0,523191056;0,050311445;0,630193088;0,026875655;0,006986634;0,763459139;0,007060728;0,126273969;0,004430871;0,053832442;0,476869099;0,046759484;0,622138374;0,025055003
3;F;1;1;0,02710449;0,041799291;0,257081095;0,087305784;0,190841128;0,025381944;0,038830271;0,235033411;0,082580785;0,192149201;;0,063384839;0,452966108;0,063640763;0,73659689;0,029510903;0,068136989;0,488744203;0,067618039;0,738567097;0,031497449;0,007860719;0,040575165;0,013384459;0,142071884;0,00498521;0,063516651;0,451740714;0,063688094;0,734058211;0,029562282
3;F;2;1;0,498300674;0,768456261;4,726290139;0,722651094;3,50850592;0,462545696;0,707620131;4,283111289;0,667800015;3,501614555;;0,042139437;0,301140411;0,036583622;0,489703503;0,019619405;0,045897653;0,329222238;0,0397183;0,497505056;0,021216948;0,094351113;0,487018031;0,095351718;1,705268971;0,059836775;0,042333287;0,301081196;0,036771185;0,489243315;0,019703
3;G;1;1;0,178436447;0,275176438;1,209281594;0,574758422;1,256360591;0,165712024;0,253512604;1,124432685;0,539148178;1,254491479;;0,088118797;0,402927329;0,088474586;1,02403086;0,041026613;0,095155287;0,430580772;0,094430558;1,031430433;0,043987103;0,072000045;0,249313582;0,122594593;1,301303599;0,045661894;0,08849554;0,404866645;0,088734406;1,022737768;0,0411881
3;G;2;1;0,687124228;1,059651215;4,656709417;0,996488868;4,838001523;0,630520859;0,964594972;4,278375498;0,910314035;4,773238698;;0,063279216;0,289347181;0,054936256;0,735369436;0,029461726;0,069163217;0,312965806;0,059851544;0,74969083;0,031971839;0,196584655;0,680711026;0,198669459;3,55300221;0,124672528;0,06355183;0,290749301;0,055201858;0,73446478;0,029578656
3;H;1;1;0,066148493;0,102011148;1,132458219;0,213069719;0,465747673;0,060430473;0,092448853;0,964088974;0,196612042;0,457477446;;0,061523565;0,450526339;0,061771973;0,714966966;0,028644325;0,067715611;0,507667113;0,06719987;0,733999589;0,03130266;0,019159595;0,189504903;0,032623074;0,346283813;0,012150873;0,061931505;0,452694636;0,06209867;0,715738773;0,028824515
3;H;2;1;0,345640396;0,533030639;5,917342783;0,501258424;2,433633828;0,320754454;0,490702455;5,117216809;0,463089011;2,42821082;;0,05314788;0,389192662;0,046140672;0,617632917;0,024744749;0,057650164;0,432205982;0,049888531;0,624895734;0,02664974;0,082318371;0,814199609;0,083191367;1,48779341;0,052205699;0,053555377;0,391468476;0,046518823;0,618936352;0,024926049
3;I;1;1;0,019336739;0,029820225;0,905483711;0,062285222;0,13614885;0,018381182;0,028120237;0,860517405;0,059803632;0,139151257;;0,107848555;0,707816324;0,108284006;1,253310906;0,050212453;0,113809412;0,730320768;0,112942607;1,233630772;0,05261028;0,009645447;0,131107947;0,016423318;0,174328434;0,006117071;0,108317956;0,709169728;0,108610326;1,251824268;0,050413962
3;I;2;1;0,063182772;0,09743755;2,958666962;0,091629616;0,444866208;0,059454445;0,090955689;2,783367499;0,085837313;0,450088615;;0,081200386;0,532922846;0,070494635;0,943631833;0,037805518;0,086539345;0,555327368;0,074888267;0,938038406;0,040004242;0,023218161;0,315598161;0,023464392;0,419636905;0,014724785;0,081545703;0,533888806;0,070831545;0,942418912;0,037953467
3;J;1;1;0,055953853;0,086289445;1,47194663;0,180231948;0,393967809;0,051213217;0,078347941;1,375290558;0,16662347;0,387699953;;0,076868238;0,898157918;0,077178603;0,893287826;0,035788544;0,084265143;0,966042859;0,083623356;0,913387318;0,038952954;0,01980469;0,559144594;0,033721477;0,357943026;0,012559987;0,077212402;0,901587497;0,077420813;0,892339205;0,035936637
3;J;2;1;0,20826313;0,32117377;5,478661353;0,302029651;1,466368526;0,189314458;0,289620512;5,083890517;0,273322612;1,433169234;;0,056913238;0,664996053;0,049409592;0,661390237;0,026497835;0,062826478;0,720263065;0,054367941;0,681004101;0,029042577;0,053725566;1,516830606;0,054295332;0,971017055;0,034072354;0,057180012;0,667674913;0,049667223;0,660826046;0,026613048
3;K;1;1;0,22562829;0,347953517;2,614350028;0,726767218;1,588635601;0,210008632;0,321279252;2,51977855;0,68326829;1,589830556;;0,074576015;1,322176416;0,074877124;0,866649836;0,034721324;0,080545418;1,40822016;0,079931961;0,873067569;0,03723345;0,078870574;1,185226379;0,134293053;1,425479129;0,050019132;0,075015235;1,326847433;0,075217715;0,866946676;0,034914019
3;K;2;1;0,763798251;1,177894348;8,850113514;1,107683915;5,377858836;0,701904046;1,073799707;8,421762218;1,01337346;5,313631591;;0,049102477;0,87054983;0,04262863;0,570621181;0,022861278;0,053648708;0,937970083;0,046425805;0,581522182;0,024800002;0,172509227;2,592379852;0,174338708;3,117871351;0,10940407;0,049355582;0,872987026;0,042870832;0,570399566;0,022971357
3;L;1;1;0,009599597;0,014804054;1,04345366;0,030921088;0,0675902;0,00899381;0,013759075;1,013772482;0,029261584;0,068085936;;0,059251017;0,565156619;0,05949025;0,688557631;0,027586265;0,063413782;0,590619153;0,062930804;0,687370152;0,029314068;0,002505091;0,2403421;0,004265423;0,045276143;0,00158871;0,059498175;0,566127366;0,059658772;0,687616925;0,027691981
3;L;2;1;0,044439771;0,06853296;4,830498868;0,064447934;0,312897828;0,040878686;0,062537781;4,607800979;0,059018574;0,309464349;;0,04576252;0,43649869;0,039729025;0,531807457;0,021306251;0,049884243;0,464608613;0,043168162;0,540717468;0,023059815;0,009028801;0,866236249;0,009124552;0,16318338;0,005725998;0,045953413;0,437248447;0,039915669;0,531080903;0,0213879
3;M;1;1;0,099035045;0,152727267;1,574130421;0,318999998;0,697299962;0,099154569;0,151690459;1,616244502;0,322601849;0,750630878;;0,088461151;0,711104326;0,088818323;1,028009368;0,041186007;0,088594615;0,70238743;0,087919853;0,96031639;0,040954324;0,042701455;0,623928859;0,072707835;0,771771135;0,027080945;0,088830156;0,71263187;0,089069925;1,026604904;0,041343839
3;M;2;1;0,330375364;0,509489611;5,251210937;0,4791206;2,326153625;0,314345994;0,480898547;5,123919041;0,453836801;2,379696785;;0,063212227;0,508138177;0,054878099;0,734590955;0,029430537;0,066686593;0,528698326;0,057708356;0,722845606;0,030826979;0,097114224;1,418976652;0,098144132;1,755208475;0,061589119;0,063470593;0,509187078;0,055131295;0,733525925;0,029540846
3;N;1;1;0,059063094;0,091084373;0,852573877;0,190247068;0,415859794;0,055223116;0,084482439;0,770438224;0,179669777;0,418056137;;0,087189214;0,47645858;0,087541251;1,01322816;0,040593815;0,093561095;0,514506456;0,092848508;1,014150277;0,043250162;0,024403922;0,130407956;0,041552597;0,441067936;0,015476786;0,087562816;0,478520615;0,087799165;1,011958336;0,040753986
3;N;2;1;0,378713108;0,584033845;5,466711608;0,549221496;2,666496853;0,353952338;0,54148985;4,938120669;0,511018433;2,679529112;;0,067841043;0,370727589;0,058896636;0,788382555;0,031585636;0,072888323;0,400823791;0,063075127;0,790068918;0,033693831;0,11970439;0,639667874;0,120973869;2,163495212;0,075915634;0,068145616;0,372407874;0,059192074;0,787554894;0,031716722
3;O;1;1;0,134721098;0,207760648;2,162360728;0,4339477;0,948563375;0,12818868;0,196107955;2,130403808;0,417065048;0,970428114;;0,105833961;1,233866798;0,106261277;1,229899248;0,049274492;0,11761464;1,266291903;0,116718854;1,274877332;0,05436931;0,064736843;0,851425382;0,110227527;1,170031028;0,041055625;0,107287532;1,241282295;0,107577121;1,239915721;0,049934376
3;O;2;1;0,27830087;0,429182735;4,466908911;0,403600555;1,959500161;0,264763826;0,405045846;4,400184655;0,382252582;2,004344377;;0,096384941;1,123705265;0,083677204;1,120091945;0,044875189;0,107924876;1,161967569;0,093394593;1,169845681;0,049890057;0,120624741;1,586468558;0,121903981;2,180129318;0,076499314;0,098290833;1,137193377;0,08537656;1,135941398;0,045747081
3;P;1;1;0,221070631;0,340924905;2,513526923;0,712086624;1,556545388;0,205852706;0,314921358;2,470229515;0,669746882;1,558368905;;0,134509325;1,304515372;0,135052422;1,563136416;0,062625253;0,144939273;1,37010933;0,143835374;1,571061167;0,067000573;0,13841463;1,060724379;0,235678814;2,50165755;0,08778153;0,135118721;1,315886257;0,135483432;1,561559141;0,062887727
3;P;2;1;0,366045599;0,564498599;4,161862058;0,530850682;2,577305669;0,336630943;0,514990916;4,039566483;0,486010681;2,54840077;;0,086740452;0,841237234;0,075304278;1,008013078;0,040384879;0,094694083;0,895142108;0,081945105;1,02643123;0,043773904;0,148208782;1,135780718;0,149780554;2,678673616;0,093992908;0,08714978;0,848729155;0,075699312;1,007184902;0,040561749
3;Q;1;1;0,074449052;0,114811885;1,717807835;0,239806499;0,524191421;0,070197318;0,107390547;1,617419118;0,228388713;0,531415493;;0,105606283;0,808705157;0,10603268;1,227253398;0,049168489;0,112656661;0,851631547;0,111798636;1,221135599;0,052077403;0,036692889;0,572300865;0,062477042;0,663174431;0,023270358;0,106179612;0,816424543;0,106466211;1,227111554;0,049418722
3;Q;2;1;0,132849822;0,204874853;3,065324003;0,192662933;0,935387832;0,123306946;0,188639692;2,841120135;0,178024315;0,933471875;;0,065678349;0,502947533;0,057019079;0,763249824;0,030578722;0,071230197;0,5384669;0,06164024;0,772095754;0,032927335;0,041614692;0,649066479;0,042056021;0,752129377;0,026391729;0,066113033;0,50834903;0,057426549;0,764064448;0,030770706
3;R;1;1;0,004500716;0,006940797;0,744537143;0,014497177;0,031689281;0,004197719;0,006421831;0,697719821;0,013657382;0,031778035;;0,10978303;0,524058809;0,110226291;1,275791482;0,051113111;0,119484236;0,568050794;0,118574211;1,295142718;0,055233562;0,002212983;0,193089672;0,00376805;0,039996683;0,001403457;0,11103104;0,530515271;0,111330734;1,283179224;0,051676701
3;R;2;1;0,020803345;0,032081957;3,441421703;0,030169656;0,146475137;0,019266284;0,0294743;3,202327019;0,027815684;0,145851753;;0,072278728;0,345028776;0,062749241;0,839953009;0,033651746;0,078340216;0,372444293;0,067793013;0,849164403;0,036214059;0,006811211;0,594299408;0,006883445;0,12310345;0,00431962;0,072616334;0,346966706;0,063075392;0,83922272;0,033797509
3;B;1;2;0,190541978;0,293845029;3,150462038;0,613751333;0,581385923;0,188071365;0,287718781;3,092458723;0,611894849;0,597845418;;0,101792677;1,109622625;0,102203677;0,613282848;0,047392939;0,103704346;1,146353784;0,102914504;0,597211585;0,047939047;0,088712491;2,152371242;0,151050901;0,318746609;0,056260803;0,10223225;1,112571378;0,102508194;0,613100544;0,047581518
3;B;2;2;1,584682558;2,443824173;26,20148213;2,2981558;4,835218674;1,546746199;2,366271607;25,43315818;2,233113708;4,916831054;;0,082836749;0,902987652;0,071915253;0,499076737;0,038567381;0,085793975;0,94837152;0,074243248;0,494069516;0,039659682;0,589868387;14,3115782;0,596124012;2,119414591;0,374090148;0,083277244;0,906288164;0,072335582;0,499424825;0,038759371
3;C;1;2;0,334599293;0,516003559;2,633628113;1,077771752;1,020936806;0,322114396;0,492782947;2,485477348;1,048007173;1,023944372;;0,170570824;0,943458782;0,171259523;1,027659;0,079414874;0,178895162;0,989420082;0,177532646;1,030219731;0,082697244;0,263416038;1,239004086;0,448518911;0,946461627;0,167056494;0,171580077;0,949170519;0,172043204;1,028988783;0,07985778
3;C;2;2;1,241157741;1,914056083;9,76914174;1,799965454;3,787048109;1,187763665;1,81708637;9,164941775;1,714832934;3,775689429;;0,135622321;0,750152149;0,117741386;0,817100463;0,063143445;0,143988907;0,796363158;0,124603204;0,829201926;0,066561251;0,762990884;3,588805114;0,771082494;2,74144885;0,483883149;0,136613389;0,755736933;0,118663977;0,819288855;0,063583384
3;D;1;2;0,054028738;0,083320622;5,649537269;0,174030994;0,164853687;0,053770391;0,082260005;5,471024654;0,174943301;0,17092651;;0,147255181;4,761447014;0,147849741;0,887186384;0,068559507;0,14998175;4,971503051;0,148839446;0,863713452;0,069331541;0,037086079;5,637806693;0,063146526;0,133251379;0,023519715;0,14787284;4,781286068;0,148271977;0,886813296;0,068823822
3;D;2;2;0,337120227;0,519891228;35,25111557;0,48890221;1,028628737;0,339739738;0,519746871;34,56780651;0,490499002;1,079972201;;0,114740218;3,710086555;0,099612455;0,691289489;0,053421093;0,118641295;3,932648881;0,102668225;0,683230344;0,054843898;0,17573316;26,71486508;0,177596832;0,631414451;0,111448664;0,115046703;3,719893376;0,099930903;0,68995054;0,053545694
3;E;1;2;0,022810416;0,035177169;4,746230318;0,07347422;0,069599649;0,022103654;0,033815016;4,468603096;0,071914785;0,070263583;;0,216894122;1,908403303;0,217769857;1,30674867;0,100982213;0,225373062;2,028129574;0,223656557;1,297876215;0,104182421;0,022468991;2,455282114;0,038257987;0,080731751;0,014249667;0,217865178;1,929936075;0,218453237;1,306566753;0,101400056
3;E;2;2;0,089128164;0,137449334;18,54515908;0,129256429;0,271949838;0,084827633;0,129772564;17,14924748;0,122469834;0,269651958;;0,233436895;2,053959492;0,202659735;1,406415945;0,108684247;0,247002958;2,222776758;0,213748132;1,422438252;0,114181198;0,092843024;10,14535171;0,093827636;0,333587737;0,058880356;0,234146353;2,074161174;0,203382243;1,404207147;0,108977733
3;F;1;2;0,175910103;0,271280427;1,668474932;0,566620861;0,536740818;0,171293222;0,262050935;1,586152329;0,557306745;0,544510686;;0,159805151;1,142013107;0,160450383;0,96279773;0,07440256;0,165975814;1,190538618;0,164711695;0,955819916;0,076725062;0,133516237;0,689179096;0,227338311;0,479727794;0,084675005;0,160344053;1,140392891;0,160776852;0,961604836;0,074628245
3;F;2;2;1,13007594;1,742750866;10,7185622;1,638871181;3,448112848;1,10247838;1,686613673;10,20880235;1,591702365;3,504582677;;0,121818183;0,870547414;0,105757235;0,733932972;0,056716473;0,126795887;0,909502392;0,109724937;0,73019093;0,058613493;0,631650539;3,260430026;0,638349269;2,269539099;0,400588078;0,121995619;0,867652612;0,105966812;0,731624122;0,056779898
3;G;1;2;0,512660509;0,790601333;3,474351394;1,651321525;1,564241148;0,493062199;0,754305446;3,345654946;1,604190089;1,567357032;;0,20591214;0,941542915;0,206743534;1,240584172;0,095869189;0,216737281;0,980743252;0,215086549;1,248144563;0,100190388;0,506242074;1,75295758;0,861979195;1,81894277;0,321054962;0,207082378;0,947400828;0,207641332;1,241900852;0,096381463
3;G;2;2;0,82331524;1,269678696;5,579689487;1,193997298;2,512117774;0,791694358;1,211164367;5,372012191;1,143008158;2,516655548;;0,172589808;0,789174989;0,149834946;1,039823023;0,080354878;0,181988805;0,823505265;0,15748705;1,048035373;0,084127331;0,651676796;2,256552425;0,658587907;2,341494036;0,413288582;0,173674184;0,79455851;0,150855415;1,041547423;0,080832431
3;H;1;2;0,169554137;0,26147855;2,902756616;0,546147774;0,517347354;0,163165201;0,249616378;2,603086883;0,530862028;0,518673154;;0,192891236;1,412508902;0,193670057;1,162135533;0,089806878;0,202547121;1,518505275;0,201004465;1,166426407;0,093630753;0,150101637;1,484634502;0,255578299;0,539319628;0,095193343;0,194102355;1,418810911;0,194626273;1,164057907;0,090340227
3;H;2;2;0,392726862;0,605645208;6,723460236;0,569544677;1,198296937;0,38204007;0,58445954;6,094948476;0,551570076;1,214437432;;0,169222279;1,239185254;0,146911405;1,019534258;0,078787014;0,176353195;1,322128183;0,152610181;1,015581079;0,081522178;0,298497365;2,952396095;0,301662965;1,072509875;0,189304811;0,17040789;1,245613812;0,148018274;1,021959019;0,079312214
3;I;1;2;0,059769082;0,092173114;2,798813668;0,192521112;0,182368751;0,059099172;0,090412178;2,766735339;0,192280622;0,187865757;;0,258903728;1,69920018;0,259949081;1,5598491;0,120541171;0,265295345;1,70241369;0,263274781;1,527780273;0,122637156;0,077622433;1,055100676;0,132167841;0,278899701;0,04922757;0,259730405;1,700483904;0,260431466;1,557638143;0,120885209
3;I;2;2;0,07463346;0,115096271;3,494869614;0,108235758;0,227723273;0,071764986;0,109788825;3,359687018;0,103610646;0,228128125;;0,204339791;1,341093901;0,177398898;1,231111048;0,09513713;0,214088421;1,373816261;0,185264988;1,232890333;0,098965909;0,072737399;0,98869973;0,073508787;0,261347628;0,046129518;0,205270792;1,34393075;0,178300595;1,231036526;0,095538305
3;J;1;2;0,330186412;0,509198218;8,686028741;1,063557501;1,007472125;0,320816804;0,49079784;8,615282339;1,043785425;1,019819557;;0,148871496;1,739471542;0,149472582;0,896924397;0,069312036;0,155319815;1,780636616;0,154136856;0,894454254;0,07179915;0,240161617;6,780468242;0,408923572;0,862907805;0,152308713;0,149926473;1,750649243;0,150331152;0,899129206;0,069779635
3;J;2;2;0,772773645;1,191735786;20,32892284;1,12070031;2,357904137;0,761172878;1,164471437;20,44069754;1,098942792;2,419633192;;0,138055023;1,613087723;0,119853352;0,831757058;0,06427607;0,144701855;1,658908885;0,125220166;0,833307647;0,066890823;0,501948566;14,17148318;0,507271791;1,80351607;0,318332051;0,138579027;1,618148309;0,120371353;0,831077047;0,064498242
3;K;1;2;1,223697969;1,88713043;14,17896142;3,941631473;3,733774465;1,171897811;1,792814179;14,06095999;3,812798584;3,725254703;;0,139056573;2,465368009;0,13961803;0,837791222;0,064742375;0,147474218;2,578373452;0,146351013;0,849273106;0,068172394;0,812344819;12,20749972;1,383180831;2,918779001;0,515183048;0,140214945;2,480080743;0,140593412;0,84088787;0,065259641
3;K;2;2;1,513446353;2,333966992;17,53626958;2,194846846;4,617861181;1,434534011;2,194605102;17,2121879;2,071107443;4,560128467;;0,116781281;2,070443903;0,101384416;0,703586532;0,054371378;0,124390382;2,174785946;0,107643293;0,716338129;0,057501509;0,818403997;12,29855393;0,82708327;2,940549807;0,519025733;0,117488974;2,078110436;0,102052288;0,704597164;0,054682389
3;L;1;2;0,022462247;0,034640239;2,441593619;0,07235274;0,068537309;0,021314337;0,032607489;2,402528842;0,069346724;0,067754486;;0,156351512;1,491334606;0,1569828;0,941990168;0,072794604;0,165297837;1,539540234;0,164038882;0,951915587;0,076411656;0,016113646;1,545966646;0,027436732;0,057896809;0,010219155;0,157041365;1,494254467;0,157465249;0,94179817;0,073091089
3;L;2;2;0,037258614;0,057458512;4,049923991;0,054033598;0,113684312;0,035005458;0,053552691;3,945777068;0,050539104;0,111276124;;0,12812859;1,222134647;0,111235656;0,77195206;0,059654492;0,136764908;1,273792097;0,118351796;0,787600431;0,063221838;0,021606713;2,072979458;0,021835855;0,077633561;0,013702817;0,128675912;1,224356123;0,111769393;0,771686739;0,059889078
3;M;1;2;0,359438989;0,55431019;5,713167977;1,157782448;1,096728238;0,364036958;0,556917688;5,933894297;1,184403267;1,157208739;;0,228335587;1,835499783;0,229257518;1,375681465;0,106309164;0,226617758;1,79664943;0,224891773;1,305044155;0,104757802;0,392875072;5,740462414;0,668949017;1,411611772;0,249158451;0,229117898;1,838077559;0,22973633;1,374050825;0,106637361
3;M;2;2;0,716526111;1,104993439;11,38895378;1,039128391;2,186280408;0,705771184;1,079715803;11,50424844;1,018956637;2,243521062;;0,165209008;1,328050098;0,143427258;0,995355009;0,076918503;0,169067113;1,340381863;0,146305048;0,973622058;0,078154066;0,5461852;7,980540989;0,55197756;1,962459605;0,346386595;0,165528686;1,32793887;0,14378014;0,992697773;0,077041306
3;N;1;2;0,216156368;0,333346357;3,120210264;0,696257381;0,659541118;0,208439155;0,318878206;2,908012146;0,678161958;0,662590999;;0,255754656;1,397609798;0,256787295;1,540876503;0,119075017;0,268797516;1,478157744;0,266750279;1,547948543;0,124256092;0,275098421;1,470051541;0,468410525;0,988436778;0,174465374;0,257234536;1,405756847;0,257928861;1,542670084;0,119723567
