EMPRESA_GENERICA;TAMANO_EMPRESA;CATEGORIA;ID_DIVISION;TT;SEXO;GRUPO;RO (ENE);RO (FEB);RO (MAR);RO (ABR);RO (MAY);RO (JUN);HO (ENE);HO (FEB);HO (MAR);HO (ABR);HO (MAY);HO (JUN);RE (ENE);RE (FEB);RE (MAR);RE (ABR);RE (MAY);RE (JUN);HE (ENE);HE (FEB);HE (MAR);HE (ABR);HE (MAY);HE (JUN);C (ENE);C (FEB);C (MAR);C (ABR);C (MAY);C (JUN);NT (ENE);NT (FEB);NT (MAR);NT (ABR);NT (MAY);NT (JUN)
1465;1;F;1;11;1;9;417672,9765;423919,6552;387341,2335;373623,9888;394582,6245;414649,2746;168,2595129;173,9462365;163,0735959;154,5036164;158,9175193;155,8189282;0;0;0;0;0;0;0;0;0;0;0;0;463466,6094;464298,2986;420546,1454;406302,9094;434208,4377;450385,5095;1,00840069;1,035654763;0,914243473;0,873909202;0,900902536;0,900902536
1465;1;F;1;11;2;1;19936544,39;19589222,82;19714924,71;19685270,27;19561141,06;20045339,65;376,6272632;376,6272632;376,6272632;376,5243877;366,5454627;377,8557446;0;0;0;0;0;0;0;0;0;0;0;0;19673662,79;19347653,98;19534871,35;19426094,74;19248022,44;19657768,95;1,995;1,995;1,995;1,995;1,995;1,995
1465;1;F;1;11;2;2;9929771,474;10064172,24;10412240,27;10582760,14;9775084,578;9656435,238;677,4801493;696,7744558;742,9910503;756,7392843;674,1847231;634,3072551;0;0;0;0;0;0;0;0;0;0;0;0;10901527,69;10950960,38;11491159,56;11627651,14;10783937,8;10667446,32;3,699091325;3,699091325;3,893780342;4,025772896;3,629795234;3,634824392
1465;1;F;1;11;2;4;3785838,545;3856496,055;3800229,538;3840820,184;4158521,111;4195884,647;664,5085375;653,5992326;633,5788599;651,5137901;671,9447449;699,1371373;0;0;0;0;0;0;0;0;0;0;0;0;4174330,659;4256073,309;4163754,598;4226075,918;4562611,322;4578355,614;3,763022859;3,824711759;3,70133396;3,952271856;4,075780351;4,075780351
1466;1;M;1;21;1;1;2605684;2019373;1881480,601;1787171;808501;2260118;189;145;137,3377537;132;57;164;0;0;0;0;0;0;0;0;0;0;0;0;2676037;2073896;1953968,892;1831823;830331;2297608;1;1;0,964912281;1;1;1
1466;1;M;1;21;1;2;20298045;20489810;18751762;21094569;22014699;22087000;3902;3914;3573;4036;3976;3730;0;0;0;0;221280;221280;0;0;0;0;32;32;21282754;21475886;19680622;22071456;23285022;23398128;29;29;29;26;26;29
1466;1;M;1;21;1;3;1007325;1006836;686310;686721;686347;685427;581;581;387;387;387;387;0;0;0;0;0;0;0;0;0;0;0;0;1060725;1060137;721311;731743;721351;720385;3;3;2;2;2;2
1466;1;M;1;21;1;4;3082364;3081875;1926587;1254121;1743211;3087857;581;581;459;387;439;581;0;0;0;0;0;0;0;0;0;0;0;0;3145245;3144743;1985775;1304555;1799945;3150874;3;3;3;2;3;3
1466;1;M;1;21;1;9;387539;387376;344594;344799;344612;344152;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;392538;392373;362168;362384;362188;361704;1;1;1;1;1;1
1466;1;M;1;21;2;1;1269644;1269481;1271917;1272122;1271935;1271475;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;1286022;1285857;1288324;1288532;1288343;1287877;1;1;1;1;1;1
1466;1;M;1;21;2;2;5695618;5697096;4032298;4130415;4128341;4141112;1075;1075;904;744;744;744;0;0;0;0;0;0;0;0;0;0;0;0;5966326;5967876;4210400;4314049;4311864;4724859;8;8;5;5;5;5
1466;1;M;1;21;2;3;167483,0084;167483,0084;166092,9903;;;;10,07005955;10,07005955;9,64172507;;;;0;0;0;;;;0;0;0;;;;182126,3038;182126,3038;186614,357;;;;0,932142857;0,932142857;0,873883929;;;
1466;1;M;1;21;2;4;3017196;3016707;1137786;1138197;1137823;1136903;581;581;387;387;387;387;0;0;0;0;0;0;0;0;0;0;0;0;3146790;3168346;1211730;1212157;1211768;1210812;4;4;2;2;2;2
1466;1;M;1;21;2;9;1163197;1162708;1170015;1170630;1170070;1168690;581;581;581;581;581;581;66454;66454;66454;107404;91654;79054;51;51;51;24;24;24;1276523;1276015;1281294;1326399;1309185;1294989;3;3;3;3;3;3
1467;1;M;1;21;1;1;7907100;7907100;7907100;7907100;7907100;7907100;757;757;757;757;757;757;0;0;0;0;0;0;0;0;0;0;0;0;8077084;8077269;8077468;8077694;8077868;8077953;4;4;4;4;4;4
1467;1;M;1;21;1;2;55483742;54872813;59119066;59900032;60511553;61444905;7985;7872;8566;8825;8897;9071;0;0;0;0;0;0;0;0;0;0;0;0;58088078;57480950;62057317;62878652;63515602;64504519;51;51;56;56;56;57
1467;1;M;1;21;1;3;2053398;2351472;2136998;1781290;2053398;2053398;860;923;871;785;860;860;0;0;0;0;0;0;0;0;0;0;0;0;2179450;2483195;2245387;1889905;2166589;2169991;6;6;6;5;5;5
1467;1;M;1;21;1;4;13960190;13567329;15237730;14935241;15230957;15479648;5474;5261;5720;5796;5875;5952;0;0;0;0;0;0;0;0;0;0;0;0;14723275;14326581;16119583;15840194;16169045;16461748;30;30;34;33;34;34
1467;1;M;1;21;1;9;4435596;4435596;4150770;4454234;4333109;4268961;2679;2679;2507;2679;2610;2553;0;0;0;0;0;0;0;0;0;0;0;0;4730508;4739387;4458223;4756868;4632863;4563160;15;15;15;15;15;15
1467;1;M;1;21;2;1;13946077;13946077;13946077;13946077;13946077;13301310;1333;1333;1333;1333;1333;1276;0;0;0;0;0;0;0;0;0;0;0;0;14452585;14453245;14464851;14465899;14455380;13804472;7;7;7;7;7;7
1467;1;M;1;21;2;2;24648697;25098871;25024706;26556267;27267862;29486374;3341;3414;3427;3580;3672;3866;0;0;0;0;0;0;0;0;0;0;0;0;25647890;26126325;26111460;27716217;28488494;30786382;22;22;24;25;25;26
1467;1;M;1;21;2;4;7485400;7138319;6734529;6691402;7372480;7529245;3027;2872;2651;2638;2859;2924;0;0;0;0;0;0;0;0;0;0;0;0;7930821;7559592;7127459;7081926;7813333;8039586;17;17;16;15;17;17
1467;1;M;1;21;2;9;3498858;3548131;2561958;2864651;2832841;2932381;1686;1711;1240;1329;1278;1329;0;0;0;0;0;0;0;0;0;0;0;0;3714354;3786439;2718440;3040732;3005282;3112476;9;9;7;7;7;7
1468;1;G;2;11;1;2;2027200;2027200;2552160;2867135;944435;768065,5124;194;194;291;387;194;156,9305164;0;0;0;0;0;0;0;0;0;0;0;0;2279645;2279796;2841693;3162913;992601;805949,9313;1;1;2;2;1;0,818181818
1468;1;G;2;11;1;4;2298843;2298843;2298843;2335821;2335821;2335821;387;387;387;387;387;387;0;0;0;0;0;0;0;0;0;0;0;0;2666084;2666084;2666084;2704948;2774948;2774948;2;2;2;2;2;2
1468;1;G;2;11;2;1;3984576;3995762;4007852;4021398;4031930;4037095;387;387;387;387;387;387;0;0;0;0;0;0;0;0;0;0;0;0;4040759;4052102;4064363;4078100;4088780;4094018;2;2;2;2;2;2
1468;1;G;2;11;2;2;140801,3524;133762,9747;154801,6963;157931,3708;170455,8744;160221,0639;37,29422319;35,09644698;39,05017841;36,95436089;34,37652909;31,77830306;0;0;0;0;0;0;0;0;0;0;0;0;145534,2956;138596,7771;162139,0192;164337,2698;168360,2051;158224,2399;1,03030303;0,96969697;1,090909091;1,03030303;1,03030303;0,915824916
1469;2;F;1;12;1;2;693800;693800;693800;693800;693800;704500;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;738064;738064;738064;738064;738064;749447;1;1;1;1;1;1
1469;2;F;1;12;1;3;700500;1186941;1186941;1186941;1296500;1326500;194;388;388;388;388;388;0;0;0;0;0;27500;0;0;0;0;0;8;740989;1262668;1262668;1262668;1375125;1435466;1;2;2;2;2;2
1469;2;F;1;12;1;4;997452;997452;997452;997452;997452;997452;388;388;388;388;388;388;0;0;0;0;0;0;0;0;0;0;0;0;1055105;1055105;1055105;1055105;1055105;1055105;2;2;2;2;2;2
1469;2;F;1;12;1;9;;;191250;326250;337500;303750;;;110;188;194;175;;;0;0;0;0;;;0;0;0;0;;;203452;347065;359033;321307;;;1;1;1;1
1469;2;F;1;12;2;1;2299210;2299210;2299210;2299210;2299210;2299210;388;388;388;388;388;388;0;0;0;0;0;0;0;0;0;0;0;0;2376923;2376923;2376923;2376923;2376923;2376923;2;2;2;2;2;2
1469;2;F;1;12;2;2;2709000;6311552;7246052;9975968;10417006;7604690;388;582;776;1358;1358;776;0;0;78000;100000;0;0;0;0;2;10;0;0;2865580;6714229;7791327;10718815;11081611;8089869;2;3;4;7;7;4
1469;2;F;1;12;2;5;;3445666;3037000;3597000;4383500;4223000;;1604;1552;1552;1552;1595;;0;0;90000;0;0;;0;0;48;0;0;;3665499;3230761;3922231;4663167;4492427;;9;8;8;8;9
1469;2;F;1;12;2;7;1304500;1404500;1404500;1404500;1404500;1404500;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;1387727;1494107;1494107;1494107;1494107;1494107;1;1;1;1;1;1
1469;2;F;1;12;2;8;1338916;1146334;1675000;1649000;1645000;1648000;388;259;388;388;388;388;0;0;0;50000;0;0;0;0;0;14;0;0;1424339;1219470;1775910;1807396;1749951;1753142;2;2;2;2;2;2
1469;2;F;1;12;2;9;238183,8244;9238519;10910830;13542678;13158967;12128382;132,7151106;3880;5110;5859;5940;5429;0;0;0;0;0;0;0;0;0;0;0;0;252821,4507;9827937;11606941;14406701;13998509;12902173;2,588709677;26;33;36;37;33
1470;1;M;1;11;1;1;10523183;;;;;;757;;;;;;0;;;;;;0;;;;;;10692654;;;;;;4;;;;;
1470;1;M;1;11;1;2;30383627;;;;;;4390;;;;;;0;;;;;;0;;;;;;31359163;;;;;;31;;;;;
1470;1;M;1;11;1;3;2798362;;;;;;886;;;;;;0;;;;;;0;;;;;;2911718;;;;;;5;;;;;
1470;1;M;1;11;1;4;5760509;;;;;;2021;;;;;;0;;;;;;0;;;;;;5985257;;;;;;11;;;;;
1470;1;M;1;11;1;9;1232975;;;;;;568;;;;;;0;;;;;;0;;;;;;1290099;;;;;;3;;;;;
1470;1;M;1;11;2;1;6913776;;;;;;568;;;;;;0;;;;;;0;;;;;;7071335;;;;;;3;;;;;
1470;1;M;1;11;2;2;10242825;;;;;;1389;;;;;;0;;;;;;0;;;;;;10554177;;;;;;9;;;;;
1470;1;M;1;11;2;3;1189545;;;;;;353;;;;;;0;;;;;;0;;;;;;1242600;;;;;;2;;;;;
1470;1;M;1;11;2;4;441507;;;;;;189;;;;;;0;;;;;;0;;;;;;462415;;;;;;1;;;;;
1470;1;M;1;11;2;9;2493292;;;;;;1144;;;;;;0;;;;;;0;;;;;;2622136;;;;;;6;;;;;
1471;2;M;1;22;1;1;2411384;2411384;4729094;4729094;4729094;4729094;189;189;378;378;378;378;0;0;0;0;0;0;0;0;0;0;0;0;2465905;2466057;4802969;4803217;4806010;4806105;1;1;2;2;2;2
1471;2;M;1;22;1;2;33559093;33735894;32594825;33517706;33483845;33386136;5005;4996;4864;4917;4852;4842;0;0;0;0;0;0;0;0;0;0;0;0;35005276;35199127;34129746;35041429;35062749;35165333;37;35;36;35;35;36
1471;2;M;1;22;1;3;1616726;1656358;1802094;1707730;1634817;1857603;755;774;768;736;678;742;0;0;0;0;0;0;0;0;0;0;0;0;1695087;1735200;1887873;1792391;1728276;1964918;4;4;4;4;4;4
1471;2;M;1;22;1;4;8939472;9063260;9869554;9869554;9843758;9869554;1110;1161;1355;1355;1342;1355;0;0;0;0;0;0;0;0;0;0;0;0;9357529;9482716;10329880;10329956;10310686;10349208;7;7;8;8;8;8
1471;2;M;1;22;1;5;2126717;2088474;2396417;2556359;2573403;2573403;922;903;1058;1097;1097;1097;0;0;0;0;0;0;0;0;0;0;0;0;2216986;2178414;2502862;2670878;2694624;2708688;6;5;6;6;6;7
1471;2;M;1;22;1;9;1412716;1412716;1467716;1467716;1467716;1467716;774;774;774;774;774;774;0;0;0;0;0;0;0;0;0;0;0;0;1470715;1470715;1528091;1528091;1533691;1545562;4;4;4;4;4;4
1471;2;M;1;22;2;1;6542177;6630327;4076804;4076804;4076804;4076804;568;568;378;378;378;378;0;0;0;0;0;0;0;0;0;0;0;0;6658321;6746796;4138786;4138995;4140257;4140336;3;3;2;2;2;2
1471;2;M;1;22;2;2;14716141;15001623;13635113;13566249;13922868;14014018;2253;2253;2070;2062;2042;2055;0;0;0;0;0;0;0;0;0;0;0;0;15302210;15600756;14164546;14099325;14482267;14654073;15;15;15;15;14;14
1471;2;M;1;22;2;3;185428;185428;185428;400337;449428;479973;43;43;43;93;106;112;0;0;0;0;0;0;0;0;0;0;0;0;194255;194255;194255;422029;478252;516527;1;1;1;3;3;3
1471;2;M;1;22;2;4;1572659;1572659;1581787;1581787;1581787;1581787;581;581;581;581;581;581;0;0;0;0;0;0;0;0;0;0;0;0;1619632;1619632;1638976;1648976;1652676;1665685;3;3;3;3;3;3
1471;2;M;1;22;2;5;3397489;3343856;3367856;3620451;3567451;3523362;1355;1355;1355;1355;1348;1335;0;0;0;0;0;0;0;0;0;0;0;0;3530425;3474931;3499730;3763335;3718521;3689244;7;7;7;7;7;7
1471;2;M;1;22;2;9;2188374;1806645;1913490;1963490;1963490;1963490;968;968;968;968;968;968;0;0;0;0;0;0;0;0;0;0;0;0;2272300;1871259;1982379;2033559;2040659;2053391;5;5;5;5;5;5
1472;3;M;1;23;1;1;42321476;42321476;43911822;42127226;41046496;41954634;3880;3880;4048;3861;3757;3854;0;0;0;0;0;0;0;0;0;0;0;0;47837812;47839392;49624072;47570927;46510920;47372778;20;20;22;21;21;21
1472;3;M;1;23;1;2;58751457;57364281;73191710;82538098;81925014;86521241;10230;9913;12390;14246;13774;14421;0;0;0;0;0;0;0;0;0;0;0;0;69072904;67455189;85775946;96753149;96961593;101330278;58;55;74;78;77;79
1472;3;M;1;23;1;3;2223095;2223095;2181966;2209385;2187802;2181966;970;970;951;964;957;957;0;0;0;0;0;0;0;0;0;0;0;0;2797209;2797335;2745520;2780003;2789732;2745226;5;5;5;5;5;5
1472;3;M;1;23;1;4;30446517;28129475;30592450;34102912;34728350;32988611;10250;9726;10217;10773;10696;10476;102666;42608;0;303446;68356;93910;20;8;0;107;23;32;37721997;34833115;37713077;41961581;42787367;40419918;54;54;57;58;59;57
1472;3;M;1;23;1;9;4813723;4494001;10545924;11704058;12430638;12675252;3096;2516;6760;7844;8491;8665;673768;127869;166693;278551;303790;88726;253;49;64;107;123;34;6991231;6009072;14409376;16162318;17425556;17299032;16;13;40;49;47;49
1472;3;M;1;23;2;1;91429075;91560409;93035801;93035801;91588900;91693567;6195;6208;6208;6208;5820;5820;0;0;0;0;0;0;0;0;0;0;0;0;101411759;101552654;103189614;103206178;101369810;101353281;32;32;32;32;30;30
1472;3;M;1;23;2;2;63783837;63329932;76346673;84422191;84055146;83151817;10423;10321;12287;13703;13742;13703;0;0;0;0;0;0;0;0;0;0;0;0;74473044;73898505;89123588;98534363;99149517;97075569;55;55;71;72;72;73
1472;3;M;1;23;2;3;5526830;5526830;6603027;7894967;7894967;7696467;1746;1746;2011;2522;2522;2444;0;0;0;1166395;0;0;0;0;0;226;0;0;6868228;6855327;8269793;11136867;10024591;9677888;9;9;13;13;13;13
1472;3;M;1;23;2;4;20729038;21589897;24196454;24734394;25136818;26612365;5432;5620;6130;6396;6370;6674;0;0;0;29154;2582;0;0;0;0;12;1;0;25091506;26086855;29048214;29796391;30480820;31962925;29;29;32;33;33;35
1472;3;M;1;23;2;7;3411806;3411806;3411806;3133752;3214344;3397035;1552;1552;1552;1416;1455;1552;0;0;0;0;437598;0;0;0;0;0;136;0;4289192;4289192;4289047;3940053;4609015;4265034;8;8;8;8;8;8
1472;3;M;1;23;2;9;6026887;6249239;6471824;6321691;7203772;7190021;3343;3473;3602;3518;4068;4074;2220795;3563758;2560204;2682541;2910628;1988531;809;1288;934;973;1063;725;10130676;11791426;11030759;10926762;12481511;11329217;18;18;19;20;21;21
1473;1;N;1;21;1;2;22754105;24100082;22865248;28776585;26214528;26289301;2323;2632;2086;2651;2710;2710;3552415;4022346;3022930;3415022;4028376;4453277;351;464;331;379;427;520;28943269;31029284;28570507;35043919;33198229;33731148;12;15;12;14;14;14
1473;1;N;1;21;1;3;12922008;11424006;11294969;11077472;11071160;11070148;4453;4646;3872;3872;3872;3872;2280377;2560679;2621661;2545271;2428891;3156767;798;897;938;950;910;1137;16629837;15442897;15359471;15032571;14909879;15654892;23;24;20;20;20;20
1473;1;N;1;21;1;4;5403692;4121099;4680745;4548124;4131359;4131359;1936;1742;1936;2103;1742;1742;384926;274095;157437;209788;240602;331342;158;110;63;78;94;124;6357493;4935785;5422156;5329055;4915159;5011949;10;9;10;12;9;9
1473;1;N;1;21;1;9;3829135;3558395;3670045;2968521;2990754;3223172;1549;1821;1936;1549;1566;1883;487074;498548;486179;440437;574680;519503;191;196;190;175;227;203;4723119;4510956;4601721;3823765;3972622;4170627;8;12;10;8;9;11
1473;1;N;1;21;2;2;29781564;25669918;28980294;29227568;25250078;26018720;3049;3049;3436;2993;2662;2856;3973956;4990154;4496372;4396102;4711178;3987549;471;569;455;477;531;448;36925940;33726871;36827102;36720228;32882851;33054810;16;16;18;16;14;15
1473;1;N;1;21;2;3;1222733;1021998;679472;865842;485582;568671;387;555;387;303;194;247;24882;33175;0;24882;44632;30685;9;12;0;9;16;11;1383590;1190231;788826;1007378;613566;696291;2;5;2;2;1;2
1473;1;N;1;21;2;4;564701;457270;457270;460809;460809;500949;194;194;194;194;194;220;151893;127445;122764;0;31490;327849;54;47;46;0;10;75;780905;649026;645472;525582;557072;899474;1;1;1;1;1;2
1473;1;N;1;21;2;8;4358227;3920211;3918759;3869038;3869036;3918759;1164;1164;1164;1161;1164;1161;1310115;974810;991955;1032810;1424663;1387346;408;365;409;401;483;499;6332424;5583789;5613666;5577876;5970443;6013964;6;6;6;6;6;6
1473;1;N;1;21;2;9;3893992;3646774;3708403;3430138;3434474;3701708;1740;1934;1740;1060;1358;1566;99233;114739;146715;320478;489325;681835;129;68;83;172;314;354;4291581;4075326;4170937;4054340;4227844;4695769;9;10;9;7;7;9
1474;1;D;16;11;2;2;1100000;1100000;1100000;1100000;1100000;1100000;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;1163580;1163580;1163580;1163580;1163580;1163580;1;1;1;1;1;1
1474;1;D;16;11;2;7;264000;330000;330000;330000;330000;330000;155;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;279259;349754;349754;349754;349754;349754;1;1;1;1;1;1
1475;1;N;1;11;1;4;2292359;2301394;2299836;2379603;2380745;2265525;669;669;669;669;669;663;0;77820;45379;35593;24324;15632;0;19;12;11;7;8;2519389;2610290;2574671;2647985;2637375;2507564;4;4;4;4;4;4
1475;1;N;1;11;2;4;330000;330000;330000;330000;330000;330001;193;193;193;193;193;193;0;0;0;0;0;0;0;0;0;0;0;0;345708;345708;345708;345708;345708;345709;1;1;1;1;1;1
1476;1;J;3;11;1;2;2319587;2319587;2504500;2504500;2504500;2504500;172;172;172;172;172;172;0;0;0;0;0;0;0;0;0;0;0;0;2450952;2452959;2709898;2647811;2648029;2648136;1;1;1;1;1;1
1476;1;J;3;11;1;3;3990898;3990898;3854832;3067640;3067640;3067640;516;516;482;344;344;344;0;0;0;0;0;0;0;0;0;0;0;0;4295189;4301984;4248005;3294883;3295049;3295149;3;3;3;2;2;2
1476;1;J;3;11;2;1;8089438;8089438;8313016;8313016;8313016;8313016;172;172;172;172;172;172;0;0;0;0;0;0;0;0;0;0;0;0;10527889;10603827;10879475;10854875;11079708;11000511;1;1;1;1;1;1
1476;1;J;3;11;2;3;;;;914500;1004500;1004500;;;;155;172;172;;;;0;0;0;;;;0;0;0;;;;994462;1088842;1088887;;;;1;1;1
1477;1;G;3;11;1;6;1371858;1371858;1409767;1409767;1409767;1409767;582;582;582;582;582;582;0;0;0;0;0;0;0;0;0;0;0;0;1438595;1445843;1495206;1505716;1484950;1484950;3;3;3;3;3;3
1477;1;G;3;11;2;6;1259701;1259701;1325441;1325441;1325441;1325441;388;388;388;388;388;388;0;0;0;0;0;0;0;0;0;0;0;0;1335113;1335113;1403805;1403806;1403805;1403805;2;2;2;2;2;2
1478;2;K;5;22;1;2;10513033;10556866;9602619;10720878;11525971;11284097;1746;1746;1597;1675;1895;1940;0;0;0;0;0;0;0;0;0;0;0;0;11517847;11589404;10541615;11718588;12623358;12509843;9;9;9;9;10;10
1478;2;K;5;22;1;3;1779192;1017143;802418;802353;802223;802159;388;239;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;1941839;1135428;896069;896001;895864;895796;2;2;1;1;1;1
1478;2;K;5;22;1;4;3606007;3144373;3703829;3054864;3057306;3403832;1164;970;1300;1164;1164;1280;0;0;0;0;0;0;0;0;0;0;0;0;4160804;3601332;4276670;3554421;3554442;3954618;6;5;7;6;6;7
1478;2;K;5;22;1;6;1579555;3318448;3318448;3318448;3318448;;330;733;733;733;733;;0;0;0;0;0;;0;0;0;0;0;;1674961;3518881;3518881;3518881;3518881;;12;20;20;20;20;
1478;2;K;5;22;1;9;1742530;1542184;1687859;397590;694070;465509;886;782;867;194;317;310;0;0;0;0;0;0;0;0;0;0;0;0;1867322;1656077;1794529;434071;746680;502237;6;6;6;1;2;2
1478;2;K;5;22;2;1;12000827;12000827;12000827;14575852;14575852;14575852;582;582;582;582;582;582;0;0;0;0;0;0;0;0;0;0;0;0;12995910;13134602;13135458;15670289;15666243;15736814;3;3;3;3;3;3
1478;2;K;5;22;2;2;15831056;14944623;14176555;14721038;15078190;15589420;2283;2005;2134;2134;2134;2328;0;0;0;0;0;0;0;0;0;0;0;0;17341512;16326768;15558956;16132198;16500714;17249183;12;11;11;11;11;12
1478;2;K;5;22;2;3;7064008;6327312;6326509;6304984;7435970;3664708;1455;1358;1358;1352;1358;879;0;0;0;0;0;0;0;0;0;0;0;0;7911166;7085854;7085012;7055975;8246807;4134068;8;7;7;7;7;5
1478;2;K;5;22;2;4;1476550;2157875;2157717;2157653;2157524;2972948;601;776;776;776;776;970;0;0;0;0;0;0;0;0;0;0;0;0;1704478;2467818;2467651;2467584;2467447;3384677;4;4;4;4;4;5
1478;2;K;5;22;2;6;2163207;2162989;2166564;1033494;1033494;490016;776;776;776;388;388;194;0;0;0;0;0;0;0;0;0;0;0;0;2494543;2494492;2495341;1217396;1217396;584352;4;4;4;2;2;1
1478;2;K;5;22;2;8;1335640;1382636;1445708;1255257;1458308;1457690;388;388;388;356;388;388;0;0;0;0;0;0;0;0;0;0;0;0;1528298;1577852;1644356;1433542;1657638;1656990;2;2;2;2;2;2
1478;2;K;5;22;2;9;8589327;6925303;19374278;15261547;20009176;17641390;2412;2464;6117;5794;5626;7275;0;0;0;0;0;0;0;0;0;0;0;0;9056585;7302041;20428244;16092949;21100754;18616500;15;15;32;31;29;38
1479;1;N;1;11;1;2;5327641;5327641;4612219;5112369;5384642;5384642;487;487;410;464;487;487;0;0;0;0;0;0;0;0;0;0;0;0;5880062;5703279;5082464;5586832;5918765;6068935;4;4;4;4;4;4
1479;1;N;1;11;1;3;3755837;3756175;3756175;3756175;3740489;3526916;1305;1358;1358;1358;1338;1279;11076;0;0;0;0;0;1;0;0;0;0;0;4660086;4152606;4715929;4575204;4689315;4404767;8;8;7;7;7;7
1479;1;N;1;11;1;4;1429344;1722400;1722400;1722400;1740258;1740258;368;388;388;388;388;388;0;59262;0;0;0;70195;0;10;0;0;0;10;1511182;1859070;1796485;1796485;1815864;1875290;2;2;2;2;2;2
1479;1;N;1;11;2;2;2507784;2937045;2937045;2937045;2970468;2673422;194;194;194;194;194;174;429261;0;0;0;0;0;14;0;0;0;0;0;3119582;3029698;3131214;3103287;3160362;2842724;1;1;1;1;1;1
1479;1;N;1;11;2;3;876165,9652;876895,8645;881479,0989;875094,7697;883864,2421;893885,1413;112,8027118;120,4815921;117,4480256;111,2102671;114,1924597;114,0420811;0;0;0;0;0;0;0;0;0;0;0;0;947731,2026;952797,7545;953313,2863;935443,1455;952908,578;958294,1505;1,151717406;1,229799942;1,194773995;1,136397415;1,167746309;1,163719971
1479;1;N;1;11;2;4;1447457;1310442;1310442;1310442;1324672;1324672;194;194;194;194;194;194;0;65970;147164;162388;159028;194938;0;7;15;16;16;19;1501105;1430786;1504771;1520484;1532160;1568766;1;1;1;1;1;1
1480;1;M;1;11;1;1;16421011;15353947;17055630;18999652;19371883;16335461;1220;1137;1129;1117;1129;957;0;0;0;0;0;0;0;0;0;0;0;0;17182619;16110643;17855199;19766668;20138873;17007373;8;8;8;7;7;6
1480;1;M;1;11;1;2;12624321;12385996;13835216;13911864;14797796;15014099;1233;1175;1238;1233;1238;1238;0;0;0;0;0;0;0;0;0;0;0;0;13393131;13140838;14674352;14741909;15689598;15904914;11;11;11;11;11;11
1480;1;M;1;11;1;3;481404;750389;531259;563722;393902;393902;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;541789;823361;596006;622945;449230;447750;1;1;1;1;1;1
1480;1;M;1;11;1;4;2787217;2755189;3073456;3471031;3545100;3560100;624;635;675;675;903;903;0;0;0;0;0;0;0;0;0;0;0;0;3083990;3033147;3389146;3788345;3925545;3934102;4;4;4;4;5;5
1480;1;M;1;11;1;9;518279,0754;518279,0754;401753,7459;436358,4378;478006,7352;409664,7648;227,7175434;227,7175434;198,3913079;205,5252419;216,389519;189,2175692;0;0;0;0;0;0;0;0;0;0;0;0;605806,2569;605806,2569;487962,5223;536788,236;578605,8562;504275,6594;1,140101926;1,140101926;1,194392494;1,242168194;1,289943893;1,197805044
1480;1;M;1;11;2;1;4306844;4324072;4324072;4324072;4362988;10732508;344;344;344;344;344;615;0;0;0;0;0;0;0;0;0;0;0;0;4544887;4562906;4563315;4563773;4603979;11255399;2;2;2;2;2;4
1480;1;M;1;11;2;2;11272239;11053129;13341898;14067694;13764989;14220158;828;808;946;946;946;946;0;0;0;0;0;0;0;0;0;0;0;0;11946034;11721035;14119408;14886493;14566738;15045397;8;8;9;9;9;9
1480;1;M;1;11;2;3;588258;825598;592068;659198;484714;455259;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;654819;902918;660330;723940;545290;512653;1;1;1;1;1;1
1480;1;M;1;11;2;4;;;;210000;450000;450000;;;;80;172;172;;;;0;0;0;;;;0;0;0;;;;235458;508570;507090;;;;1;1;1
1480;1;M;1;11;2;9;308792;310027;310027;310027;312817;260681;194;194;194;194;194;161;0;0;0;0;0;0;0;0;0;0;0;0;362160;360507;364947;357547;366418;302388;1;1;1;1;1;1
1481;1;I;4;11;1;1;941128,6349;929225,4208;907324,287;874388,4504;875765,7181;876441,0134;194,1277156;194,1277156;194,1277156;194,1277156;194,1277156;194,1277156;0;0;0;0;0;0;0;0;0;0;0;0;1053460,095;1040912,933;997709,5783;963840,539;964065,2464;964784,3102;1;1;1;1;1;1
1481;1;I;4;11;1;2;1739640,488;1177915,668;1267117,103;1675462,133;1427682,419;1792131,099;156,8471869;161,3491792;159,7440105;156,5780131;160,4316938;160,6688434;0;0;0;0;0;0;0;0;0;0;0;0;1915614,688;1327992,72;1411028,905;1842981,043;1589486,884;1976133,321;0,888888889;0,888888889;0,82962963;0,82962963;0,82962963;0,82962963
1481;1;I;4;11;1;3;873552,437;887670,2469;907680,3509;909276,5546;1034168,23;1080288,145;219,0544476;219,0544476;217,3169809;227,6081295;232,8964224;257,2930807;0;0;0;0;0;0;0;0;0;0;0;0;914336,1112;915692,9126;973480,2146;978725,5406;1116601,532;1152481,438;1,396825397;1,396825397;1,470342523;1,396825397;1,319223986;1,552028219
