ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;2;487;3;C;2;9;6;140902835;33049;163113722;35373;134172659;31495;155137120;33777
2023;2;677;3;C;1;1;1;;;;;;;;
2023;2;677;3;C;1;2;1;;;;;;;;
2023;2;677;3;C;1;3;1;2605178;581;2875999;581;2605178;581;2813915;581
2023;2;677;3;C;1;4;1;15832954;4945;18000212;5017;14974067;4752;16836167;4784
2023;2;677;3;C;1;5;1;5373855;2451;6615300;2487;4428625;2064;5400033;2072
2023;2;677;3;C;1;6;1;14314369;5526;16810545;5725;14066021;5547;16240153;5647
2023;2;677;3;C;1;7;1;7745416;3096;8994654;3117;7621440;3096;8883053;3151
2023;2;677;3;C;1;8;1;;;;;;;;
2023;2;677;3;C;1;9;1;9551973;4150;12004764;4408;9225744;3763;10989068;3862
2023;2;677;3;C;2;1;1;;;;;;;;
2023;2;677;3;C;2;2;1;;;;;;;;
2023;2;677;3;C;2;3;1;1861759;357;1958680;357;1861759;357;1958680;357
2023;2;677;3;C;2;4;1;24908979;7439;28537886;7606;23267501;7246;26752545;7485
2023;2;677;3;C;2;5;1;5458897;2021;6826473;2202;5216499;1914;6387077;2123
2023;2;677;3;C;2;6;1;9385340;3483;10801539;3507;8948090;3397;10302858;3411
2023;2;677;3;C;2;7;1;7405457;2903;9170377;2990;7707340;2903;9339251;2965
2023;2;677;3;C;2;8;1;703125;194;815686;194;703125;194;825608;196
2023;2;677;3;C;2;9;1;5966943;2322;7134950;2435;5751650;2322;6770250;2414
2023;2;910;3;C;1;1;11;36095507;1742;39533009;1757;36873262;1729;39985664;1731
2023;2;910;3;C;1;2;11;57002431;5818;66855221;6034;55938953;5850;64981379;6028
2023;2;910;3;C;1;3;11;54940512;8598;62139356;8748;59358076;8740;66924819;8945
2023;2;910;3;C;1;4;11;45926677;8766;56327874;8993;48665201;8862;58149427;9074
2023;2;910;3;C;1;5;11;262895;114;426711;121;257185;107;365986;107
2023;2;910;3;C;1;6;11;604179;59;626650;59;499447;54;537786;54
2023;2;910;3;C;1;7;11;32465633;11226;42271798;11300;32645822;10462;41830776;10523
2023;2;910;3;C;1;8;11;23345042;4921;28605815;5011;22989593;5070;28310844;5269
2023;2;910;3;C;1;9;11;2545329;768;3557869;820;2529429;761;3660342;846
2023;2;910;3;C;2;1;11;66243387;2129;71813734;2170;66451387;2129;72804906;2210
2023;2;910;3;C;2;2;11;36879070;3419;42828441;3508;38216546;3393;44407373;3534
2023;2;910;3;C;2;3;11;69595516;8243;76046954;8311;71414171;7772;77609815;7849
2023;2;910;3;C;2;4;11;24731382;4618;31407524;4844;27165721;5031;34082501;5251
2023;2;910;3;C;2;5;11;2829832;968;3690992;992;2951301;968;3827492;993
2023;2;910;3;C;2;6;11;;;;;;;;
2023;2;910;3;C;2;7;11;59775269;15899;76298431;16228;58266068;15132;73943098;15427
2023;2;910;3;C;2;8;11;22429411;6198;28839672;6367;23625307;6450;30691156;6666
2023;2;910;3;C;2;9;11;6756840;1742;10037267;1942;6921840;1742;8738076;1820
2023;2;956;3;C;1;1;6;11038694;195;11605722;195;11038694;195;11605233;195
2023;2;956;3;C;1;2;6;7934092;485;9248335;486;8091043;496;9359481;497
2023;2;956;3;C;1;3;6;9898903;1414;10446503;1426;9212263;1351;9622060;1362
2023;2;956;3;C;1;4;6;;;;;;;;
2023;2;956;3;C;1;5;6;;;;;;;;
2023;2;956;3;C;1;6;6;4143069;108;4804165;112;4829589;108;5540936;112
2023;2;956;3;C;1;7;6;;;;;;;;
2023;2;956;3;C;1;8;6;7584837;2580;8523592;2622;7745358;2486;8262428;2486
2023;2;956;3;C;1;9;6;2447108;954;2877625;958;2408647;936;2829381;944
2023;2;956;3;C;2;1;6;7862919;192;8472287;192;7927981;192;8536656;192
2023;2;956;3;C;2;2;6;31383820;2735;36954699;2744;31972329;2701;37154839;2702
2023;2;956;3;C;2;3;6;22157010;2834;23577833;2851;22847059;2812;23659813;2818
2023;2;956;3;C;2;4;6;;;;;;;;
2023;2;956;3;C;2;5;6;2239198;900;3280020;995;2176051;886;3107727;951
2023;2;956;3;C;2;6;6;5517022;140;5871350;140;4539336;130;4908037;130
2023;2;956;3;C;2;7;6;;;;;;;;
2023;2;956;3;C;2;8;6;115420804;29197;125098138;29561;119726272;29528;124831335;29670
2023;2;956;3;C;2;9;6;1826391;575;2139271;578;1743572;552;2038534;557
2023;2;957;2;C;1;1;6;;;;;;;;
2023;2;957;2;C;1;2;6;8606325;1161;9273026;1161;8523659;1161;9184639;1161
2023;2;957;2;C;1;3;6;;;;;;;;
2023;2;957;2;C;1;4;6;1273945;387;1562598;403;1269897;387;1541093;399
2023;2;957;2;C;1;5;6;;;;;;;;
2023;2;957;2;C;1;6;6;;;;;;;;
2023;2;957;2;C;1;7;6;;;;;;;;
2023;2;957;2;C;1;8;6;4008830;1142;4669267;1184;4707938;1445;5458060;1483
2023;2;957;2;C;1;9;6;;;;;;;;
2023;2;957;2;C;2;1;6;16501636;774;17602553;774;16501636;774;17255495;774
2023;2;957;2;C;2;2;6;28293770;2709;31930191;2709;29949816;2554;33339044;2554
2023;2;957;2;C;2;3;6;17863572;3373;22657590;3686;15986275;3148;20256725;3435
2023;2;957;2;C;2;4;6;832542;194;1111771;243;832542;194;1043336;226
2023;2;957;2;C;2;5;6;;;;;;;;
2023;2;957;2;C;2;6;6;;;;;;;;
2023;2;957;2;C;2;7;6;;;;;;;;
2023;2;957;2;C;2;8;6;81038160;21221;93365655;21876;78638858;21362;91473311;22142
2023;2;957;2;C;2;9;6;;;;;;;;
2023;2;961;3;C;1;1;1;16537098;328;16925010;328;16258049;327;16644463;327
2023;2;961;3;C;1;2;1;;;;;;;;
2023;2;961;3;C;1;3;1;;;;;;;;
2023;2;961;3;C;1;4;1;;;;;;;;
2023;2;961;3;C;1;5;1;62862529;3653;64962996;3653;66282644;3858;68202707;3858
2023;2;961;3;C;1;6;1;;;;;;;;
2023;2;961;3;C;1;7;1;23924914;2707;25949774;2707;22962500;2610;24361382;2610
2023;2;961;3;C;1;8;1;13042773;1329;13764597;1329;14268071;1412;14989057;1420
2023;2;961;3;C;1;9;1;6824692;970;8223222;1043;6982112;959;8444739;1049
2023;2;961;3;C;2;1;1;80525022;1214;81631236;1214;79054642;1202;80211830;1202
2023;2;961;3;C;2;2;1;1497605;202;1649433;202;1484687;202;1628659;202
2023;2;961;3;C;2;3;1;;;;;;;;
2023;2;961;3;C;2;4;1;;;;;;;;
2023;2;961;3;C;2;5;1;100546831;5516;105760210;5640;96772417;5304;99321317;5332
2023;2;961;3;C;2;6;1;;;;;;;;
2023;2;961;3;C;2;7;1;177086880;17409;220461663;19013;181815752;17881;223414399;19458
2023;2;961;3;C;2;8;1;127670052;9076;137054869;9261;124970552;8848;133726012;9027
2023;2;961;3;C;2;9;1;242665052;41116;299491870;43610;246722325;41064;304598684;43850
2023;2;967;3;C;1;1;1;30600806;1548;31867172;1548;25035323;1355;26014989;1355
2023;2;967;3;C;1;2;1;;;;;;;;
2023;2;967;3;C;1;3;1;30138145;3180;33197702;3229;24698717;3328;28125202;3410
2023;2;967;3;C;1;4;1;55409674;10552;66222667;10949;55830410;10922;68113615;11273
2023;2;967;3;C;1;5;1;;;;;;;;
2023;2;967;3;C;1;6;1;;;;;;;;
2023;2;967;3;C;1;7;1;38959920;8340;43009662;8381;37184388;8075;42569384;8167
2023;2;967;3;C;1;8;1;;;;;;;;
2023;2;967;3;C;1;9;1;27870344;6140;32624631;6280;26113242;6044;31130239;6227
2023;2;967;3;C;2;1;1;160500333;6192;167366990;6192;154457063;5999;161294026;5999
2023;2;967;3;C;2;2;1;;;;;;;;
