anio,mes,id,tamano,categoria,sexo,grupo,div,ro,ho,c,ht
2018,10,14,3,C,1,1,7,3626034,194,3799590,194
2018,10,14,3,C,1,2,7,5570218,776,5992134,776
2018,10,14,3,C,1,3,7,6198195,1358,6828354,1358
2018,10,14,3,C,1,4,7,NA,NA,NA,NA
2018,10,14,3,C,1,5,7,NA,NA,NA,NA
2018,10,14,3,C,1,6,7,12724782,582,13235437,582
2018,10,14,3,C,1,7,7,494698,194,572810,194
2018,10,14,3,C,1,8,7,NA,NA,NA,NA
2018,10,14,3,C,1,9,7,NA,NA,NA,NA
2018,10,14,3,C,2,1,7,32227286,970,33524744,970
2018,10,14,3,C,2,2,7,36592954,3104,38716851,3104
2018,10,14,3,C,2,3,7,25399924,4074,29848338,4320
2018,10,14,3,C,2,4,7,NA,NA,NA,NA
2018,10,14,3,C,2,5,7,NA,NA,NA,NA
2018,10,14,3,C,2,6,7,20619621,776,21387259,776
2018,10,14,3,C,2,7,7,97024473,28340,120893619,30403
2018,10,14,3,C,2,8,7,NA,NA,NA,NA
2018,10,14,3,C,2,9,7,NA,NA,NA,NA
2018,10,15,3,P,1,1,1,381479819,22708,396750205,22708
2018,10,15,3,P,1,2,1,802595684,72781,842935148,72825
2018,10,15,3,P,1,3,1,90163098,10995,95612547,11115
2018,10,15,3,P,1,4,1,436755935,70982,461886580,71491
2018,10,15,3,P,1,5,1,NA,NA,NA,NA
2018,10,15,3,P,1,7,1,7366184,2896,7846098,2953
2018,10,15,3,P,1,9,1,370566,72,550616,99
2018,10,15,3,P,2,1,1,405644616,20806,419759402,20806
2018,10,15,3,P,2,2,1,765286563,58459,799414602,58585
2018,10,15,3,P,2,3,1,52175220,7024,56129109,7261
2018,10,15,3,P,2,4,1,239479677,40338,258734480,41781
2018,10,15,3,P,2,5,1,NA,NA,NA,NA
2018,10,15,3,P,2,7,1,8134356,2961,8941695,3048
2018,10,15,3,P,2,8,1,NA,NA,NA,NA
2018,10,15,3,P,2,9,1,9875815,3283,12288567,3761
2018,10,17,1,K,1,1,3,8355291,194,8611207,194
2018,10,17,1,K,1,2,3,NA,NA,NA,NA
2018,10,17,1,K,1,3,3,NA,NA,NA,NA
2018,10,17,1,K,1,4,3,965264,83,1135796,86
2018,10,17,1,K,2,1,3,16357227,388,16869059,388
2018,10,17,1,K,2,2,3,29566083,582,30282258,582
2018,10,17,1,K,2,3,3,NA,NA,NA,NA
2018,10,17,1,K,2,4,3,5908204,388,6407117,388
2018,10,18,3,Q,1,1,1,8797089,757,9436343,769
2018,10,18,3,Q,1,2,1,979255162,88825,1046275129,90571
2018,10,18,3,Q,1,3,1,406148312,115790,466759447,119587
2018,10,18,3,Q,1,4,1,84239099,27245,100524341,28754
2018,10,18,3,Q,1,5,1,NA,NA,NA,NA
2018,10,18,3,Q,1,9,1,43396891,17217,58854576,20609
2018,10,18,3,Q,2,1,1,7671639,378,7900307,378
2018,10,18,3,Q,2,2,1,1030801337,54240,1074882419,54988
2018,10,18,3,Q,2,3,1,64265263,19866,77251466,21404
2018,10,18,3,Q,2,4,1,24772830,7379,30674980,8225
2018,10,18,3,Q,2,5,1,NA,NA,NA,NA
2018,10,18,3,Q,2,7,1,NA,NA,NA,NA
2018,10,18,3,Q,2,8,1,449654,189,613414,228
2018,10,18,3,Q,2,9,1,52092131,18352,66887658,21046
2018,10,19,2,G,1,1,2,NA,NA,NA,NA
2018,10,19,2,G,1,2,2,488193,194,614579,194
2018,10,19,2,G,1,3,2,2471943,387,2789247,387
2018,10,19,2,G,1,4,2,7398496,2709,9093003,2709
2018,10,19,2,G,1,6,2,NA,NA,NA,NA
2018,10,19,2,G,1,7,2,20149802,10318,22802601,10324
2018,10,19,2,G,1,9,2,NA,NA,NA,NA
2018,10,19,2,G,2,1,2,8890806,387,9257586,387
2018,10,19,2,G,2,2,2,8041743,1161,9072588,1161
2018,10,19,2,G,2,3,2,7103518,871,7783388,871
2018,10,19,2,G,2,4,2,11739064,2709,13661787,2709
2018,10,19,2,G,2,6,2,NA,NA,NA,NA
2018,10,19,2,G,2,7,2,10432032,5040,12056213,5054
2018,10,19,2,G,2,8,2,NA,NA,NA,NA
2018,10,19,2,G,2,9,2,NA,NA,NA,NA
2018,10,20,3,O,1,1,1,14785732,1507,15441061,1507
2018,10,20,3,O,1,2,1,1643131473,126224,1770509737,133166
2018,10,20,3,O,1,3,1,404283180,115450,470728421,125164
2018,10,20,3,O,1,4,1,156903206,51317,179693196,53449
2018,10,20,3,O,1,9,1,82989638,31786,109481633,38200
2018,10,20,3,O,2,1,1,13680004,520,14103431,520
2018,10,20,3,O,2,2,1,1321470782,81303,1393808719,85601
2018,10,20,3,O,2,3,1,87310792,21790,102950013,23998
2018,10,20,3,O,2,4,1,31683273,9069,37399709,9777
2018,10,20,3,O,2,5,1,NA,NA,NA,NA
2018,10,20,3,O,2,7,1,NA,NA,NA,NA
2018,10,20,3,O,2,8,1,30578510,9107,41084053,11312
2018,10,20,3,O,2,9,1,61447757,19450,83305552,23586
2018,10,21,3,O,1,1,1,NA,NA,NA,NA
2018,10,21,3,O,1,2,1,329803280,30430,361916313,30430
2018,10,21,3,O,1,3,1,NA,NA,NA,NA
2018,10,21,3,O,1,4,1,74547567,14190,81148265,14190
2018,10,21,3,O,1,9,1,NA,NA,NA,NA
2018,10,21,3,O,2,1,1,8426613,309,9028042,309
2018,10,21,3,O,2,2,1,714763306,59018,806268604,59018
2018,10,21,3,O,2,3,1,NA,NA,NA,NA
2018,10,21,3,O,2,4,1,58261727,12109,72216696,12109
2018,10,21,3,O,2,5,1,NA,NA,NA,NA
2018,10,21,3,O,2,7,1,NA,NA,NA,NA
2018,10,21,3,O,2,8,1,1287528,378,2220080,378
2018,10,21,3,O,2,9,1,NA,NA,NA,NA
2018,10,22,1,K,1,1,3,4215048,194,4359673,194
2018,10,22,1,K,1,2,3,19145870,968,20065173,968
2018,10,22,1,K,1,3,3,NA,NA,NA,NA
2018,10,22,1,K,1,4,3,1439684,194,1584309,194
2018,10,22,1,K,2,1,3,16414914,387,16755736,387
2018,10,22,1,K,2,2,3,51080879,1935,52861094,1935
2018,10,22,1,K,2,3,3,NA,NA,NA,NA
2018,10,22,1,K,2,4,3,1449084,194,1528557,194
2018,10,23,3,P,1,1,1,NA,NA,NA,NA
2018,10,23,3,P,1,2,1,42612803,7773,47320072,7775
2018,10,23,3,P,1,3,1,41657210,7776,45014202,7782
2018,10,23,3,P,1,4,1,44576693,13041,51163469,13189
2018,10,23,3,P,1,5,1,NA,NA,NA,NA
2018,10,23,3,P,1,7,1,NA,NA,NA,NA
2018,10,23,3,P,1,9,1,3437857,1889,4062307,1907
2018,10,23,3,P,2,1,1,1438783,194,1592015,194
2018,10,23,3,P,2,2,1,37500968,6923,41272240,6923
2018,10,23,3,P,2,3,1,23772031,3941,25633722,3941
2018,10,23,3,P,2,4,1,15758633,4468,17757403,4510
2018,10,23,3,P,2,5,1,559771,393,694329,402
2018,10,23,3,P,2,7,1,351344,190,408877,190
2018,10,23,3,P,2,8,1,0,0,0,0
2018,10,23,3,P,2,9,1,2345855,1111,2766221,1111
2018,10,24,3,F,1,1,2,NA,NA,NA,NA
2018,10,24,3,F,1,2,2,4462329,386,5091564,386
2018,10,24,3,F,1,3,2,1440408,193,1618340,196
2018,10,24,3,F,1,4,2,762207,193,862542,193
2018,10,24,3,F,1,7,2,NA,NA,NA,NA
2018,10,24,3,F,1,9,2,248750,75,294179,75
2018,10,24,3,F,2,1,2,33289866,1543,34637920,1543
2018,10,24,3,F,2,2,2,24984973,1929,27511994,1957
2018,10,24,3,F,2,3,2,25963976,3632,29069618,3750
2018,10,24,3,F,2,4,2,19585076,3060,21925910,3091
2018,10,24,3,F,2,5,2,NA,NA,NA,NA
2018,10,24,3,F,2,7,2,25832645,7457,31207957,7976
2018,10,24,3,F,2,8,2,24095198,5136,27460380,5332
2018,10,24,3,F,2,9,2,16016650,7219,20450456,7806
2018,10,25,3,F,1,1,1,2826686,193,3022766,193
2018,10,25,3,F,1,2,1,9906133,1158,10600583,1158
2018,10,25,3,F,1,3,1,3144233,772,3360738,772
2018,10,25,3,F,1,4,1,4900912,1930,5235696,1930
2018,10,25,3,F,1,7,1,NA,NA,NA,NA
2018,10,25,3,F,1,9,1,2301020,1351,2472590,1351
2018,10,25,3,F,2,1,1,2047046,386,2190021,386
2018,10,25,3,F,2,2,1,44699012,5404,47733726,5404
2018,10,25,3,F,2,3,1,30856593,4632,32799003,4632
2018,10,25,3,F,2,4,1,4562663,965,4872747,965
2018,10,25,3,F,2,5,1,3587321,1158,3832421,1158
2018,10,25,3,F,2,7,1,NA,NA,NA,NA
2018,10,25,3,F,2,8,1,35211250,5018,37802794,5018
2018,10,25,3,F,2,9,1,133520487,68322,153030739,71755
2018,10,26,1,K,1,1,3,NA,NA,NA,NA
2018,10,26,1,K,1,2,3,NA,NA,NA,NA
2018,10,26,1,K,1,3,3,8272399,1355,9386944,1377
2018,10,26,1,K,1,4,3,NA,NA,NA,NA
2018,10,26,1,K,2,1,3,3168455,387,3505046,387
2018,10,26,1,K,2,2,3,NA,NA,NA,NA
2018,10,26,1,K,2,3,3,7411429,1161,8485200,1203
2018,10,26,1,K,2,4,3,804000,387,1115004,387
2018,10,27,3,C,1,1,1,4498701,194,4675055,194
2018,10,27,3,C,1,2,1,17405609,2516,19356995,2516
2018,10,27,3,C,1,3,1,9367727,2129,11508530,2275
2018,10,27,3,C,1,4,1,14041662,3437,15297877,3437
2018,10,27,3,C,1,5,1,786195,194,859424,194
2018,10,27,3,C,1,6,1,NA,NA,NA,NA
2018,10,27,3,C,1,7,1,241904520,61760,291941131,64485
2018,10,27,3,C,1,8,1,NA,NA,NA,NA
2018,10,27,3,C,1,9,1,405666,200,455958,200
2018,10,27,3,C,2,1,1,22323961,774,22889336,774
2018,10,27,3,C,2,2,1,98053663,12145,105011885,12185
2018,10,27,3,C,2,3,1,157736184,29204,179538485,30406
2018,10,27,3,C,2,4,1,28386644,6192,31992098,6405
2018,10,27,3,C,2,5,1,NA,NA,NA,NA
2018,10,27,3,C,2,6,1,NA,NA,NA,NA
2018,10,27,3,C,2,7,1,987177586,255691,1183458938,269277
2018,10,27,3,C,2,8,1,NA,NA,NA,NA
2018,10,27,3,C,2,9,1,237034,116,266453,116
2018,10,28,3,P,1,1,1,22280270,1488,23219760,1488
2018,10,28,3,P,1,2,1,95127712,14777,100576379,14777
2018,10,28,3,P,1,3,1,10121811,3489,13473640,4023
2018,10,28,3,P,1,4,1,14210472,4927,16104527,5148
2018,10,28,3,P,1,5,1,NA,NA,NA,NA
2018,10,28,3,P,1,7,1,NA,NA,NA,NA
2018,10,28,3,P,1,9,1,6448764,2857,7266713,2883
2018,10,28,3,P,2,1,1,21605912,692,22255313,692
2018,10,28,3,P,2,2,1,29821868,4743,31891815,4743
2018,10,28,3,P,2,3,1,2501758,549,2675959,549
2018,10,28,3,P,2,4,1,1114425,387,1290249,418
2018,10,28,3,P,2,5,1,NA,NA,NA,NA
2018,10,28,3,P,2,7,1,NA,NA,NA,NA
2018,10,28,3,P,2,8,1,NA,NA,NA,NA
2018,10,28,3,P,2,9,1,5523273,1935,6419658,2092
2018,10,29,2,F,1,1,2,NA,NA,NA,NA
2018,10,29,2,F,1,2,2,1350205,238,1541473,238
2018,10,29,2,F,1,3,2,474999,216,489015,216
2018,10,29,2,F,1,4,2,1835932,528,2193849,529
2018,10,29,2,F,1,9,2,403337,200,425900,204
2018,10,29,2,F,2,1,2,8868724,581,10306073,581
2018,10,29,2,F,2,2,2,4953874,696,5310245,696
2018,10,29,2,F,2,3,2,3804852,898,4062602,921
2018,10,29,2,F,2,4,2,11891,6,13056,6
2018,10,29,2,F,2,7,2,1742352,519,1830985,519
2018,10,29,2,F,2,8,2,NA,NA,NA,NA
2018,10,29,2,F,2,9,2,2144070,852,2498641,873
2018,10,30,3,Q,1,1,1,NA,NA,NA,NA
2018,10,30,3,Q,1,2,1,91814857,15905,102909249,16004
2018,10,30,3,Q,1,3,1,14212058,5193,17624198,5442
2018,10,30,3,Q,1,4,1,31863188,15873,39702139,16194
2018,10,30,3,Q,1,5,1,NA,NA,NA,NA
2018,10,30,3,Q,1,9,1,NA,NA,NA,NA
2018,10,30,3,Q,2,1,1,NA,NA,NA,NA
2018,10,30,3,Q,2,2,1,91638219,10606,98318092,10621
2018,10,30,3,Q,2,3,1,8198048,2516,9946904,2598
2018,10,30,3,Q,2,4,1,5814575,2716,6877061,2719
2018,10,30,3,Q,2,5,1,NA,NA,NA,NA
2018,10,30,3,Q,2,7,1,NA,NA,NA,NA
2018,10,30,3,Q,2,8,1,NA,NA,NA,NA
2018,10,30,3,Q,2,9,1,NA,NA,NA,NA
2018,10,31,3,P,1,1,1,7513274,1324,7807244,1324
2018,10,31,3,P,1,2,1,185482352,33368,194652949,33368
2018,10,31,3,P,1,3,1,54310372,21143,59748667,21175
2018,10,31,3,P,1,4,1,4689687,1333,5079919,1345
2018,10,31,3,P,1,5,1,NA,NA,NA,NA
2018,10,31,3,P,1,7,1,NA,NA,NA,NA
2018,10,31,3,P,1,9,1,9786683,5018,11212382,5085
2018,10,31,3,P,2,1,1,15798313,1892,16361746,1892
2018,10,31,3,P,2,2,1,71334531,11597,75172453,11597
2018,10,31,3,P,2,3,1,15008592,4549,16306491,4549
2018,10,31,3,P,2,4,1,3617786,740,3894185,740
2018,10,31,3,P,2,5,1,NA,NA,NA,NA
2018,10,31,3,P,2,7,1,NA,NA,NA,NA
2018,10,31,3,P,2,8,1,NA,NA,NA,NA
2018,10,31,3,P,2,9,1,16618642,7456,19755487,7779
2018,10,32,1,H,1,2,1,2188104,388,2352545,388
2018,10,32,1,H,1,4,1,360000,194,377496,194
2018,10,32,1,H,2,1,1,NA,NA,NA,NA
2018,10,32,1,H,2,2,1,NA,NA,NA,NA
2018,10,32,1,H,2,3,1,894594,188,1034737,188
2018,10,32,1,H,2,4,1,1236402,388,1405991,388
2018,10,32,1,H,2,7,1,NA,NA,NA,NA
2018,10,32,1,H,2,8,1,1429062,382,1647170,385
2018,10,33,3,Q,1,1,1,5884750,388,6313942,388
2018,10,33,3,Q,1,2,1,53133156,8064,59193412,8095
2018,10,33,3,Q,1,3,1,25252037,10023,32237258,10235
2018,10,33,3,Q,1,4,1,22429238,8555,28500321,8756
2018,10,33,3,Q,1,5,1,NA,NA,NA,NA
2018,10,33,3,Q,1,9,1,1112956,576,1457528,580
2018,10,33,3,Q,2,1,1,8014750,194,8232094,194
