anio,mes,id,tamano,categoria,sexo,grupo,div,ro,ho,c,ht
2018,12,23,3,P,1,3,1,45850434,9270,49957619,9270
2018,12,23,3,P,1,4,1,54968059,17770,63530003,17879
2018,12,23,3,P,1,5,1,NA,NA,NA,NA
2018,12,23,3,P,1,7,1,NA,NA,NA,NA
2018,12,23,3,P,1,9,1,3881248,2258,4718531,2262
2018,12,23,3,P,2,1,1,1453783,194,1619718,194
2018,12,23,3,P,2,2,1,34079065,6890,37982917,6890
2018,12,23,3,P,2,3,1,27314328,5464,29744052,5464
2018,12,23,3,P,2,4,1,15659807,5022,17983840,5040
2018,12,23,3,P,2,5,1,786386,582,975217,582
2018,12,23,3,P,2,7,1,360391,188,427105,189
2018,12,23,3,P,2,8,1,0,0,0,0
2018,12,23,3,P,2,9,1,3100244,1552,3725645,1552
2018,12,24,3,F,1,1,2,NA,NA,NA,NA
2018,12,24,3,F,1,2,2,4462329,386,5118512,386
2018,12,24,3,F,1,3,2,1328253,174,1594359,187
2018,12,24,3,F,1,4,2,767302,193,887902,193
2018,12,24,3,F,1,7,2,NA,NA,NA,NA
2018,12,24,3,F,1,9,2,272500,75,324306,75
2018,12,24,3,F,2,1,2,31693803,1157,33080452,1157
2018,12,24,3,F,2,2,2,23651022,1736,25936208,1757
2018,12,24,3,F,2,3,2,26865255,3542,30185385,3636
2018,12,24,3,F,2,4,2,19547982,3079,22505372,3123
2018,12,24,3,F,2,5,2,NA,NA,NA,NA
2018,12,24,3,F,2,7,2,31141947,9077,37838997,9705
2018,12,24,3,F,2,8,2,24428286,5053,28127026,5258
2018,12,24,3,F,2,9,2,21483766,9347,27197435,10094
2018,12,25,3,F,1,1,1,2826686,193,3022766,193
2018,12,25,3,F,1,2,1,9906133,1158,10600583,1158
2018,12,25,3,F,1,3,1,3144233,772,3360738,772
2018,12,25,3,F,1,4,1,4900912,1930,5235696,1930
2018,12,25,3,F,1,7,1,NA,NA,NA,NA
2018,12,25,3,F,1,9,1,2301020,1351,2472590,1351
2018,12,25,3,F,2,1,1,2047046,386,2190021,386
2018,12,25,3,F,2,2,1,44699012,5404,47733726,5404
2018,12,25,3,F,2,3,1,30856593,4632,32799003,4632
2018,12,25,3,F,2,4,1,4562663,965,4872747,965
2018,12,25,3,F,2,5,1,3587321,1158,3832421,1158
2018,12,25,3,F,2,7,1,NA,NA,NA,NA
2018,12,25,3,F,2,8,1,35211250,5018,37802794,5018
2018,12,25,3,F,2,9,1,132075800,68322,151367102,72600
2018,12,26,1,K,1,1,3,NA,NA,NA,NA
2018,12,26,1,K,1,2,3,NA,NA,NA,NA
2018,12,26,1,K,1,3,3,8924452,1355,9977187,1365
2018,12,26,1,K,1,4,3,NA,NA,NA,NA
2018,12,26,1,K,2,1,3,3244455,387,3604047,387
2018,12,26,1,K,2,2,3,NA,NA,NA,NA
2018,12,26,1,K,2,3,3,7488081,1161,8646388,1207
2018,12,26,1,K,2,4,3,817208,387,1061344,387
2018,12,27,3,C,1,1,1,4543423,194,4714936,194
2018,12,27,3,C,1,2,1,17582200,2516,19632735,2516
2018,12,27,3,C,1,3,1,9731656,2206,12063849,2327
2018,12,27,3,C,1,4,1,12727259,3095,13965337,3095
2018,12,27,3,C,1,5,1,795976,194,872969,194
2018,12,27,3,C,1,6,1,NA,NA,NA,NA
2018,12,27,3,C,1,7,1,247773671,61532,308783632,65518
2018,12,27,3,C,1,8,1,NA,NA,NA,NA
2018,12,27,3,C,1,9,1,405666,200,455958,200
2018,12,27,3,C,2,1,1,22507839,774,23067340,774
2018,12,27,3,C,2,2,1,99330412,12305,106961614,12377
2018,12,27,3,C,2,3,1,163405173,30403,192603671,31475
2018,12,27,3,C,2,4,1,29693254,6386,34402860,6744
2018,12,27,3,C,2,5,1,NA,NA,NA,NA
2018,12,27,3,C,2,6,1,NA,NA,NA,NA
2018,12,27,3,C,2,7,1,1005978307,254023,1250890331,274113
2018,12,27,3,C,2,8,1,NA,NA,NA,NA
2018,12,27,3,C,2,9,1,3957231,1737,4736492,1801
2018,12,28,3,P,1,1,1,22399410,1488,23433395,1488
2018,12,28,3,P,1,2,1,98240664,14975,108637177,14998
2018,12,28,3,P,1,3,1,11468720,3838,14195901,4091
2018,12,28,3,P,1,4,1,14940721,5115,16861108,5276
2018,12,28,3,P,1,5,1,NA,NA,NA,NA
2018,12,28,3,P,1,7,1,NA,NA,NA,NA
2018,12,28,3,P,1,9,1,6623182,2911,7440436,2922
