A¤o;Mes;ID_Empresa;Tama¤o;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;8;1437;3;C;2;2;1;7464760;968;9971446;968;7464760;968;9953664;968
2019;8;1437;3;C;2;3;1;23297748;5263;31902356;5433;24341437;5805;34303137;5882
2019;8;1437;3;C;2;4;1;2444208;774;3056145;791;2249218;684;2821766;692
2019;8;1437;3;C;2;5;1;;;;;;0;;0
2019;8;1437;3;C;2;6;1;;;;;;0;;0
2019;8;1437;3;C;2;7;1;32628992;13655;43928294;14598;33805835;13758;42509067;13962
2019;8;1437;3;C;2;8;1;25206833;10713;34783683;11606;26225045;11075;33443201;11232
2019;8;1437;3;C;2;9;1;845108;387;1030995;407;845108;387;974745;387
2019;8;1438;3;E;1;1;3;2943272;194;3065480;194;2943272;194;3065653;194
2019;8;1438;3;E;1;2;3;;;;;;;;
2019;8;1438;3;E;1;3;3;;;;;;;;
2019;8;1438;3;E;1;4;3;1662246;387;1982666;387;1674746;387;2002888;387
2019;8;1438;3;E;1;5;3;;;;;;;;
2019;8;1438;3;E;1;6;3;;;;;;;;
2019;8;1438;3;E;1;7;3;;;;;;;;
2019;8;1438;3;E;1;8;3;;;;;;;;
2019;8;1438;3;E;1;9;3;10837920;5144;12376956;5144;11144742;5270;12734610;5270
2019;8;1438;3;E;2;1;3;3500000;194;3701976;194;3500000;194;3702262;194
2019;8;1438;3;E;2;2;3;3376005;774;4551474;774;3393505;774;4580127;774
2019;8;1438;3;E;2;3;3;7522639;2116;9634640;2274;7218385;1890;9390021;2078
2019;8;1438;3;E;2;4;3;6356227;1355;7358960;1355;6364977;1355;7381964;1355
2019;8;1438;3;E;2;5;3;7188750;2825;9464695;3199;7063628;2703;9341545;3057
2019;8;1438;3;E;2;6;3;;;;;;;;
2019;8;1438;3;E;2;7;3;;;;;;;;
2019;8;1438;3;E;2;8;3;40751111;14190;52699409;15511;40745863;14126;52429601;15450
2019;8;1438;3;E;2;9;3;97260962;44276;120720032;47000;100333931;44998;125528617;47884
2019;8;1439;3;C;1;1;7;14734650;388;15018166;388;14693071;388;14974221;388
2019;8;1439;3;C;1;2;7;33793366;4534;39981772;4552;38390045;5005;45214642;5012
2019;8;1439;3;C;1;3;7;20044371;3104;20870956;3104;20044432;3104;20853174;3104
2019;8;1439;3;C;1;4;7;7672433;1724;9901747;1733;7692130;1744;10003504;1774
2019;8;1439;3;C;1;5;7;;;;;;;;
2019;8;1439;3;C;1;6;7;;;;;;;;
2019;8;1439;3;C;1;7;7;;;;;;;;
2019;8;1439;3;C;1;8;7;784251;194;1097655;195;1023329;213;1646035;225
2019;8;1439;3;C;1;9;7;4529473;1445;6963422;1489;5199780;1516;8475653;1824
2019;8;1439;3;C;2;1;7;119738740;3189;122413751;3189;126736508;3445;128705268;3445
2019;8;1439;3;C;2;2;7;307914324;36197;374283637;37473;316668065;36274;393025826;38896
2019;8;1439;3;C;2;3;7;105015152;24231;134542078;25563;97443121;23581;134594601;25616
2019;8;1439;3;C;2;4;7;12695779;3488;16853472;3567;13103476;3488;18117843;3753
2019;8;1439;3;C;2;5;7;3968868;1164;5295178;1208;4089141;1164;5936523;1283
2019;8;1439;3;C;2;6;7;;;;;;;;
2019;8;1439;3;C;2;7;7;50852371;10047;70127046;10787;53079493;10028;73965325;11199
2019;8;1439;3;C;2;8;7;117688820;26438;164579804;27623;130084724;26361;188659516;29997
2019;8;1439;3;C;2;9;7;47546801;13558;71973157;14415;54956692;13558;84924486;16165
2019;8;1440;2;B;1;1;3;;;;;;;;
2019;8;1440;2;B;1;2;3;;;;;;;;
2019;8;1440;2;B;1;3;3;;;;;;;;
2019;8;1440;2;B;1;4;3;2095792;581;2232895;581;2095792;581;2236135;581
2019;8;1440;2;B;1;5;3;;;;;;;;
2019;8;1440;2;B;1;6;3;;;;;;;;
2019;8;1440;2;B;1;7;3;;;;;;;;
2019;8;1440;2;B;1;8;3;;;;;;;;
2019;8;1440;2;B;1;9;3;1155326;581;1328383;620;1159793;581;1331956;619
2019;8;1440;2;B;2;1;3;;;;;;;;
2019;8;1440;2;B;2;2;3;15020314;1742;16483074;1808;15020314;1742;16473542;1807
2019;8;1440;2;B;2;3;3;7888522;1548;8514963;1563;7888522;1548;8514963;1563
2019;8;1440;2;B;2;4;3;1416646;387;1508445;387;1416646;387;1508445;387
2019;8;1440;2;B;2;5;3;;;;;;;;
2019;8;1440;2;B;2;6;3;;;;;;;;
2019;8;1440;2;B;2;7;3;4465785;1587;4962775;1658;6242760;2129;6832495;2192
2019;8;1440;2;B;2;8;3;16951732;5992;22113300;7109;16757308;5915;21993852;7064
2019;8;1440;2;B;2;9;3;27093659;12352;30866323;13061;26838374;12261;30824200;13024
2019;8;1441;3;C;1;1;10;43019621;970;43019621;970;43019621;970;43019621;970
2019;8;1441;3;C;1;2;10;104114399;8510;116477692;8510;102359959;8342;114969090;8354
2019;8;1441;3;C;1;3;10;1552490;377;1946615;378;1580663;375;1977721;376
2019;8;1441;3;C;1;4;10;56745817;9118;69908652;9301;57876375;9118;71890652;9356
2019;8;1441;3;C;1;5;10;;;;;;;;
2019;8;1441;3;C;1;6;10;;;;;;;;
2019;8;1441;3;C;1;7;10;782204;194;992217;194;782204;194;1005005;195
2019;8;1441;3;C;1;8;10;;;;;;;;
2019;8;1441;3;C;1;9;10;;;;;;;;
2019;8;1441;3;C;2;1;10;111851014;2522;111851014;2522;111851014;2522;111851014;2522
2019;8;1441;3;C;2;2;10;334414919;24547;373908221;24706;334719062;24094;378093594;24420
2019;8;1441;3;C;2;3;10;5999932;776;7391479;799;6029800;776;7570167;806
2019;8;1441;3;C;2;4;10;70531416;10489;85514948;10650;72514738;10741;89863132;11089
2019;8;1441;3;C;2;5;10;;;;;;;;
2019;8;1441;3;C;2;6;10;;;;;;;;
2019;8;1441;3;C;2;7;10;147162169;19982;184919202;20724;149155536;20079;199280189;21607
2019;8;1441;3;C;2;8;10;26798729;4850;34462888;4983;25982938;5238;34920514;5502
2019;8;1441;3;C;2;9;10;;;;;;;;
2019;8;1442;2;P;1;1;1;17352710;710;17779636;710;17352710;710;17780174;710
2019;8;1442;2;P;1;2;1;139850196;13198;146263713;13198;137067077;12901;143309873;12901
2019;8;1442;2;P;1;3;1;;;;;;;;
2019;8;1442;2;P;1;4;1;;;;;;;;
2019;8;1442;2;P;1;5;1;;;;;;;;
2019;8;1442;2;P;1;6;1;;;;;;;;
2019;8;1442;2;P;1;7;1;;;;;;;;
2019;8;1442;2;P;1;8;1;;;;;;;;
2019;8;1442;2;P;1;9;1;3061939;994;3586859;1002;3098939;994;3601769;998
2019;8;1442;2;P;2;1;1;;;;;;;;
2019;8;1442;2;P;2;2;1;7329375;608;7775509;608;9076875;796;9623362;796
2019;8;1442;2;P;2;3;1;;;;;;;;
2019;8;1442;2;P;2;4;1;;;;;;;;
2019;8;1442;2;P;2;5;1;;;;;;;;
2019;8;1442;2;P;2;6;1;;;;;;;;
2019;8;1442;2;P;2;7;1;;;;;;;;
2019;8;1442;2;P;2;8;1;;;;;;;;
2019;8;1442;2;P;2;9;1;6171305;1465;6917801;1475;6112161;1435;6923246;1461
2019;8;1443;3;C;1;1;1;;;;;;;;
2019;8;1443;3;C;1;2;1;277188505;33519;338798169;33657;274708544;33749;339171506;33978
2019;8;1443;3;C;1;3;1;94191441;23359;133676833;23806;91500286;21861;130021146;22255
2019;8;1443;3;C;1;4;1;139484267;27897;184826879;28168;119068816;22026;157667936;22316
2019;8;1443;3;C;1;5;1;;;;;;;;
2019;8;1443;3;C;1;6;1;9212676;1745;12026511;1745;7013354;1358;9344142;1358
2019;8;1443;3;C;1;7;1;9522735;2873;14070973;2889;9633797;2400;13526452;2408
2019;8;1443;3;C;1;8;1;17088258;5125;26831298;5221;17819461;5152;28506332;5319
2019;8;1443;3;C;1;9;1;1241559753;457270;2020784537;463617;1248797902;451937;2059083854;458991
2019;8;1443;3;C;2;1;1;;;;;;;;
2019;8;1443;3;C;2;2;1;562485093;58722;649447388;59342;547035562;57162;640852492;57932
2019;8;1443;3;C;2;3;1;567980631;95384;712437072;98961;551497031;91682;703615863;95559
2019;8;1443;3;C;2;4;1;192583788;33743;240656697;34692;181575475;31447;231410540;32431
2019;8;1443;3;C;2;5;1;627834;192;827516;212;627834;192;827516;212
2019;8;1443;3;C;2;6;1;75489392;15644;96235211;15672;75489392;15644;96235211;15672
2019;8;1443;3;C;2;7;1;62115586;19047;88320478;20246;24563796;6958;34687085;7188
2019;8;1443;3;C;2;8;1;158823036;58764;235062236;60240;155962230;51504;231085446;52758
2019;8;1443;3;C;2;9;1;1477728605;492428;2158531475;508840;1470389643;476025;2198748577;496652
2019;8;1444;3;Q;1;1;1;;;;;;;;
2019;8;1444;3;Q;1;2;1;49465237;6969;57765069;7081;49782057;7095;58813328;7282
2019;8;1444;3;Q;1;3;1;21478004;7051;27790395;7301;20627825;6725;26710888;7034
2019;8;1444;3;Q;1;4;1;40409784;14510;54723668;15243;39068248;13859;52551604;14484
2019;8;1444;3;Q;1;5;1;;;;;;;;
2019;8;1444;3;Q;1;6;1;;;;;;;;
2019;8;1444;3;Q;1;7;1;;;;;;;;
2019;8;1444;3;Q;1;8;1;;;;;;;;
2019;8;1444;3;Q;1;9;1;5346070;2535;7247389;2668;5334607;2580;7023011;2658
2019;8;1444;3;Q;2;1;1;;;;;;;;
2019;8;1444;3;Q;2;2;1;27761518;2608;32315506;2644;26999175;2481;31848668;2550
2019;8;1444;3;Q;2;3;1;4270114;774;4907558;779;4191899;774;4861020;792
2019;8;1444;3;Q;2;4;1;426288;116;557228;116;464842;129;650699;144
2019;8;1444;3;Q;2;5;1;;;;;;;;
2019;8;1444;3;Q;2;6;1;;;;;;;;
2019;8;1444;3;Q;2;7;1;;;;;;;;
2019;8;1444;3;Q;2;8;1;;;;;;;;
2019;8;1444;3;Q;2;9;1;384649;193;504067;197;391341;194;521866;203
2019;8;1445;3;Q;1;1;1;;;;;;;;
2019;8;1445;3;Q;1;2;1;63732448;13639;65562106;13639;64368899;13766;66320109;13794
2019;8;1445;3;Q;1;3;1;131423067;55306;139405657;55306;132901018;56182;141906976;56450
2019;8;1445;3;Q;1;4;1;43060332;17918;45498955;17918;43728448;18274;46499292;18274
2019;8;1445;3;Q;1;5;1;3902652;1806;4137841;1806;3791456;1767;4018791;1767
2019;8;1445;3;Q;1;6;1;;;;;;;;
2019;8;1445;3;Q;1;7;1;;;;;;;;
2019;8;1445;3;Q;1;8;1;;;;;;;;
2019;8;1445;3;Q;1;9;1;;;;;;;;
2019;8;1445;3;Q;2;1;1;13808844;581;14713364;581;14445107;595;15203753;595
2019;8;1445;3;Q;2;2;1;58584438;10481;59962454;10481;58952227;10537;60242690;10537
2019;8;1445;3;Q;2;3;1;16659560;6876;17703008;6876;16102567;6904;17309614;6983
2019;8;1445;3;Q;2;4;1;22498476;5966;23512805;5966;23158144;6126;24242678;6126
2019;8;1445;3;Q;2;5;1;5425923;2129;5761625;2129;5340372;2105;5674133;2105
2019;8;1445;3;Q;2;6;1;;;;;;;;
2019;8;1445;3;Q;2;7;1;;;;;;;;
2019;8;1445;3;Q;2;8;1;;;;;;;;
2019;8;1445;3;Q;2;9;1;;;;;;;;
2019;8;1446;3;P;1;1;1;16000700;825;17312195;825;14781128;757;15884769;757
2019;8;1446;3;P;1;2;1;544399362;63707;594558597;63767;541058115;63401;592038396;63417
2019;8;1446;3;P;1;3;1;22999962;5360;27814717;5413;22852889;5354;26888312;5365
2019;8;1446;3;P;1;4;1;134345055;34123;162998940;34355;138518289;33940;167601365;34181
2019;8;1446;3;P;1;5;1;;;;;;;;
2019;8;1446;3;P;1;6;1;;;;;;;;
2019;8;1446;3;P;1;7;1;;;;;;;;
2019;8;1446;3;P;1;8;1;;;;;;;;
2019;8;1446;3;P;1;9;1;4830511;1935;6495280;2042;4835274;1935;6738318;2100
2019;8;1446;3;P;2;1;1;79994618;3595;86520377;3595;79518202;3595;82716915;3595
2019;8;1446;3;P;2;2;1;622100618;63255;672441078;63283;619790070;63750;672923491;63768
2019;8;1446;3;P;2;3;1;32338435;7409;38658109;7576;32433572;7409;38815430;7509
2019;8;1446;3;P;2;4;1;25220933;6955;30951707;7052;25143645;6962;30254553;7007
2019;8;1446;3;P;2;5;1;;;;;;;;
2019;8;1446;3;P;2;6;1;;;;;;;;
2019;8;1446;3;P;2;7;1;;;;;;;;
2019;8;1446;3;P;2;8;1;;;;;;;;
2019;8;1446;3;P;2;9;1;26523458;7448;34152819;7742;26504690;7448;35155126;7728
2019;8;1447;3;R;1;1;2;18073605;935;19320083;935;18227882;941;19283405;941
2019;8;1447;3;R;1;2;2;18027482;2258;20957895;2298;18012786;2233;21197827;2313
2019;8;1447;3;R;1;3;2;17377386;2849;20553205;2897;16562960;2852;20603512;2978
2019;8;1447;3;R;1;4;2;6618271;1450;7487210;1460;6213933;1418;7544417;1466
2019;8;1447;3;R;1;5;2;22180248;5236;25895086;5236;23207600;5428;28674427;5755
2019;8;1447;3;R;1;6;2;139901;22;163304;23;149402;21;174965;22
2019;8;1447;3;R;1;7;2;;;;;;;;
2019;8;1447;3;R;1;8;2;26892;6;33082;6;26786;6;33890;6
2019;8;1447;3;R;1;9;2;4532207;1080;5199575;1091;3564332;953;4456938;1000
2019;8;1447;3;R;2;1;2;6984631;376;7453201;376;7120431;376;7773076;376
2019;8;1447;3;R;2;2;2;22927714;2440;25645961;2481;21173355;2282;25285529;2350
2019;8;1447;3;R;2;3;2;27682079;4298;34256388;4521;27995102;4391;34933084;4704
2019;8;1447;3;R;2;4;2;7463148;1587;8496304;1588;7615524;1642;9360085;1704
2019;8;1447;3;R;2;5;2;6171887;1497;7125116;1497;5810159;1470;7263531;1545
2019;8;1447;3;R;2;6;2;;;;;;;;
2019;8;1447;3;R;2;7;2;8577279;1889;13641643;2010;8735249;1934;13777434;2161
2019;8;1447;3;R;2;8;2;1705831;387;2018983;390;1714355;387;2179884;402
2019;8;1447;3;R;2;9;2;4542943;1076;4928113;1086;4542433;1076;5403814;1098
2019;8;1448;3;C;1;1;12;10473160;194;11214918;194;10473160;194;11214918;194
2019;8;1448;3;C;1;2;12;73340640;4821;76173909;4821;72817015;4742;75752971;4742
2019;8;1448;3;C;1;3;12;20836110;2573;22651582;2631;19910294;2590;22365972;2667
2019;8;1448;3;C;1;4;12;;;;;;;;
2019;8;1448;3;C;1;5;12;;;;;;;;
2019;8;1448;3;C;1;6;12;;;;;;;;
2019;8;1448;3;C;1;7;12;24241316;4989;29166250;6074;20848184;4532;26697824;5839
2019;8;1448;3;C;1;8;12;;;;;;;;
2019;8;1448;3;C;1;9;12;;;;;;;;
2019;8;1448;3;C;2;1;12;97363363;2129;99896345;2129;96970655;2129;99505386;2129
2019;8;1448;3;C;2;2;12;299211593;16231;311449061;16407;303197644;16444;316093940;16647
2019;8;1448;3;C;2;3;12;473790300;62283;557276340;75135;445503138;62039;547094480;77493
2019;8;1448;3;C;2;4;12;;;;;;;;
2019;8;1448;3;C;2;5;12;;;;;;;;
2019;8;1448;3;C;2;6;12;;;;;;;;
2019;8;1448;3;C;2;7;12;725503147;127384;930977407;170571;732755397;126688;933822315;170705
2019;8;1448;3;C;2;8;12;;;;;;;;
2019;8;1448;3;C;2;9;12;;;;;;;;
2019;8;1449;3;K;1;1;2;27606740;1045;29475652;1045;27606740;1045;30013396;1045
2019;8;1449;3;K;1;2;2;77315818;6844;90354933;6844;74809469;6548;83873468;6548
2019;8;1449;3;K;1;3;2;5425567;981;6455031;981;4895225;859;5761214;859
2019;8;1449;3;K;1;4;2;50997280;9213;63099060;9341;51630927;9346;62004520;9504
2019;8;1449;3;K;1;5;2;0;0;0;0;0;0;0;0
2019;8;1449;3;K;1;6;2;0;0;0;0;0;0;0;0
2019;8;1449;3;K;1;7;2;0;0;0;0;0;0;0;0
2019;8;1449;3;K;1;8;2;0;0;0;0;0;0;0;0
2019;8;1449;3;K;1;9;2;0;0;0;0;0;0;0;0
2019;8;1449;3;K;2;1;2;117100220;2264;123235419;2264;117471142;2264;121198726;2264
2019;8;1449;3;K;2;2;2;101318597;8591;113468940;8591;105127407;8853;116549431;8853
2019;8;1449;3;K;2;3;2;6129477;697;7115826;697;6098568;697;6878899;697
2019;8;1449;3;K;2;4;2;33696827;6095;41320395;6129;31570978;5567;38070408;5668
2019;8;1449;3;K;2;5;2;0;0;0;0;;;;
2019;8;1449;3;K;2;6;2;0;0;0;0;;;;
2019;8;1449;3;K;2;7;2;0;0;0;0;;;;
2019;8;1449;3;K;2;8;2;0;0;0;0;;;;
2019;8;1449;3;K;2;9;2;0;0;0;0;;;;
2019;8;1450;3;K;1;1;2;95181799;2580;98578819;2580;97911271;2540;101089723;2540
2019;8;1450;3;K;1;2;2;196965825;16024;216420100;16101;196233902;14680;214067227;14758
2019;8;1450;3;K;1;3;2;117254376;16850;142311208;17674;114274073;15972;138266778;16750
2019;8;1450;3;K;1;4;2;132392443;34583;177547823;36850;135385420;32672;180105963;35121
2019;8;1450;3;K;1;5;2;;;;;;;;
2019;8;1450;3;K;1;6;2;;;;;;;;
2019;8;1450;3;K;1;7;2;;;;;;;;
2019;8;1450;3;K;1;8;2;;;;;;;;
2019;8;1450;3;K;1;9;2;;;;;;;;
2019;8;1450;3;K;2;1;2;349363800;8772;360433648;8772;335404599;8008;345314891;8008
2019;8;1450;3;K;2;2;2;340664178;24363;373837346;24517;343340375;24464;375429398;24662
2019;8;1450;3;K;2;3;2;162573793;21700;193712863;22592;159618388;20940;195215375;21797
2019;8;1450;3;K;2;4;2;106708146;23187;142346065;25208;106044914;22564;142018643;24850
2019;8;1450;3;K;2;5;2;;;;;;;;
2019;8;1450;3;K;2;6;2;;;;;;;;
2019;8;1450;3;K;2;7;2;;;;;;;;
2019;8;1450;3;K;2;8;2;;;;;;;;
2019;8;1450;3;K;2;9;2;;;;;;;;
2019;8;1451;3;P;1;1;1;5437971;223;5534770;223;5437971;223;5534878;223
2019;8;1451;3;P;1;2;1;101418831;14447;105929323;14447;102109896;14538;106660369;14538
2019;8;1451;3;P;1;3;1;24424193;7841;26342107;7849;24312937;8080;27325487;8126
2019;8;1451;3;P;1;4;1;2582636;774;2696973;774;2583057;774;2918172;774
2019;8;1451;3;P;1;5;1;;;;;;;;
2019;8;1451;3;P;1;6;1;;;;;;;;
2019;8;1451;3;P;1;7;1;;;;;;;;
2019;8;1451;3;P;1;8;1;;;;;;;;
2019;8;1451;3;P;1;9;1;8129630;3263;9189948;3269;7759929;3257;8864797;3261
2019;8;1451;3;P;2;1;1;18515920;292;18804969;292;18515920;292;18805381;292
2019;8;1451;3;P;2;2;1;25710636;3394;26999720;3394;25733545;3540;27004435;3540
2019;8;1451;3;P;2;3;1;2326630;310;2438699;310;2759380;383;2896024;383
2019;8;1451;3;P;2;4;1;785180;194;810037;194;791271;194;816255;194
2019;8;1451;3;P;2;5;1;;;;;;;;
2019;8;1451;3;P;2;6;1;;;;;;;;
2019;8;1451;3;P;2;7;1;1641615;418;1744811;418;1535709;418;1630600;418
2019;8;1451;3;P;2;8;1;;;;;;;;
2019;8;1451;3;P;2;9;1;3548671;1333;3764075;1333;3499752;1296;4005232;1362
2019;8;1452;3;M;1;1;3;;;;;;;;
2019;8;1452;3;M;1;2;3;1802246;194;2242744;216;1802246;194;2258969;217
2019;8;1452;3;M;1;3;3;745248;194;976375;223;745248;194;978828;223
2019;8;1452;3;M;1;4;3;9527253;3870;11792411;4119;9989434;3838;12700134;4215
2019;8;1452;3;M;1;5;3;;;;;;;;
2019;8;1452;3;M;1;6;3;;;;;;;;
2019;8;1452;3;M;1;7;3;;;;;;;;
2019;8;1452;3;M;1;8;3;;;;;;;;
2019;8;1452;3;M;1;9;3;1556039;774;1895117;806;1583025;774;1935402;821
2019;8;1452;3;M;2;1;3;6146603;194;6586226;194;6146603;194;6586226;194
2019;8;1452;3;M;2;2;3;12721661;1355;13900751;1377;12721661;1355;13917922;1377
2019;8;1452;3;M;2;3;3;17769396;2709;18830785;2754;17769396;2709;19545836;2754
2019;8;1452;3;M;2;4;3;;;;;;;;
2019;8;1452;3;M;2;5;3;;;;;;;;
2019;8;1452;3;M;2;6;3;;;;;;;;
2019;8;1452;3;M;2;7;3;;;;;;;;
2019;8;1452;3;M;2;8;3;47382516;19111;56000808;19814;48484092;18240;58433001;19298
2019;8;1452;3;M;2;9;3;744056;355;932150;381;781429;387;983651;415
2019;8;1453;1;R;1;1;4;;;;;;;;
2019;8;1453;1;R;1;2;4;700000;194;734020;194;700000;194;734020;194
2019;8;1453;1;R;1;3;4;;;;;;;;
2019;8;1453;1;R;1;4;4;292973;157;307211;157;301000;161;315629;161
2019;8;1453;1;R;1;5;4;;;;;;;;
2019;8;1453;1;R;1;6;4;;;;;;;;
2019;8;1453;1;R;1;7;4;;;;;;;;
2019;8;1453;1;R;1;8;4;;;;;;;;
2019;8;1453;1;R;1;9;4;;;;;;;;
2019;8;1453;1;R;2;1;4;700000;194;734020;194;700000;194;734020;194
2019;8;1453;1;R;2;2;4;587000;131;617715;131;410000;47;429929;47
2019;8;1453;1;R;2;3;4;;;;;;;;
2019;8;1453;1;R;2;4;4;269887;152;415196;153;254873;146;391883;147
2019;8;1453;1;R;2;5;4;;;;;;;;
2019;8;1453;1;R;2;6;4;;;;;;;;
2019;8;1453;1;R;2;7;4;;;;;;;;
2019;8;1453;1;R;2;8;4;;;;;;;;
2019;8;1453;1;R;2;9;4;325062;194;368659;194;325062;194;368659;194
2019;8;1454;3;F;1;1;1;;;;;;;;
2019;8;1454;3;F;1;2;1;25723111;2605;27375300;2606;25269617;2516;26890707;2516
2019;8;1454;3;F;1;3;1;8473176;1369;8996965;1369;6974935;1271;7512184;1271
2019;8;1454;3;F;1;4;1;;;;;;;;
2019;8;1454;3;F;1;5;1;;;;;;;;
2019;8;1454;3;F;1;6;1;;;;;;;;
2019;8;1454;3;F;1;7;1;1244324;318;1354343;319;1451870;271;1559640;271
2019;8;1454;3;F;1;8;1;;;;;;;;
2019;8;1454;3;F;1;9;1;4698436;2084;5221457;2085;6691391;2277;7318417;2277
2019;8;1454;3;F;2;1;1;26946004;969;27865082;971;27142474;968;27960389;968
2019;8;1454;3;F;2;2;1;94401442;8779;100234541;8783;91170292;8824;96561592;8824
2019;8;1454;3;F;2;3;1;2797392;575;3009578;576;2800175;574;3017197;574
2019;8;1454;3;F;2;4;1;;;;;;;;
2019;8;1454;3;F;2;5;1;;;;;;;;
2019;8;1454;3;F;2;6;1;;;;;;;;
2019;8;1454;3;F;2;7;1;268411846;63752;290014828;63752;309923079;66570;336648055;66570
2019;8;1454;3;F;2;8;1;25796184;6249;27932284;6249;29309541;6450;31703595;6450
2019;8;1454;3;F;2;9;1;74482519;23677;81751524;23685;94646851;25142;103111636;25142
2019;8;1455;3;N;1;1;1;;;;;;;;
2019;8;1455;3;N;1;2;1;7434494;284;7635708;284;10209043;388;10440041;388
2019;8;1455;3;N;1;3;1;45119040;8442;48161761;8711;44864506;8328;48488994;8748
2019;8;1455;3;N;1;4;1;23551674;1425;24038019;1430;23994845;1309;24571888;1333
2019;8;1455;3;N;1;5;1;50732183;6586;53332772;6778;49173765;6528;52059281;6746
2019;8;1455;3;N;1;6;1;9551557;3102;10656538;3283;9513089;3290;10728634;3516
2019;8;1455;3;N;1;7;1;;;;;;;;
2019;8;1455;3;N;1;8;1;230242;89;260541;94;235111;90;255440;95
2019;8;1455;3;N;1;9;1;;;;;;;;
2019;8;1455;3;N;2;1;1;42848948;387;42920128;387;42848948;387;42893184;387
2019;8;1455;3;N;2;2;1;27084257;775;27467796;775;27113004;775;27534603;790
2019;8;1455;3;N;2;3;1;175672193;33420;188699232;34676;177658586;33712;193121152;35631
2019;8;1455;3;N;2;4;1;5426764;387;5620913;397;5026046;381;5202723;385
2019;8;1455;3;N;2;5;1;64584625;7812;68019251;8003;64438238;7689;68301815;7950
2019;8;1455;3;N;2;6;1;82738596;27071;91036932;28192;83789491;27285;94469587;29304
2019;8;1455;3;N;2;7;1;;;;;140919;32;149803;32
2019;8;1455;3;N;2;8;1;1078883;342;1172449;353;825815;226;875770;226
2019;8;1455;3;N;2;9;1;;;;;;;;
2019;8;1456;3;C;1;1;10;19123580;387;20608113;387;19123580;387;20610118;387
2019;8;1456;3;C;1;2;10;33766212;1548;36180030;1548;33766212;1548;36182804;1548
2019;8;1456;3;C;1;3;10;113758611;12515;122974865;12616;117408483;12773;126866007;12864
2019;8;1456;3;C;1;4;10;6983846;774;7362330;774;6983846;774;7361944;774
2019;8;1456;3;C;1;5;10;;;;;;;;
2019;8;1456;3;C;1;6;10;;;;;;;;
2019;8;1456;3;C;1;7;10;573960;194;713784;194;569971;194;673929;194
2019;8;1456;3;C;1;8;10;64486597;16581;72891995;16607;62457695;15549;71751879;15565
2019;8;1456;3;C;1;9;10;;;;;;;;
2019;8;1456;3;C;2;1;10;50469871;1355;56512565;1355;49866668;1355;55884186;1355
2019;8;1456;3;C;2;2;10;10260399;387;10954205;387;10260399;387;10955095;387
2019;8;1456;3;C;2;3;10;193628160;21970;215240577;22215;185449978;21951;202179854;22191
2019;8;1456;3;C;2;4;10;9828419;1161;10573659;1172;9825916;1161;10503804;1165
2019;8;1456;3;C;2;5;10;;;;;0;0;0;0
2019;8;1456;3;C;2;6;10;;;;;0;0;0;0
2019;8;1456;3;C;2;7;10;26955359;3680;31431153;3889;27294286;3776;31908691;3978
2019;8;1456;3;C;2;8;10;535038362;69951;618771370;70341;501675252;58783;566540293;58913
2019;8;1456;3;C;2;9;10;108044925;6881;126402196;7365;105529483;6783;120414661;7193
2019;8;1457;3;C;1;1;1;0;0;0;0;;;;
2019;8;1457;3;C;1;2;1;22335538;581;23993131;581;22247664;561;23885395;561
2019;8;1457;3;C;1;3;1;9959019;2483;11109108;2552;10728640;2548;12171017;2654
2019;8;1457;3;C;1;4;1;19470614;2896;21312212;2975;20871335;3290;22501420;3290
2019;8;1457;3;C;1;5;1;0;0;0;0;;;;
2019;8;1457;3;C;1;6;1;3169486;916;3510064;933;2005690;614;2280477;631
2019;8;1457;3;C;1;7;1;65274389;21246;80039731;22704;66138644;22291;81054592;23754
2019;8;1457;3;C;1;8;1;0;0;0;0;;;;
2019;8;1457;3;C;1;9;1;5512810;2064;6527611;2167;5746214;2083;6945607;2141
2019;8;1457;3;C;2;1;1;9739827;581;10529760;581;9771338;581;10563553;581
2019;8;1457;3;C;2;2;1;7808662;774;8824009;774;7674520;774;8680155;774
2019;8;1457;3;C;2;3;1;2537928;387;2776684;394;2087961;305;2271090;309
2019;8;1457;3;C;2;4;1;15282389;2864;17659805;3045;15327188;2973;17792008;3164
2019;8;1457;3;C;2;5;1;0;0;0;0;;;;
2019;8;1457;3;C;2;6;1;7967052;1929;9086017;1929;9404098;2251;10675950;2252
2019;8;1457;3;C;2;7;1;113801650;31753;140762052;34250;115011717;32482;141359121;34904
2019;8;1457;3;C;2;8;1;4488463;1161;5959852;1386;4831863;1161;6397719;1401
2019;8;1457;3;C;2;9;1;5694440;1683;6877101;1800;5396726;1677;6647038;1818
2019;8;1458;3;C;1;1;1;9955336;388;10640022;388;10166476;388;10851648;388
2019;8;1458;3;C;1;2;1;12980146;1552;14037107;1557;12914066;1552;13927550;1552
2019;8;1458;3;C;1;3;1;4405001;970;4957574;975;4405001;970;5079401;993
2019;8;1458;3;C;1;4;1;5556955;1487;6998638;1570;5610142;1507;7210727;1629
2019;8;1458;3;C;1;5;1;;;;;;;;
2019;8;1458;3;C;1;6;1;;;;;;;;
2019;8;1458;3;C;1;7;1;;;;;;;;
2019;8;1458;3;C;1;8;1;2756344;964;3703423;1045;2955251;1028;3957724;1106
