ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1; ro ;ho;c;ht
2023;1;910;3;C;1;1;11;35221605;1742;38477041;1748;36095507;1742;39533009;1757
2023;1;910;3;C;1;2;11;56148584;5792;66227998;5985;57002431;5818;66855221;6034
2023;1;910;3;C;1;3;11;53200182;8159;61546443;8362;54940512;8598;62139356;8748
2023;1;910;3;C;1;4;11;46391288;8849;58027189;9079;45926677;8766;56327874;8993
2023;1;910;3;C;1;5;11;246879;103;361675;107;262895;114;426711;121
2023;1;910;3;C;1;6;11;534221;65;573665;65;604179;59;626650;59
2023;1;910;3;C;1;7;11;31196825;10713;43323860;10797;32465633;11226;42271798;11300
2023;1;910;3;C;1;8;11;23179472;5012;29522925;5111;23345042;4921;28605815;5011
2023;1;910;3;C;1;9;11;2561230;771;3784274;848;2545329;768;3557869;820
2023;1;910;3;C;2;1;11;62980748;2129;68767450;2193;66243387;2129;71813734;2170
2023;1;910;3;C;2;2;11;35590569;3251;42465342;3389;36879070;3419;42828441;3508
2023;1;910;3;C;2;3;11;70520276;7946;77663226;8009;69595516;8243;76046954;8311
2023;1;910;3;C;2;4;11;23517746;4244;30710952;4455;24731382;4618;31407524;4844
2023;1;910;3;C;2;5;11;2819832;968;3727488;988;2829832;968;3690992;992
2023;1;910;3;C;2;6;11;;;;;;;;
2023;1;910;3;C;2;7;11;56669672;15312;77642740;15728;59775269;15899;76298431;16228
2023;1;910;3;C;2;8;11;21733932;5921;30054412;6177;22429411;6198;28839672;6367
2023;1;910;3;C;2;9;11;6706840;1742;9399935;1882;6756840;1742;10037267;1942
2023;1;956;3;C;1;1;6;11027931;195;11580479;195;11038694;195;11605722;195
2023;1;956;3;C;1;2;6;7900989;486;9353769;487;7922037;484;9232163;486
2023;1;956;3;C;1;3;6;9954000;1446;10570483;1460;9817613;1420;10360011;1436
2023;1;956;3;C;1;4;6;;;;;;;;
2023;1;956;3;C;1;5;6;;;;;;;;
2023;1;956;3;C;1;6;6;4362576;108;4990711;112;3958173;106;4529956;109
2023;1;956;3;C;1;7;6;;;;;;;;
2023;1;956;3;C;1;8;6;7808295;2627;8954973;2646;7580182;2580;8520653;2624
2023;1;956;3;C;1;9;6;2318162;956;2763419;970;2348657;951;2797590;964
2023;1;956;3;C;2;1;6;7884921;195;8499725;195;7817834;191;8425044;191
2023;1;956;3;C;2;2;6;31845817;2733;38075295;2739;31349757;2737;36922311;2750
2023;1;956;3;C;2;3;6;22161254;2796;24317817;2867;22078756;2837;23526527;2860
2023;1;956;3;C;2;4;6;;;;;;;;
2023;1;956;3;C;2;5;6;2210515;900;3222875;986;2239198;900;3280020;995
2023;1;956;3;C;2;6;6;5081040;140;5424849;140;5517022;140;5871350;140
2023;1;956;3;C;2;7;6;;;;;;;;
2023;1;956;3;C;2;8;6;119917065;29746;133148295;30167;115311100;29195;124991479;29570
2023;1;956;3;C;2;9;6;1654412;545;1973470;558;1782202;593;2133982;608
2023;1;957;2;C;1;1;6;;;;;;;;
2023;1;957;2;C;1;2;6;8952527;1161;9695284;1161;8606325;1161;9273026;1161
2023;1;957;2;C;1;3;6;;;;;;;;
2023;1;957;2;C;1;4;6;1301037;387;1707379;435;1273945;387;1562598;403
2023;1;957;2;C;1;5;6;;;;;;;;
2023;1;957;2;C;1;6;6;;;;;;;;
2023;1;957;2;C;1;7;6;;;;;;;;
2023;1;957;2;C;1;8;6;4336150;1316;5077270;1355;4008830;1142;4669267;1184
2023;1;957;2;C;1;9;6;;;;;;;;
2023;1;957;2;C;2;1;6;17287660;774;18429211;774;16501636;774;17602553;774
2023;1;957;2;C;2;2;6;29855325;2709;33408924;2709;28293770;2709;31930191;2709
2023;1;957;2;C;2;3;6;18483923;3464;23589662;3854;17863572;3373;22657590;3686
2023;1;957;2;C;2;4;6;828583;194;1124578;247;832542;194;1111771;243
2023;1;957;2;C;2;5;6;;;;;;;;
2023;1;957;2;C;2;6;6;;;;;;;;
2023;1;957;2;C;2;7;6;;;;;;;;
