Año;Mes;ID_Empresa;Tamaño;Categoría;Sexo;Grupo;División;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;3;11;3;C;2;8;7;50580308;10051;59020472;10075;52801532;10578;62974431;10701
2019;3;11;3;C;2;9;7;39026242;10334;47023733;10340;34941556;9254;43092207;9342
2019;3;12;3;H;1;1;1;2223885;189;2322096;189;2230985;189;2340184;189
2019;3;12;3;H;1;2;1;6850783;930;7186109;930;6067369;800;6396935;800
2019;3;12;3;H;1;3;1;1224558;380;1318371;380;1258125;375;1378353;375
2019;3;12;3;H;1;4;1;9268072;2602;10946632;2602;9362316;2520;11092068;2520
2019;3;12;3;H;1;5;1;0;0;0;0;;;;
2019;3;12;3;H;1;6;1;0;0;0;0;;;;
2019;3;12;3;H;1;7;1;0;0;0;0;;;;
2019;3;12;3;H;1;8;1;0;0;0;0;;;;
2019;3;12;3;H;1;9;1;0;0;0;0;;;;
2019;3;12;3;H;2;1;1;40180528;1510;44440650;1510;40090631;1510;44078556;1510
2019;3;12;3;H;2;2;1;29613430;4630;31712754;4630;29714704;4625;31865761;4625
2019;3;12;3;H;2;3;1;10750571;2711;12458269;2740;11290776;2752;13032797;2771
2019;3;12;3;H;2;4;1;32396428;8205;38616682;8239;31925511;7938;37570072;7978
2019;3;12;3;H;2;5;1;0;0;0;0;;;;
2019;3;12;3;H;2;6;1;0;0;0;0;;;;
2019;3;12;3;H;2;7;1;0;0;0;0;;;;
2019;3;12;3;H;2;8;1;550425386;93291;687381697;93535;543496219;91577;678521867;91806
2019;3;12;3;H;2;9;1;45492759;12226;58415002;12241;44200965;11965;56369515;11982
2019;3;13;3;C;1;1;1;;;;;;;;
2019;3;13;3;C;1;2;1;2494228;196;2579117;196;2494228;196;2575708;196
2019;3;13;3;C;1;3;1;1634736;378;1716816;378;1544964;358;1626872;358
2019;3;13;3;C;1;4;1;;;;;;;;
2019;3;13;3;C;1;5;1;;;;;;;;
2019;3;13;3;C;1;6;1;;;;;;;;
2019;3;13;3;C;1;7;1;8407907;3600;9011417;3620;8755332;3525;9485087;3534
2019;3;13;3;C;1;8;1;;;;;;;;
2019;3;13;3;C;1;9;1;;;;;;;;
2019;3;13;3;C;2;1;1;4875662;196;4981166;196;4875662;196;4981200;196
2019;3;13;3;C;2;2;1;8282108;899;8583782;899;8717553;978;9107907;986
2019;3;13;3;C;2;3;1;1836132;587;1928192;587;1989506;587;2100128;588
2019;3;13;3;C;2;4;1;8227715;1369;8728542;1388;8092708;1362;8522899;1366
2019;3;13;3;C;2;5;1;800154;196;975705;216;801370;196;996926;220
2019;3;13;3;C;2;6;1;;;;;;;;
2019;3;13;3;C;2;7;1;138098307;53448;160295700;53641;140511682;51674;156053383;51840
2019;3;13;3;C;2;8;1;8139352;1883;9052044;2011;7770046;1753;8296521;1771
2019;3;13;3;C;2;9;1;2730622;1310;2863208;1311;2742230;1268;2910553;1268
2019;3;14;3;C;1;1;7;3626034;194;3799590;194;3798270;194;3977075;194
2019;3;14;3;C;1;2;7;5312370;666;5932223;686;6074150;776;6758327;800
2019;3;14;3;C;1;3;7;5179208;1008;5933104;1025;6152244;1358;7048719;1396
2019;3;14;3;C;1;4;7;;;;;;;;
2019;3;14;3;C;1;5;7;;;;;;;;
2019;3;14;3;C;1;6;7;12517390;582;13031582;582;11729050;582;12258566;582
2019;3;14;3;C;1;7;7;415343;149;495344;150;380730;133;467106;137
2019;3;14;3;C;1;8;7;;;;;;;;
2019;3;14;3;C;1;9;7;;;;;;;;
2019;3;14;3;C;2;1;7;32227286;970;33524744;970;33629894;970;34970103;970
2019;3;14;3;C;2;2;7;36156499;3074;39030693;3147;38897128;3298;42652322;3426
2019;3;14;3;C;2;3;7;23507733;3317;26325122;3393;28716040;4462;32388591;4596
2019;3;14;3;C;2;4;7;;;;;;;;
2019;3;14;3;C;2;5;7;;;;;;;;
2019;3;14;3;C;2;6;7;20270584;776;21043893;776;19418503;776;20210039;776
2019;3;14;3;C;2;7;7;75558664;20377;90735739;21183;93868143;26610;111616080;27833
2019;3;14;3;C;2;8;7;;;;;;;;
2019;3;14;3;C;2;9;7;;;;;;;;
2019;3;15;3;P;1;1;1;383231381;24132;399359741;24132;382268250;25465;397775532;25465
2019;3;15;3;P;1;2;1;755166622;76464;793211081;76494;759439760;77432;798161505;77523
2019;3;15;3;P;1;3;1;95545020;12732;101078933;12778;99305283;13250;104739841;13309
2019;3;15;3;P;1;4;1;439121804;76560;464140326;76950;468996157;78667;495026159;79127
2019;3;15;3;P;1;5;1;;;;;;;;
2019;3;15;3;P;1;6;1;;;;;;;;
2019;3;15;3;P;1;7;1;7366667;2700;7737341;2710;7508348;2722;8138321;2779
2019;3;15;3;P;1;8;1;;;;;;;;
2019;3;15;3;P;1;9;1;;;;;;;;
2019;3;15;3;P;2;1;1;397670677;21756;411733331;21756;405649810;23091;420030995;23091
2019;3;15;3;P;2;2;1;729852186;58726;761381614;58751;713871908;61787;745252918;61838
2019;3;15;3;P;2;3;1;54344251;9365;57669691;9447;55377200;9172;59512347;9394
2019;3;15;3;P;2;4;1;235738903;42012;249435257;42524;243122082;45221;262514553;46628
2019;3;15;3;P;2;5;1;;;;;;;;
2019;3;15;3;P;2;6;1;;;;;;;;
2019;3;15;3;P;2;7;1;7569003;2340;8628421;2444;7031477;2470;8799775;2688
2019;3;15;3;P;2;8;1;;;;;;;;
2019;3;15;3;P;2;9;1;9906694;3240;11095143;3424;9869899;3483;11120888;3683
2019;3;17;1;K;1;1;3;8605949;194;8867528;194;8605949;194;8867561;194
2019;3;17;1;K;1;2;3;;;;;;;;
2019;3;17;1;K;1;3;3;;;;;;;;
2019;3;17;1;K;1;4;3;919994;82;1090183;84;882024;81;1043743;83
2019;3;17;1;K;1;5;3;;;;;;;;
2019;3;17;1;K;1;6;3;;;;;;;;
2019;3;17;1;K;1;7;3;;;;;;;;
2019;3;17;1;K;1;8;3;;;;;;;;
2019;3;17;1;K;1;9;3;;;;;;;;
2019;3;17;1;K;2;1;3;17182283;388;17705442;388;17182283;388;17705507;388
2019;3;17;1;K;2;2;3;30963066;582;31695380;582;30963066;582;31695460;582
2019;3;17;1;K;2;3;3;;;;;;;;
2019;3;17;1;K;2;4;3;6083518;388;6595409;388;6083518;388;6606742;388
2019;3;17;1;K;2;5;3;;;;;;;;
2019;3;17;1;K;2;6;3;;;;;;;;
2019;3;17;1;K;2;7;3;;;;;;;;
2019;3;17;1;K;2;8;3;;;;;;;;
2019;3;17;1;K;2;9;3;;;;;;;;
2019;3;18;3;Q;1;1;1;11853673;946;12498968;946;11853961;946;12650397;958
2019;3;18;3;Q;1;2;1;1017224717;89100;1082485514;90532;1017692849;89100;1087956360;90626
2019;3;18;3;Q;1;3;1;423554808;116547;483962472;119675;422845927;116169;488939856;119439
2019;3;18;3;Q;1;4;1;88333214;27623;104215833;29001;88165815;27434;104992178;28602
2019;3;18;3;Q;1;5;1;;;;;;;;
2019;3;18;3;Q;1;6;1;;;;;;;;
2019;3;18;3;Q;1;7;1;;;;;;;;
2019;3;18;3;Q;1;8;1;;;;;;;;
2019;3;18;3;Q;1;9;1;45342482;17406;58262356;19745;45822333;17596;58473372;19655
2019;3;18;3;Q;2;1;1;7759887;378;7987610;378;7843861;378;8067051;378
2019;3;18;3;Q;2;2;1;1084678474;54524;1129087366;55160;1078573442;54288;1121727096;54873
2019;3;18;3;Q;2;3;1;68764027;20055;81435368;21459;68553376;20055;80420210;20872
2019;3;18;3;Q;2;4;1;25640838;7379;31183072;8122;25655910;7379;31114211;7933
2019;3;18;3;Q;2;5;1;;;;;;;;
2019;3;18;3;Q;2;6;1;;;;;;;;
2019;3;18;3;Q;2;7;1;;;;;;;;
2019;3;18;3;Q;2;8;1;468256;189;603037;216;468256;189;548953;192
2019;3;18;3;Q;2;9;1;52268663;17974;64810032;19868;51671784;17596;64063223;19211
2019;3;19;2;G;1;1;2;;;;;;;;
2019;3;19;2;G;1;2;2;2109967;378;2418078;378;2149984;387;2467390;387
2019;3;19;2;G;1;3;2;1644659;194;1850457;194;1649805;194;1855871;194
2019;3;19;2;G;1;4;2;5544660;2180;7146366;2240;6577997;2503;8346485;2555
2019;3;19;2;G;1;5;2;;;;;;;;
2019;3;19;2;G;1;6;2;;;;;;;;
2019;3;19;2;G;1;7;2;45623706;21387;55132869;21480;44708326;23279;54161335;23316
2019;3;19;2;G;1;8;2;;;;;;;;
2019;3;19;2;G;1;9;2;;;;;;;;
2019;3;19;2;G;2;1;2;8890806;387;9260270;387;8901098;387;9270616;387
2019;3;19;2;G;2;2;2;8041743;1161;9065914;1161;8072619;1161;9098395;1161
2019;3;19;2;G;2;3;2;7385919;935;8127409;935;7475126;968;8262916;976
2019;3;19;2;G;2;4;2;11208005;2516;13660476;2685;11276701;2516;13540974;2671
2019;3;19;2;G;2;5;2;;;;;;;;
2019;3;19;2;G;2;6;2;;;;;;;;
2019;3;19;2;G;2;7;2;22007006;10122;27181849;10267;19267210;9774;24039136;9849
2019;3;19;2;G;2;8;2;;;;;;;;
2019;3;19;2;G;2;9;2;;;;;;;;
2019;3;20;3;O;1;1;1;11993228;1299;12694158;1317;10279042;1324;10993768;1324
2019;3;20;3;O;1;2;1;1418059944;129139;1531296212;135587;1424751258;127199;1545694914;133313
2019;3;20;3;O;1;3;1;425989229;118054;493898455;127599;443578567;115431;524187389;126713
2019;3;20;3;O;1;4;1;172674431;55095;196018724;57757;180606344;52516;203811540;54609
2019;3;20;3;O;1;5;1;;;;;;;;
2019;3;20;3;O;1;6;1;;;;;;;;
2019;3;20;3;O;1;7;1;;;;;;;;
2019;3;20;3;O;1;8;1;1089475;378;1793479;509;1103862;378;1705451;512
2019;3;20;3;O;1;9;1;91295618;34182;114044568;39003;96449439;32732;120085668;37224
2019;3;20;3;O;2;1;1;20126958;710;20578897;710;19083833;653;19738578;653
2019;3;20;3;O;2;2;1;1383373364;83384;1460189512;87563;1399282121;82569;1474766334;86375
2019;3;20;3;O;2;3;1;91751891;21954;106696121;24096;92526359;21594;109991127;24183
2019;3;20;3;O;2;4;1;35940893;10040;41991151;10748;36669543;9466;43438113;10338
2019;3;20;3;O;2;5;1;;;;;;;;
2019;3;20;3;O;2;6;1;;;;;;;;
2019;3;20;3;O;2;7;1;;;;;;;;
2019;3;20;3;O;2;8;1;33022808;9542;43018691;11342;33730396;9346;44022672;11407
2019;3;20;3;O;2;9;1;67028729;20881;89616047;24422;69236347;20799;90183206;23854
2019;3;21;3;O;1;1;1;;;;;;;;
2019;3;21;3;O;1;2;1;322566480;28853;346296559;28929;317811348;28380;350469711;28599
2019;3;21;3;O;1;3;1;;;;;;;;
2019;3;21;3;O;1;4;1;78619738;13812;82047724;13870;80653684;13812;87193991;13969
2019;3;21;3;O;1;5;1;;;;;;;;
2019;3;21;3;O;1;6;1;;;;;;;;
2019;3;21;3;O;1;7;1;;;;;;;;
2019;3;21;3;O;1;8;1;;;;;;;;
2019;3;21;3;O;1;9;1;;;;;;;;
2019;3;21;3;O;2;1;1;9937063;378;10153490;378;10662240;378;11341512;378
2019;3;21;3;O;2;2;1;747302504;59188;805853823;59401;753625313;59030;847608614;59497
2019;3;21;3;O;2;3;1;;;;;;;;
2019;3;21;3;O;2;4;1;59436847;11730;70332316;11760;60645591;11730;74297732;11884
2019;3;21;3;O;2;5;1;;;;;;;;
2019;3;21;3;O;2;6;1;;;;;;;;
2019;3;21;3;O;2;7;1;;;;;;;;
2019;3;21;3;O;2;8;1;1382000;378;1914828;378;1382000;378;1481382;378
2019;3;21;3;O;2;9;1;;;;;;;;
2019;3;22;1;K;1;1;3;4177048;194;4322957;194;4182194;194;4328122;194
2019;3;22;1;K;1;2;3;15881247;967;16908563;967;17651271;967;18678446;967
2019;3;22;1;K;1;3;3;;;;;;;;
2019;3;22;1;K;1;4;3;1401684;194;1535805;194;1406830;194;1540192;194
2019;3;22;1;K;1;5;3;;;;;;;;
2019;3;22;1;K;1;6;3;;;;;;;;
2019;3;22;1;K;1;7;3;;;;;;;;
2019;3;22;1;K;1;8;3;;;;;;;;
2019;3;22;1;K;1;9;3;;;;;;;;
2019;3;22;1;K;2;1;3;15880737;387;16224965;387;15978189;387;16322486;387
2019;3;22;1;K;2;2;3;45998454;1935;47726930;1935;46049914;1935;47781268;1935
2019;3;22;1;K;2;3;3;;;;;;;;
2019;3;22;1;K;2;4;3;1411084;194;1490207;194;1416233;194;1495500;194
2019;3;22;1;K;2;5;3;;;;;;;;
2019;3;22;1;K;2;6;3;;;;;;;;
2019;3;22;1;K;2;7;3;;;;;;;;
2019;3;22;1;K;2;8;3;;;;;;;;
