ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;3;961;3;C;1;1;1;17231934;337;17606194;337;17292079;338;17671552;338
2023;3;961;3;C;1;2;1;;;;;;;;
2023;3;961;3;C;1;3;1;;;;;;;;
2023;3;961;3;C;1;4;1;;;;;;;;
2023;3;961;3;C;1;5;1;66282644;3858;68202707;3858;70214861;3934;73260482;3973
2023;3;961;3;C;1;6;1;;;;;;;;
2023;3;961;3;C;1;7;1;22988414;2483;24387766;2484;22980345;2493;24551972;2493
2023;3;961;3;C;1;8;1;14287927;1413;15007832;1421;14159215;1413;15015118;1421
2023;3;961;3;C;1;9;1;6977677;959;8439811;1048;6801505;927;8275226;1000
2023;3;961;3;C;2;1;1;78402933;1193;79567505;1193;79355944;1181;80526620;1181
2023;3;961;3;C;2;2;1;1484789;202;1628780;202;1501196;200;1665714;200
2023;3;961;3;C;2;3;1;;;;;;;;
2023;3;961;3;C;2;4;1;;;;;;;;
2023;3;961;3;C;2;5;1;96772417;5304;99321317;5332;96837850;5205;97735820;5205
2023;3;961;3;C;2;6;1;;;;;;;;
2023;3;961;3;C;2;7;1;181817597;17337;223420733;18892;182667649;17176;225778178;18709
2023;3;961;3;C;2;8;1;125130159;8847;133894840;9026;126221596;8831;135719603;9022
2023;3;961;3;C;2;9;1;246146822;40985;303906435;43761;249264038;40737;309030776;43366
2023;3;967;3;C;1;1;1;25035323;1355;26014989;1355;25124171;1355;26043851;1355
2023;3;967;3;C;1;2;1;;;;;;;;
2023;3;967;3;C;1;3;1;24698717;3328;28125202;3410;27333955;3561;31389352;3656
2023;3;967;3;C;1;4;1;55830410;10922;68113615;11273;57266413;11064;69714800;11376
2023;3;967;3;C;1;5;1;;;;;;;;
2023;3;967;3;C;1;6;1;;;;;;;;
2023;3;967;3;C;1;7;1;37184388;8075;42569384;8167;37553779;8533;42763779;8567
2023;3;967;3;C;1;8;1;;;;;;;;
2023;3;967;3;C;1;9;1;26113242;6044;31130239;6227;26899401;6282;32493035;6479
2023;3;967;3;C;2;1;1;154457063;5999;161294026;5999;153317939;5999;160185349;5999
2023;3;967;3;C;2;2;1;;;;;;;;
2023;3;967;3;C;2;3;1;139713253;17464;159746973;18066;137859722;16929;157806698;17407
2023;3;967;3;C;2;4;1;62691331;8243;70843473;8463;65296433;8553;73369698;8729
2023;3;967;3;C;2;5;1;;;;;;;;
2023;3;967;3;C;2;6;1;;;;;;;;
2023;3;967;3;C;2;7;1;191694178;36978;212297307;37577;185998141;38468;210455233;38883
2023;3;967;3;C;2;8;1;;;;;;;;
