ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;12;457;3;C;1;7;6;6714319;1434;8493414;1443;8371945;1712;10617051;1742
2023;12;457;3;C;1;8;6;;;;;;;;
2023;12;457;3;C;1;9;6;;;;;;;;
2023;12;457;3;C;2;1;6;;;;;;;;
2023;12;457;3;C;2;2;6;31032015;1550;32743035;1550;29892648;1473;31803340;1473
2023;12;457;3;C;2;3;6;;;;;;;;
2023;12;457;3;C;2;4;6;51434710;7364;59881408;7421;53999255;7545;64691283;7704
2023;12;457;3;C;2;5;6;;;;;;;;
2023;12;457;3;C;2;6;6;;;;;;;;
2023;12;457;3;C;2;7;6;232968537;49090;289067721;49672;256236188;52248;318414594;52687
2023;12;457;3;C;2;8;6;122342777;20052;147327963;20294;120573917;18806;146997978;18915
2023;12;457;3;C;2;9;6;;;;;;;;
2023;12;487;3;C;1;1;6;3032083;194;3217404;194;3032083;194;3223908;194
2023;12;487;3;C;1;2;6;;;;;917889;194;1035180;194
2023;12;487;3;C;1;3;6;5043332;774;6055286;823;5140332;774;6135795;814
2023;12;487;3;C;1;4;6;7689289;1284;9381821;1343;7643581;1342;9163914;1379
2023;12;487;3;C;1;5;6;;;;;;;;
2023;12;487;3;C;1;6;6;;;;;;;;
2023;12;487;3;C;1;7;6;;;;;;;;
2023;12;487;3;C;1;8;6;;;;;;;;
2023;12;487;3;C;1;9;6;15994552;3996;21029923;4298;17622672;4144;23637588;4680
2023;12;487;3;C;2;1;6;15652520;774;16311448;774;15652520;774;16335483;774
2023;12;487;3;C;2;2;6;12412073;1548;14169494;1584;10746668;1258;12184287;1289
2023;12;487;3;C;2;3;6;15271210;2393;19335553;2666;14670399;2316;18574836;2543
2023;12;487;3;C;2;4;6;13219326;2322;16846621;2511;13447133;2322;16967383;2483
2023;12;487;3;C;2;5;6;6573708;1690;9243488;1964;6810584;1690;9765434;2047
2023;12;487;3;C;2;6;6;;;;;;;;
2023;12;487;3;C;2;7;6;4772459;968;5984402;1022;5001569;968;6410734;1056
2023;12;487;3;C;2;8;6;13335670;2516;17068893;2790;13449197;2496;17552878;2821
2023;12;487;3;C;2;9;6;126030637;27122;161401724;29571;125315495;26831;161888650;29789
2023;12;677;3;C;1;1;1;;;;;;;;
2023;12;677;3;C;1;2;1;;;;;;;;
2023;12;677;3;C;1;3;1;4075544;774;4312060;774;4075544;774;4395762;774
2023;12;677;3;C;1;4;1;14872083;4463;16735010;4541;15984047;4773;18225693;4861
2023;12;677;3;C;1;5;1;6309750;2094;7425319;2141;7066750;2172;8454009;2273
2023;12;677;3;C;1;6;1;16496563;5616;19279521;5879;17061654;5758;19924615;5994
2023;12;677;3;C;1;7;1;9226375;2857;10859289;2964;9108977;2812;10799145;2914
2023;12;677;3;C;1;8;1;;;;;;;;
2023;12;677;3;C;1;9;1;12370500;4014;13920349;4104;13204368;4304;15110634;4461
2023;12;677;3;C;2;1;1;;;;;;;;
2023;12;677;3;C;2;2;1;;;;;;;;
2023;12;677;3;C;2;3;1;1358304;194;1406802;194;1358304;194;1431783;194
2023;12;677;3;C;2;4;1;23148593;6018;26192259;6160;24181174;6231;27895672;6418
2023;12;677;3;C;2;5;1;5971666;1898;7519283;2137;6816538;2189;8484611;2429
2023;12;677;3;C;2;6;1;9804688;3193;11295880;3286;10999498;3386;12884084;3538
2023;12;677;3;C;2;7;1;8636875;2645;10817077;2800;9394770;2877;11472521;2995
2023;12;677;3;C;2;8;1;749375;194;879049;194;749375;194;946204;194
2023;12;677;3;C;2;9;1;7281834;2503;8479939;2625;8083640;2780;9393269;2894
2023;12;910;3;C;1;1;11;37856328;1729;41233160;1734;37475370;1742;41030078;1755
2023;12;910;3;C;1;2;11;50657563;5392;60886272;5616;50694403;5295;59392135;5435
2023;12;910;3;C;1;3;11;60141618;8791;68165465;8958;54918543;8669;63078885;8879
2023;12;910;3;C;1;4;11;47005098;9030;58448444;9279;49937968;9256;62283016;9572
2023;12;910;3;C;1;5;11;294363;120;473077;126;321024;120;490215;127
2023;12;910;3;C;1;6;11;286846;39;318798;39;352541;37;382938;37
2023;12;910;3;C;1;7;11;36917855;12320;49360314;12400;36603988;12261;49862296;12387
2023;12;910;3;C;1;8;11;19262460;4096;24311708;4197;20858816;4489;25840840;4566
2023;12;910;3;C;1;9;11;2540604;735;3446928;781;2623856;768;3602097;838
2023;12;910;3;C;2;1;11;68328909;2129;74367908;2183;68364939;2129;74654042;2209
