ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2022;10;457;3;C;1;5;6;;;;;;;;
2022;10;457;3;C;1;6;6;;;;;;;;
2022;10;457;3;C;1;7;6;2199043;485;2850705;485;2192580;504;2830330;504
2022;10;457;3;C;1;8;6;;;;;;;;
2022;10;457;3;C;1;9;6;;;;;;;;
2022;10;457;3;C;2;1;6;;;;;;;;
2022;10;457;3;C;2;2;6;28358553;1550;29904103;1550;28261676;1550;29891994;1550
2022;10;457;3;C;2;3;6;;;;;;;;
2022;10;457;3;C;2;4;6;44271788;6977;52444319;7015;46134081;7261;54548116;7339
2022;10;457;3;C;2;5;6;;;;;;;;
2022;10;457;3;C;2;6;6;;;;;;;;
2022;10;457;3;C;2;7;6;167480027;39529;212958963;39677;164614148;39387;206704900;39505
2022;10;457;3;C;2;8;6;94455894;17933;117822318;18063;93195292;17746;114957974;17877
2022;10;457;3;C;2;9;6;;;;;;;;
2022;10;487;3;C;1;1;6;3008333;194;3173472;194;3008333;194;3159870;194
2022;10;487;3;C;1;2;6;2018333;194;2133951;194;964333;84;1064179;84
2022;10;487;3;C;1;3;6;4155332;774;4523263;784;4228332;774;4543268;778
2022;10;487;3;C;1;4;6;6048954;1161;6463690;1171;5904621;1155;6303172;1180
2022;10;487;3;C;1;5;6;;;;;;;;
2022;10;487;3;C;1;6;6;;;;;;;;
2022;10;487;3;C;1;7;6;;;;;;;;
2022;10;487;3;C;1;8;6;;;;;;;;
2022;10;487;3;C;1;9;6;23344093;7047;26702507;7131;24946406;7472;28717252;7691
2022;10;487;3;C;2;1;6;15483366;774;16175339;774;15876205;774;16520055;774
2022;10;487;3;C;2;2;6;9419748;1161;10074040;1161;9524627;1103;10126051;1103
2022;10;487;3;C;2;3;6;12913700;2154;14378143;2256;13054683;2206;14793931;2344
2022;10;487;3;C;2;4;6;14334032;2586;15572712;2638;15246514;2706;16627990;2782
2022;10;487;3;C;2;5;6;5660530;1587;7311764;1853;5946896;1742;7521716;1999
2022;10;487;3;C;2;6;6;;;;;;;;
2022;10;487;3;C;2;7;6;7548355;1919;8497750;2023;7185780;1729;8239840;1862
2022;10;487;3;C;2;8;6;10519091;2322;12083520;2526;10571854;2322;12593169;2626
2022;10;487;3;C;2;9;6;123842595;30474;142003880;31960;130124757;30796;152360869;33330
2022;10;677;3;C;1;1;1;;;;;;;;
2022;10;677;3;C;1;2;1;;;;;;;;
2022;10;677;3;C;1;3;1;2048747;343;2203687;343;2172173;353;2340917;353
2022;10;677;3;C;1;4;1;18777908;6945;20986406;6993;15331826;5440;17419089;5523
2022;10;677;3;C;1;5;1;10805334;4666;12555000;4697;9070558;3854;10815617;3946
2022;10;677;3;C;1;6;1;14797802;6020;17579096;6264;10906130;4306;13112332;4486
2022;10;677;3;C;1;7;1;8226670;3483;9646848;3512;4828779;1940;6039946;2006
2022;10;677;3;C;1;8;1;;;;;;;;
2022;10;677;3;C;1;9;1;16073799;6278;18554101;6408;11782147;4323;13931725;4474
2022;10;677;3;C;2;1;1;;;;;;;;
2022;10;677;3;C;2;2;1;;;;;;;;
2022;10;677;3;C;2;3;1;1954635;420;2082985;420;1189050;194;1234620;194
2022;10;677;3;C;2;4;1;23700991;7138;27440492;7334;20546741;6051;24034466;6271
2022;10;677;3;C;2;5;1;10212835;3849;12191463;4014;8963953;3403;11275622;3708
2022;10;677;3;C;2;6;1;11514782;4944;13210808;4991;8708680;3522;10242315;3599
2022;10;677;3;C;2;7;1;8037922;3096;10002163;3193;5948338;2046;7744018;2172
2022;10;677;3;C;2;8;1;515625;148;610169;148;703125;194;823988;194
2022;10;677;3;C;2;9;1;6206761;2408;7426521;2488;5747614;2260;7147674;2439
2022;10;910;3;C;1;1;11;34474912;1742;37541501;1744;34369178;1742;37410821;1744
2022;10;910;3;C;1;2;11;53082922;6095;62350200;6313;57344954;6211;66677875;6418
2022;10;910;3;C;1;3;11;53302212;8250;60112992;8476;54923333;8385;61850356;8614
2022;10;910;3;C;1;4;11;38837446;7914;47680379;8110;40702080;8301;49708192;8547
2022;10;910;3;C;1;5;11;256774;103;389707;107;244582;103;372826;108
2022;10;910;3;C;1;6;11;1135441;194;1218435;194;563099;67;595906;67
2022;10;910;3;C;1;7;11;23476464;8985;31687663;9104;25043894;9501;33530296;9712
2022;10;910;3;C;1;8;11;20751857;5063;25841904;5180;20804039;4999;25653837;5101
2022;10;910;3;C;1;9;11;2242779;768;3088295;822;2256112;774;3186189;851
2022;10;910;3;C;2;1;11;62476653;2129;67970611;2181;62499716;2103;68088015;2164
2022;10;910;3;C;2;2;11;39738263;3728;46091380;3832;36127795;3464;41815956;3570
2022;10;910;3;C;2;3;11;63523041;7869;69476592;7965;65870529;7908;71683147;7994
2022;10;910;3;C;2;4;11;21156960;4225;27150239;4409;21728348;4367;27911644;4579
2022;10;910;3;C;2;5;11;2108975;774;2693582;789;1671454;658;2182608;675
2022;10;910;3;C;2;6;11;;;;;;;;
2022;10;910;3;C;2;7;11;53115080;15641;69122794;15946;53933415;15841;70126411;16262
2022;10;910;3;C;2;8;11;18502063;5457;24635840;5706;19020417;5766;24585467;5952
2022;10;910;3;C;2;9;11;5813281;1690;7957603;1826;6005649;1742;8677413;1907
2022;10;956;3;C;1;1;6;10305150;183;10824985;183;10277179;180;10789891;180
2022;10;956;3;C;1;2;6;7192506;447;8532703;448;7527097;468;8881966;469
2022;10;956;3;C;1;3;6;9972621;1503;10777221;1529;10386439;1545;11190990;1559
2022;10;956;3;C;1;4;6;;;;;;;;
2022;10;956;3;C;1;5;6;;;;;;;;
2022;10;956;3;C;1;6;6;3554403;99;4065399;101;3633928;98;4134002;100
2022;10;956;3;C;1;7;6;;;;;;;;
2022;10;956;3;C;1;8;6;6933419;2319;8046979;2345;6981568;2346;8257182;2430
2022;10;956;3;C;1;9;6;2395210;973;2841720;981;2312822;968;2729539;981
2022;10;956;3;C;2;1;6;7597331;192;8199061;192;7901198;193;8510349;193
2022;10;956;3;C;2;2;6;29587425;2671;35443000;2675;30465591;2679;36376617;2691
2022;10;956;3;C;2;3;6;21989041;2837;24128193;2870;22091623;2843;24832008;2937
2022;10;956;3;C;2;4;6;;;;;;;;
2022;10;956;3;C;2;5;6;2160621;878;3185293;968;2178195;900;3249284;1015
2022;10;956;3;C;2;6;6;5540901;134;5838075;134;5651659;134;5932206;134
2022;10;956;3;C;2;7;6;;;;;;;;
2022;10;956;3;C;2;8;6;117256317;29669;131518099;29940;114287926;29742;130199581;30527
2022;10;956;3;C;2;9;6;1614026;534;1893815;540;1612120;535;1908798;549
2022;10;957;2;C;1;1;6;;;;;;;;
2022;10;957;2;C;1;2;6;7391120;968;7999130;968;7032358;968;7582732;968
2022;10;957;2;C;1;3;6;;;;;;;;
2022;10;957;2;C;1;4;6;1268692;387;1543122;397;1272765;387;1556235;402
2022;10;957;2;C;1;5;6;;;;;;;;
2022;10;957;2;C;1;6;6;;;;;;;;
2022;10;957;2;C;1;7;6;;;;;;;;
2022;10;957;2;C;1;8;6;4162808;1296;4871211;1332;4095628;1238;4741349;1251
2022;10;957;2;C;1;9;6;;;;;;;;
2022;10;957;2;C;2;1;6;16485800;774;17512265;774;17597460;774;18702984;774
2022;10;957;2;C;2;2;6;33775866;3045;37906383;3045;32670335;2890;36549610;2890
2022;10;957;2;C;2;3;6;18406209;3367;23031701;3649;18386554;3489;23469907;3859
2022;10;957;2;C;2;4;6;828583;194;1019958;219;828583;194;1039986;226
2022;10;957;2;C;2;5;6;;;;;;;;
2022;10;957;2;C;2;6;6;;;;;;;;
2022;10;957;2;C;2;7;6;;;;;;;;
2022;10;957;2;C;2;8;6;74268204;19924;86892825;20668;74364446;19808;86435533;20592
2022;10;957;2;C;2;9;6;;;;;;;;
2022;10;961;3;C;1;1;1;16175272;358;16526781;358;16643678;369;16952136;369
2022;10;961;3;C;1;2;1;;;;;;;;
2022;10;961;3;C;1;3;1;;;;;;;;
2022;10;961;3;C;1;4;1;;;;;;;;
2022;10;961;3;C;1;5;1;61102314;3498;63593542;3546;61574025;3619;65168974;3624
2022;10;961;3;C;1;6;1;;;;;;;;
2022;10;961;3;C;1;7;1;21735173;2490;23699965;2490;21802639;2519;23638503;2525
2022;10;961;3;C;1;8;1;11982808;1245;12800626;1245;12356162;1269;13175156;1270
2022;10;961;3;C;1;9;1;4692523;675;5718467;721;4980731;710;6171440;760
2022;10;961;3;C;2;1;1;80701852;1265;82380991;1265;81225125;1260;82530823;1260
2022;10;961;3;C;2;2;1;1326267;186;1470303;186;1357309;186;1499634;186
2022;10;961;3;C;2;3;1;;;;;;;;
2022;10;961;3;C;2;4;1;;;;;;;;
2022;10;961;3;C;2;5;1;95147189;5672;103996689;5918;97026192;5738;104665008;5885
2022;10;961;3;C;2;6;1;;;;;;;;
2022;10;961;3;C;2;7;1;161973806;16389;203491052;17822;162893967;16604;204248441;18219
2022;10;961;3;C;2;8;1;123836651;8949;134427704;9086;123979255;8978;134163086;9192
2022;10;961;3;C;2;9;1;191316809;33131;239238723;35217;201078439;33875;251470558;36147
2022;10;967;3;C;1;1;1;29940945;1548;31432256;1548;30869510;1548;32302398;1548
2022;10;967;3;C;1;2;1;;;;;;;;
2022;10;967;3;C;1;3;1;25718868;3200;29084494;3256;24626211;3232;27619541;3267
2022;10;967;3;C;1;4;1;49306491;9714;60997611;10017;49953411;9836;59776669;10056
2022;10;967;3;C;1;5;1;;;;;;;;
2022;10;967;3;C;1;6;1;;;;;;;;
2022;10;967;3;C;1;7;1;35183441;7153;40982159;7205;33745758;7379;38368059;7404
2022;10;967;3;C;1;8;1;;;;;;;;
2022;10;967;3;C;1;9;1;22533400;5440;27571317;5674;24672715;5940;29326502;6077
2022;10;967;3;C;2;1;1;136907234;6192;143554323;6192;146702395;6192;152932138;6192
2022;10;967;3;C;2;2;1;;;;;;;;
2022;10;967;3;C;2;3;1;173323317;16858;195397667;17376;158740428;17497;177924090;17938
2022;10;967;3;C;2;4;1;67233426;9056;76962924;9270;61070656;8662;68451274;8801
2022;10;967;3;C;2;5;1;;;;;;;;
2022;10;967;3;C;2;6;1;;;;;;;;
2022;10;967;3;C;2;7;1;199825398;37778;229637751;38386;194443120;38423;218662947;38795
2022;10;967;3;C;2;8;1;;;;;;;;
2022;10;967;3;C;2;9;1;193996837;43918;233922020;45391;188294100;44174;220607545;45038
2022;10;971;3;C;1;1;1;;;;;;;;
2022;10;971;3;C;1;2;1;8300094;748;9870831;784;8119874;645;9892512;682
2022;10;971;3;C;1;3;1;11513418;1754;14292457;1832;12840409;1929;16274445;2025
2022;10;971;3;C;1;4;1;34161219;3818;39182255;3902;30802759;3290;35222092;3370
2022;10;971;3;C;1;5;1;;;;;;;;
2022;10;971;3;C;1;6;1;2089060;581;3282176;706;3789865;968;5005743;1071
2022;10;971;3;C;1;7;1;90534476;25671;125307174;27588;85597409;24291;123537643;26465
2022;10;971;3;C;1;8;1;;;;;;;;
2022;10;971;3;C;1;9;1;1120212;194;1380175;197;1039431;194;1348439;201
2022;10;971;3;C;2;1;1;73212762;1742;76230927;1742;76179385;1935;78712827;1935
2022;10;971;3;C;2;2;1;51182958;3483;57942239;3546;50050739;3477;57010819;3570
2022;10;971;3;C;2;3;1;62003605;7875;71863013;8078;60432502;8282;70318649;8469
2022;10;971;3;C;2;4;1;15478379;2709;19392665;2822;13796258;2445;17574669;2581
2022;10;971;3;C;2;5;1;;;;;;;;
2022;10;971;3;C;2;6;1;5041574;1161;8223966;1469;5998418;1355;7884569;1538
2022;10;971;3;C;2;7;1;181059040;48691;246924492;51957;181170846;48762;259141688;53919
2022;10;971;3;C;2;8;1;55108668;12152;75544080;13263;53752414;11894;70918407;12561
2022;10;971;3;C;2;9;1;10776444;2322;14611933;2560;10550820;2232;14202314;2486
2022;10;976;3;C;1;1;1;;;;;;;;
2022;10;976;3;C;1;2;1;23679053;1967;25437774;1985;27872258;2322;29945481;2354
2022;10;976;3;C;1;3;1;11719454;1742;13210609;1833;10723660;1496;11987571;1584
2022;10;976;3;C;1;4;1;4383891;580;4623043;580;4383891;580;4593025;580
2022;10;976;3;C;1;5;1;;;;;;;;
2022;10;976;3;C;1;6;1;;;;;;;;
2022;10;976;3;C;1;7;1;2562520;580;2815574;598;2700601;626;2974267;646
2022;10;976;3;C;1;8;1;;;;;;;;
2022;10;976;3;C;1;9;1;;;;;;;;
