ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;9;910;3;C;1;7;11;32466897;10946;44438354;11038;34811007;11687;46081159;11764
2023;9;910;3;C;1;8;11;20979070;4773;26441389;4835;21219319;4773;26490161;4848
2023;9;910;3;C;1;9;11;2966651;922;4027887;988;3017999;935;4140293;989
2023;9;910;3;C;2;1;11;67622353;2129;74047754;2203;69129860;2129;75177789;2178
2023;9;910;3;C;2;2;11;40151707;3548;47240099;3677;40990579;3599;47131297;3690
2023;9;910;3;C;2;3;11;72630122;8256;80311606;8366;71072800;8411;77398917;8444
2023;9;910;3;C;2;4;11;27041189;4631;35073763;4908;27093122;4644;34530264;4854
2023;9;910;3;C;2;5;11;1665505;581;2236923;585;1665505;581;2233109;596
2023;9;910;3;C;2;6;11;;;;;;;;
2023;9;910;3;C;2;7;11;58044295;15125;78474522;15528;57149876;14551;75470923;14936
2023;9;910;3;C;2;8;11;21970630;5747;30833569;6154;21781662;5586;29483183;5826
2023;9;910;3;C;2;9;11;6426186;1600;9062772;1755;7048565;1735;9315843;1855
2023;9;956;3;C;1;1;6;8334824;168;8848714;168;8165049;169;8660484;169
2023;9;956;3;C;1;2;6;8271105;469;9747615;471;8166924;457;9613234;459
2023;9;956;3;C;1;3;6;9889704;1430;10609427;1446;9392537;1413;9965312;1422
2023;9;956;3;C;1;4;6;;;;;;;;
2023;9;956;3;C;1;5;6;;;;;;;;
2023;9;956;3;C;1;6;6;3390550;87;3915308;89;3443720;87;4023423;89
2023;9;956;3;C;1;7;6;;;;;;;;
2023;9;956;3;C;1;8;6;7786933;2528;8963311;2556;7948794;2598;9009981;2614
2023;9;956;3;C;1;9;6;2096683;759;2523152;768;2111042;764;2583998;774
2023;9;956;3;C;2;1;6;7686478;174;8290323;174;7520596;172;8119910;172
2023;9;956;3;C;2;2;6;31072094;2408;36964751;2414;31202524;2339;36977100;2341
2023;9;956;3;C;2;3;6;22888001;2628;25133990;2689;22643363;2522;24519172;2555
2023;9;956;3;C;2;4;6;;;;;;;;
2023;9;956;3;C;2;5;6;2230165;860;3321710;937;2408042;898;3671512;996
2023;9;956;3;C;2;6;6;3286192;111;3600926;111;3358943;111;3712264;111
2023;9;956;3;C;2;7;6;;;;;;;;
2023;9;956;3;C;2;8;6;117715333;26401;130977340;26888;123576038;26797;135329149;27074
2023;9;956;3;C;2;9;6;1666485;507;2006365;517;1649546;505;1990820;512
2023;9;957;2;C;1;1;6;;;;;;;;
2023;9;957;2;C;1;2;6;8414681;1161;9103808;1161;9781065;1161;10560615;1161
2023;9;957;2;C;1;3;6;;;;;;;;
2023;9;957;2;C;1;4;6;1276972;387;1583357;407;1296449;387;1590980;402
2023;9;957;2;C;1;5;6;;;;;;;;
2023;9;957;2;C;1;6;6;;;;;;;;
2023;9;957;2;C;1;7;6;;;;;;;;
2023;9;957;2;C;1;8;6;3077755;909;3751010;957;3202041;916;3897742;965
2023;9;957;2;C;1;9;6;;;;;;;;
2023;9;957;2;C;2;1;6;14916806;774;15951798;774;14230800;774;15239825;774
2023;9;957;2;C;2;2;6;24935312;2290;28031900;2290;22083287;2006;24631153;2006
2023;9;957;2;C;2;3;6;15950684;2980;21130139;3372;15461597;2941;21053907;3437
2023;9;957;2;C;2;4;6;860406;194;1167754;247;868322;194;1204204;253
2023;9;957;2;C;2;5;6;;;;;;;;
2023;9;957;2;C;2;6;6;;;;;;;;
2023;9;957;2;C;2;7;6;;;;;;;;
2023;9;957;2;C;2;8;6;48378409;13119;57450734;13826;51545713;13358;61275308;14163
2023;9;957;2;C;2;9;6;;;;;;;;
2023;9;961;3;C;1;1;1;17284513;370;17658408;370;22882428;555;23479316;555
2023;9;961;3;C;1;2;1;;;;;;;;
2023;9;961;3;C;1;3;1;;;;;5359166;370;5709263;370
2023;9;961;3;C;1;4;1;;;;;;;;
2023;9;961;3;C;1;5;1;76104397;4068;79795533;4068;68735141;3698;72312572;3698
2023;9;961;3;C;1;6;1;;;;;;;;
2023;9;961;3;C;1;7;1;24690267;2404;26924681;2434;23771973;2404;25975817;2404
2023;9;961;3;C;1;8;1;11464253;925;12219317;925;12575916;1109;13485615;1109
2023;9;961;3;C;1;9;1;7848097;1294;9289407;1319;7032358;1294;8113668;1298
2023;9;961;3;C;2;1;1;71978961;1294;73119312;1294;72528024;1297;73677705;1297
2023;9;961;3;C;2;2;1;1451883;181;1597204;181;1465147;184;1609415;184
2023;9;961;3;C;2;3;1;;;;;1859966;185;2965802;230
2023;9;961;3;C;2;4;1;751534;185;874284;185;742535;180;865681;180
2023;9;961;3;C;2;5;1;106630813;6287;113565808;6322;108399732;6287;114390567;6287
2023;9;961;3;C;2;6;1;;;;;;;;
2023;9;961;3;C;2;7;1;176409618;16271;209033453;17141;180638326;16530;214839400;17387
2023;9;961;3;C;2;8;1;138098540;9245;146605965;9307;141983975;9409;150117404;9445
2023;9;961;3;C;2;9;1;222243550;30693;251461481;31539;225149652;30878;260043004;31503
2023;9;967;3;C;1;1;1;30560093;1742;32121090;1742;30459521;1742;32191824;1742
2023;9;967;3;C;1;2;1;;;;;;;;
2023;9;967;3;C;1;3;1;26772080;3206;30472109;3284;29115819;3206;33193995;3292
2023;9;967;3;C;1;4;1;66683747;12109;79594307;12409;71955370;12451;87952687;12928
2023;9;967;3;C;1;5;1;;;;;;;;
2023;9;967;3;C;1;6;1;;;;;;;;
2023;9;967;3;C;1;7;1;42465402;8514;48161519;8577;44739088;8372;51655003;8422
2023;9;967;3;C;1;8;1;;;;;;;;
2023;9;967;3;C;1;9;1;27067251;6515;32981590;6699;28793589;6656;35965836;6983
2023;9;967;3;C;2;1;1;147579786;5805;154209205;5805;147435145;5805;154300252;5805
2023;9;967;3;C;2;2;1;;;;;;;;
2023;9;967;3;C;2;3;1;151543711;17219;171710532;17739;169327893;17651;192384276;18197
2023;9;967;3;C;2;4;1;67497886;8559;75741170;8734;67164646;8501;76912980;8745
2023;9;967;3;C;2;5;1;;;;;;;;
2023;9;967;3;C;2;6;1;;;;;;;;
2023;9;967;3;C;2;7;1;206353375;39377;232718162;39713;220949960;39771;252635268;40209
2023;9;967;3;C;2;8;1;752854;194;964926;223;728286;194;895423;197
2023;9;967;3;C;2;9;1;212988358;47663;255302602;49019;228523486;48579;279661299;50457
2023;9;971;3;C;1;1;1;;;;;;;;
2023;9;971;3;C;1;2;1;14075480;1355;18196337;1448;16987853;1683;20070778;1737
2023;9;971;3;C;1;3;1;24376769;4296;34901820;4762;24334511;4431;32417375;4804
2023;9;971;3;C;1;4;1;35163333;3457;41713076;3627;34172610;3483;39003611;3589
2023;9;971;3;C;1;5;1;894386;194;1220701;202;870352;193;1070134;193
2023;9;971;3;C;1;6;1;3223715;735;4589486;767;3720994;877;5218662;960
2023;9;971;3;C;1;7;1;97137075;25323;144116079;27120;92257616;24722;129649715;26287
2023;9;971;3;C;1;8;1;2674509;387;4369952;481;2446884;387;3570764;431
2023;9;971;3;C;1;9;1;1408331;264;1890998;264;872042;193;1080785;194
2023;9;971;3;C;2;1;1;78030160;1935;80238089;1935;78030160;1935;80228113;1935
2023;9;971;3;C;2;2;1;57202445;4715;67925823;4859;66327346;4805;74755324;4896
2023;9;971;3;C;2;3;1;62605151;8695;84528764;9305;65783340;9030;79029753;9339
2023;9;971;3;C;2;4;1;15697785;2516;23397045;2746;15383530;2515;20455123;2698
2023;9;971;3;C;2;5;1;895806;194;1391278;217;895806;193;1224284;205
2023;9;971;3;C;2;6;1;7872551;1742;10926829;1850;7863398;1741;11306808;1968
2023;9;971;3;C;2;7;1;197505345;49671;301925702;54389;196688708;49426;276080668;53035
2023;9;971;3;C;2;8;1;61204320;12307;89525717;13344;60678614;12190;79251232;12583
2023;9;971;3;C;2;9;1;11256386;2058;16138397;2303;11059676;2128;14003701;2231
2023;9;976;3;C;1;1;1;;;;;;;;
2023;9;976;3;C;1;2;1;30898294;2128;32555825;2145;30447643;2199;32090907;2205
2023;9;976;3;C;1;3;1;9311089;1161;10698355;1247;8245254;993;9337489;1048
2023;9;976;3;C;1;4;1;4856540;580;5099041;580;4880288;580;5154838;580
2023;9;976;3;C;1;5;1;;;;;;;;
